true_time,time,unsigned_flux,free energy,potential inversion line flux,area
2013.06.24_18:24:00_TAI,0.0,1.507549e+20,5.812174e+20,2.488,7.940133
2013.06.24_18:36:00_TAI,0.2,1.583825e+20,5.000187e+20,2.515,8.047494
2013.06.24_18:48:00_TAI,0.4,4.125389e+20,1.540294e+21,2.521,14.073263
2013.06.24_19:00:00_TAI,0.6,4.406842e+20,1.729861e+21,2.535,13.597790
2013.06.24_19:12:00_TAI,0.8,4.599550e+20,1.937926e+21,2.539,13.944663
2013.06.24_19:24:00_TAI,1.0,4.444767e+20,1.960021e+21,2.552,13.736582
2013.06.24_19:36:00_TAI,1.2,4.346951e+20,2.034968e+21,2.564,14.360026
2013.06.24_19:48:00_TAI,1.4,4.401340e+20,2.256969e+21,2.569,14.973769
2013.06.24_20:00:00_TAI,1.6,6.564043e+20,4.425019e+21,2.583,19.162865
2013.06.24_20:12:00_TAI,1.8,6.979341e+20,4.519233e+21,2.575,18.538151
2013.06.24_20:24:00_TAI,2.0,7.404367e+20,5.185362e+21,2.587,18.323303
2013.06.24_20:36:00_TAI,2.2,1.015638e+21,6.726438e+21,2.886,23.917631
2013.06.24_20:48:00_TAI,2.4,1.030150e+21,6.574317e+21,2.882,19.873470
2013.06.24_21:00:00_TAI,2.6,1.060369e+21,6.695153e+21,2.886,18.574966
2013.06.24_21:12:00_TAI,2.8,1.097041e+21,6.545330e+21,2.825,20.925091
2013.06.24_21:24:00_TAI,3.0,1.044082e+21,6.251692e+21,2.558,19.806395
2013.06.24_21:36:00_TAI,3.2,1.041417e+21,6.399718e+21,2.565,19.950018
2013.06.24_21:48:00_TAI,3.4,1.133252e+21,6.681755e+21,2.573,22.831423
2013.06.24_22:00:00_TAI,3.6,1.114469e+21,6.906121e+21,2.579,18.881483
2013.06.24_22:12:00_TAI,3.8,1.149504e+21,6.627266e+21,2.590,22.444468
2013.06.24_22:24:00_TAI,4.0,1.198464e+21,6.549167e+21,2.772,22.863886
2013.06.24_22:36:00_TAI,4.2,1.192145e+21,6.073703e+21,2.825,24.222708
2013.06.24_22:48:00_TAI,4.4,1.257045e+21,6.511029e+21,2.901,25.849033
2013.06.24_23:00:00_TAI,4.6,1.346398e+21,6.704813e+21,2.938,22.156557
2013.06.24_23:12:00_TAI,4.8,1.422795e+21,7.220199e+21,2.811,24.779749
2013.06.24_23:24:00_TAI,5.0,1.448212e+21,6.931498e+21,2.744,24.406687
2013.06.24_23:36:00_TAI,5.2,1.433924e+21,6.888733e+21,2.848,23.127268
2013.06.24_23:48:00_TAI,5.4,1.415275e+21,6.827013e+21,2.908,23.383389
2013.06.25_00:00:00_TAI,5.6,1.471426e+21,7.231469e+21,2.889,25.815788
2013.06.25_00:12:00_TAI,5.8,1.556072e+21,7.652930e+21,2.898,27.244621
2013.06.25_00:24:00_TAI,6.0,1.777984e+21,8.668302e+21,3.026,32.395794
2013.06.25_00:36:00_TAI,6.2,1.770963e+21,8.828080e+21,3.069,33.656158
2013.06.25_00:48:00_TAI,6.4,1.817547e+21,9.043604e+21,3.009,31.454491
2013.06.25_01:00:00_TAI,6.6,1.864370e+21,8.733867e+21,2.878,31.180410
2013.06.25_01:12:00_TAI,6.8,1.831143e+21,8.844225e+21,2.786,33.992813
2013.06.25_01:24:00_TAI,7.0,1.888555e+21,9.023460e+21,2.761,32.160912
2013.06.25_01:36:00_TAI,7.2,1.895525e+21,8.867989e+21,2.866,32.728062
2013.06.25_01:48:00_TAI,7.4,1.903794e+21,9.305207e+21,2.911,34.339970
2013.06.25_02:00:00_TAI,7.6,1.959037e+21,9.132774e+21,3.014,33.951721
2013.06.25_02:12:00_TAI,7.8,1.937398e+21,8.700545e+21,3.056,35.046219
2013.06.25_02:24:00_TAI,8.0,1.900016e+21,8.522437e+21,3.074,33.463680
2013.06.25_02:36:00_TAI,8.2,1.906289e+21,8.369546e+21,3.105,32.608803
2013.06.25_02:48:00_TAI,8.4,1.893645e+21,8.167696e+21,3.014,31.312859
2013.06.25_03:00:00_TAI,8.6,1.895828e+21,8.212720e+21,3.070,31.068079
2013.06.25_03:12:00_TAI,8.8,1.918370e+21,8.417219e+21,3.053,32.275021
2013.06.25_03:24:00_TAI,9.0,1.844517e+21,8.138010e+21,3.055,33.363243
2013.06.25_03:36:00_TAI,9.2,1.839839e+21,8.296387e+21,3.078,35.577526
2013.06.25_03:48:00_TAI,9.4,1.818825e+21,8.331235e+21,2.974,32.976986
2013.06.25_04:00:00_TAI,9.6,1.774734e+21,7.766782e+21,2.889,32.095337
2013.06.25_04:12:00_TAI,9.8,1.771377e+21,7.776845e+21,2.828,31.485144
2013.06.25_04:24:00_TAI,10.0,1.776939e+21,7.698008e+21,2.959,33.565281
2013.06.25_04:36:00_TAI,10.2,1.727766e+21,7.524823e+21,3.067,34.218678
2013.06.25_04:48:00_TAI,10.4,1.758468e+21,7.681288e+21,3.112,33.104839
2013.06.25_05:00:00_TAI,10.6,1.772333e+21,7.663417e+21,3.037,31.965895
2013.06.25_05:12:00_TAI,10.8,1.738920e+21,7.344811e+21,3.043,32.153862
2013.06.25_05:24:00_TAI,11.0,1.726580e+21,7.278451e+21,3.030,32.010933
2013.06.25_05:36:00_TAI,11.2,1.726010e+21,7.127752e+21,3.032,31.828566
2013.06.25_05:48:00_TAI,11.4,1.710543e+21,7.083396e+21,3.036,31.215345
2013.06.25_06:24:00_TAI,12.0,1.687078e+21,6.865090e+21,2.716,31.468163
2013.06.25_06:36:00_TAI,12.2,1.707220e+21,6.659327e+21,2.897,31.617134
2013.06.25_06:48:00_TAI,12.4,1.711262e+21,6.275167e+21,0.000,33.959270
2013.06.25_07:00:00_TAI,12.6,1.689325e+21,6.222139e+21,2.415,31.888065
2013.06.25_07:12:00_TAI,12.8,1.732256e+21,6.307677e+21,2.316,29.273987
2013.06.25_07:24:00_TAI,13.0,1.742568e+21,6.469066e+21,2.734,29.362747
2013.06.25_07:36:00_TAI,13.2,1.746877e+21,6.338144e+21,0.000,30.926369
2013.06.25_07:48:00_TAI,13.4,1.768368e+21,6.189945e+21,2.410,30.845789
2013.06.25_08:00:00_TAI,13.6,1.742925e+21,6.121091e+21,0.000,29.894552
2013.06.25_08:12:00_TAI,13.8,1.754910e+21,6.105992e+21,0.000,29.596258
2013.06.25_08:24:00_TAI,14.0,1.772426e+21,6.097420e+21,0.000,31.303190
2013.06.25_08:36:00_TAI,14.2,1.776278e+21,5.998424e+21,0.000,30.023800
2013.06.25_08:48:00_TAI,14.4,1.772954e+21,6.038029e+21,0.000,28.062464
2013.06.25_09:00:00_TAI,14.6,1.748649e+21,6.216731e+21,0.000,27.083803
2013.06.25_09:12:00_TAI,14.8,1.740415e+21,6.308092e+21,0.000,25.967194
2013.06.25_09:24:00_TAI,15.0,1.745471e+21,6.329578e+21,2.423,25.697376
2013.06.25_09:36:00_TAI,15.2,1.790975e+21,6.411090e+21,2.419,26.333717
2013.06.25_09:48:00_TAI,15.4,1.745886e+21,6.307452e+21,2.427,25.350075
2013.06.25_10:00:00_TAI,15.6,1.749138e+21,6.433951e+21,0.000,24.371927
2013.06.25_10:12:00_TAI,15.8,1.737509e+21,6.386748e+21,0.000,25.161894
2013.06.25_10:24:00_TAI,16.0,1.695465e+21,6.142841e+21,2.449,24.712282
2013.06.25_10:36:00_TAI,16.2,1.668330e+21,6.234821e+21,2.451,23.852211
