true_time,time,unsigned_flux,free energy,potential inversion line flux,area
2016.02.03_19:24:00_TAI,0.0,1.445303e+20,1.756279e+21,3.748,9.157254
2016.02.03_19:36:00_TAI,0.2,1.879290e+20,3.109208e+21,3.782,11.155457
2016.02.03_19:48:00_TAI,0.4,2.507688e+20,3.851900e+21,3.703,13.961102
2016.02.03_20:00:00_TAI,0.6,3.402865e+20,4.861167e+21,3.737,19.477726
2016.02.03_20:12:00_TAI,0.8,4.220371e+20,5.298563e+21,3.720,27.446747
2016.02.03_20:24:00_TAI,1.0,4.416740e+20,5.884490e+21,3.728,27.289841
2016.02.03_20:36:00_TAI,1.2,4.573023e+20,5.621651e+21,3.812,28.900974
2016.02.03_20:48:00_TAI,1.4,5.162461e+20,5.023497e+21,3.802,32.993225
2016.02.03_21:00:00_TAI,1.6,5.076032e+20,4.337413e+21,3.804,35.628017
2016.02.03_21:12:00_TAI,1.8,5.327196e+20,4.789163e+21,3.701,36.937733
2016.02.03_21:24:00_TAI,2.0,5.595688e+20,6.006310e+21,3.746,38.999447
2016.02.03_21:36:00_TAI,2.2,5.597492e+20,5.448614e+21,3.839,40.179382
2016.02.03_21:48:00_TAI,2.4,5.661326e+20,4.722329e+21,3.806,42.830532
2016.02.03_22:00:00_TAI,2.6,5.818815e+20,4.825463e+21,3.799,44.992748
2016.02.03_22:12:00_TAI,2.8,5.927062e+20,4.643225e+21,3.790,46.751682
2016.02.03_22:24:00_TAI,3.0,5.744803e+20,4.255094e+21,3.779,48.382729
2016.02.03_22:36:00_TAI,3.2,5.842211e+20,4.400443e+21,3.672,49.535904
2016.02.03_22:48:00_TAI,3.4,5.897907e+20,4.356240e+21,3.697,49.874420
2016.02.03_23:00:00_TAI,3.6,6.090751e+20,3.856105e+21,3.713,50.618999
2016.02.03_23:12:00_TAI,3.8,6.121036e+20,3.865008e+21,3.682,50.062210
2016.02.03_23:24:00_TAI,4.0,6.382394e+20,4.336140e+21,3.637,50.595997
2016.02.03_23:36:00_TAI,4.2,6.366625e+20,4.068143e+21,3.533,49.732067
2016.02.03_23:48:00_TAI,4.4,6.207080e+20,3.791525e+21,2.911,52.089355
2016.02.04_00:00:00_TAI,4.6,6.578325e+20,4.122113e+21,2.926,51.314625
2016.02.04_00:12:00_TAI,4.8,6.447000e+20,4.172022e+21,3.005,52.114662
2016.02.04_00:24:00_TAI,5.0,6.347843e+20,3.779713e+21,3.068,51.975098
2016.02.04_00:36:00_TAI,5.2,6.222372e+20,3.489839e+21,3.452,53.943466
2016.02.04_00:48:00_TAI,5.4,6.246854e+20,3.828280e+21,3.368,53.271706
2016.02.04_01:00:00_TAI,5.6,6.202032e+20,3.502000e+21,3.296,54.896973
2016.02.04_01:12:00_TAI,5.8,5.956393e+20,3.314571e+21,3.251,53.897629
2016.02.04_01:24:00_TAI,6.0,5.799166e+20,3.463545e+21,3.074,52.775131
2016.02.04_01:36:00_TAI,6.2,5.797952e+20,3.359746e+21,3.174,51.007435
2016.02.04_01:48:00_TAI,6.4,5.560619e+20,3.156012e+21,3.067,50.586163
2016.02.04_02:00:00_TAI,6.6,5.225584e+20,2.968093e+21,2.927,48.547188
2016.02.04_02:12:00_TAI,6.8,5.169505e+20,2.908913e+21,3.144,48.722019
2016.02.04_02:24:00_TAI,7.0,5.167323e+20,2.915617e+21,3.108,48.266232
2016.02.04_02:36:00_TAI,7.2,5.265600e+20,3.081543e+21,3.099,49.423176
2016.02.04_02:48:00_TAI,7.4,5.139282e+20,3.171387e+21,3.015,47.790630
2016.02.04_03:00:00_TAI,7.6,5.160429e+20,3.015363e+21,2.758,48.047733
2016.02.04_03:12:00_TAI,7.8,5.460849e+20,3.375078e+21,3.414,47.164906
2016.02.04_03:24:00_TAI,8.0,5.159650e+20,3.274923e+21,3.377,46.796188
2016.02.04_03:36:00_TAI,8.2,5.051446e+20,3.285490e+21,3.344,46.743816
2016.02.04_03:48:00_TAI,8.4,5.097932e+20,2.973958e+21,3.453,45.516342
2016.02.04_04:00:00_TAI,8.6,5.260230e+20,3.133135e+21,3.369,46.323673
2016.02.04_04:12:00_TAI,8.8,4.919241e+20,2.822575e+21,3.459,45.312351
2016.02.04_04:24:00_TAI,9.0,4.961297e+20,2.923243e+21,3.434,45.669174
2016.02.04_04:36:00_TAI,9.2,4.942207e+20,3.384703e+21,3.374,44.837139
2016.02.04_04:48:00_TAI,9.4,4.856050e+20,2.954075e+21,3.530,44.501781
2016.02.04_05:00:00_TAI,9.6,4.617303e+20,3.043958e+21,3.191,43.810322
2016.02.04_05:12:00_TAI,9.8,4.488430e+20,2.716257e+21,3.330,43.029087
2016.02.04_05:24:00_TAI,10.0,4.318807e+20,2.598162e+21,3.669,42.783192
2016.02.04_05:36:00_TAI,10.2,4.289888e+20,2.609062e+21,3.496,43.683937
2016.02.04_05:48:00_TAI,10.4,4.187827e+20,2.649161e+21,3.538,42.963711
2016.02.04_06:24:00_TAI,11.0,4.261444e+20,2.625898e+21,3.818,44.758511
2016.02.04_06:36:00_TAI,11.2,4.471149e+20,2.826833e+21,3.890,48.699215
2016.02.04_06:48:00_TAI,11.4,4.630144e+20,2.830777e+21,3.848,48.501945
2016.02.04_07:00:00_TAI,11.6,4.728377e+20,2.964117e+21,3.694,48.757507
2016.02.04_07:12:00_TAI,11.8,4.854537e+20,2.826463e+21,3.609,48.199795
2016.02.04_07:24:00_TAI,12.0,4.957912e+20,2.823701e+21,3.651,48.328320
2016.02.04_07:36:00_TAI,12.2,4.987008e+20,2.764988e+21,3.723,47.447918
2016.02.04_07:48:00_TAI,12.4,4.962953e+20,2.600373e+21,3.700,47.711826
2016.02.04_08:00:00_TAI,12.6,5.167377e+20,2.733598e+21,3.627,48.951187
2016.02.04_08:12:00_TAI,12.8,5.046410e+20,2.779916e+21,3.755,48.102989
2016.02.04_08:24:00_TAI,13.0,5.324276e+20,2.861021e+21,3.785,47.364998
2016.02.04_08:36:00_TAI,13.2,5.144277e+20,2.740386e+21,3.667,48.089394
2016.02.04_08:48:00_TAI,13.4,5.021132e+20,2.653834e+21,3.584,47.528378
2016.02.04_09:00:00_TAI,13.6,4.748741e+20,2.583405e+21,3.509,49.441597
2016.02.04_09:12:00_TAI,13.8,4.976981e+20,2.710916e+21,3.333,51.451981
