true_time,time,unsigned_flux,free energy,potential inversion line flux,area
2016.05.09_19:24:00_TAI,17.0,6.690582e+21,4.965379e+22,3.542,177.767700
2016.05.09_19:36:00_TAI,17.2,6.756114e+21,5.041811e+22,3.626,180.957443
2016.05.09_19:48:00_TAI,17.4,6.869011e+21,5.041827e+22,3.662,181.103287
2016.05.09_20:00:00_TAI,17.6,6.751664e+21,4.991509e+22,3.621,175.498871
2016.05.09_20:12:00_TAI,17.8,6.827310e+21,5.077238e+22,3.659,178.119476
2016.05.09_20:24:00_TAI,18.0,6.902663e+21,5.095224e+22,3.605,174.945877
2016.05.09_20:36:00_TAI,18.2,6.953344e+21,5.155456e+22,3.746,174.789703
2016.05.09_20:48:00_TAI,18.4,7.074219e+21,5.265960e+22,3.770,171.796783
2016.05.09_21:00:00_TAI,18.6,7.059048e+21,5.300399e+22,3.725,170.714340
2016.05.09_21:12:00_TAI,18.8,7.109141e+21,5.397615e+22,3.736,170.540482
2016.05.09_21:24:00_TAI,19.0,7.144143e+21,5.338250e+22,3.782,170.180328
2016.05.09_21:36:00_TAI,19.2,7.152413e+21,5.311701e+22,3.801,173.143646
2016.05.09_21:48:00_TAI,19.4,7.165042e+21,5.347135e+22,3.764,172.863327
2016.05.09_22:00:00_TAI,19.6,7.118416e+21,5.370936e+22,3.780,175.174042
2016.05.09_22:12:00_TAI,19.8,7.158386e+21,5.436057e+22,3.766,169.191696
2016.05.09_22:24:00_TAI,20.0,7.246085e+21,5.514305e+22,3.737,170.958054
2016.05.09_22:36:00_TAI,20.2,7.223483e+21,5.475497e+22,3.763,173.544479
2016.05.09_22:48:00_TAI,20.4,7.148529e+21,5.402283e+22,3.755,174.565338
2016.05.09_23:00:00_TAI,20.6,7.134086e+21,5.480737e+22,3.783,174.787811
2016.05.09_23:12:00_TAI,20.8,7.130748e+21,5.460379e+22,3.744,174.470139
2016.05.09_23:24:00_TAI,21.0,7.190263e+21,5.423889e+22,3.734,173.200394
2016.05.09_23:36:00_TAI,21.2,7.052335e+21,5.472372e+22,3.602,180.783386
2016.05.09_23:48:00_TAI,21.4,7.164893e+21,5.514796e+22,3.522,178.937042
2016.05.10_00:00:00_TAI,21.6,7.221957e+21,5.554720e+22,3.548,180.839386
2016.05.10_00:12:00_TAI,21.8,7.169778e+21,5.523473e+22,3.550,181.468750
2016.05.10_00:24:00_TAI,22.0,7.132314e+21,5.559000e+22,3.657,181.406906
2016.05.10_00:36:00_TAI,22.2,7.199029e+21,5.467216e+22,3.728,181.522812
2016.05.10_00:48:00_TAI,22.4,7.172857e+21,5.300608e+22,3.620,181.499252
2016.05.10_01:00:00_TAI,22.6,7.263296e+21,5.378698e+22,3.691,186.851242
2016.05.10_01:12:00_TAI,22.8,7.281739e+21,5.369583e+22,3.795,185.842682
2016.05.10_01:24:00_TAI,23.0,7.319506e+21,5.365150e+22,3.584,180.828415
2016.05.10_01:36:00_TAI,23.2,7.269004e+21,5.325443e+22,3.683,177.369537
2016.05.10_01:48:00_TAI,23.4,7.235329e+21,5.379715e+22,3.749,178.794098
2016.05.10_02:00:00_TAI,23.6,7.171166e+21,5.312575e+22,3.659,178.708359
2016.05.10_02:12:00_TAI,23.8,7.157017e+21,5.288528e+22,3.726,178.433289
2016.05.10_02:24:00_TAI,24.0,7.142411e+21,5.375576e+22,3.619,175.120834
2016.05.10_02:36:00_TAI,24.2,7.125334e+21,5.301130e+22,3.629,176.902176
2016.05.10_02:48:00_TAI,24.4,7.107296e+21,5.287014e+22,3.577,175.791245
2016.05.10_03:00:00_TAI,24.6,7.075085e+21,5.311268e+22,3.447,175.419968
2016.05.10_03:12:00_TAI,24.8,6.987929e+21,5.268954e+22,3.477,170.420349
2016.05.10_03:24:00_TAI,25.0,6.993639e+21,5.246193e+22,3.469,174.850510
2016.05.10_03:36:00_TAI,25.2,6.978656e+21,5.175065e+22,3.621,177.439423
2016.05.10_03:48:00_TAI,25.4,6.843408e+21,5.111827e+22,3.506,172.025314
2016.05.10_04:00:00_TAI,25.6,6.863607e+21,5.107116e+22,3.508,171.253143
2016.05.10_04:12:00_TAI,25.8,6.765316e+21,5.174213e+22,3.557,172.371078
2016.05.10_04:24:00_TAI,26.0,6.670747e+21,5.082367e+22,3.513,174.755875
2016.05.10_04:36:00_TAI,26.2,6.610832e+21,5.037221e+22,3.613,174.239609
2016.05.10_04:48:00_TAI,26.4,6.516786e+21,5.098805e+22,3.613,174.274231
2016.05.10_05:00:00_TAI,26.6,6.529222e+21,5.106820e+22,3.584,172.952438
2016.05.10_05:12:00_TAI,26.8,6.465372e+21,4.983970e+22,3.607,170.735489
2016.05.10_05:24:00_TAI,27.0,6.475488e+21,4.991796e+22,3.661,171.248337
2016.05.10_05:36:00_TAI,27.2,6.404842e+21,4.954979e+22,3.677,169.499268
2016.05.10_05:48:00_TAI,27.4,6.279406e+21,4.954192e+22,3.635,169.755188
2016.05.10_06:12:00_TAI,27.8,6.334164e+21,4.785863e+22,3.590,174.839478
2016.05.10_06:24:00_TAI,28.0,6.400390e+21,4.819951e+22,3.611,176.917114
2016.05.10_06:36:00_TAI,28.2,6.389134e+21,4.801111e+22,3.611,174.455505
2016.05.10_06:48:00_TAI,28.4,6.329093e+21,4.746604e+22,3.640,174.546265
2016.05.10_07:00:00_TAI,28.6,6.393708e+21,4.754596e+22,3.541,178.951813
2016.05.10_07:12:00_TAI,28.8,6.345642e+21,4.667410e+22,3.393,173.554764
2016.05.10_07:24:00_TAI,29.0,6.402049e+21,4.727537e+22,3.418,170.331299
2016.05.10_07:36:00_TAI,29.2,6.480173e+21,4.717607e+22,3.488,167.580246
2016.05.10_07:48:00_TAI,29.4,6.524175e+21,4.711407e+22,3.387,172.758408
2016.05.10_08:00:00_TAI,29.6,6.506762e+21,4.647050e+22,3.341,170.515869
2016.05.10_08:12:00_TAI,29.8,6.492009e+21,4.664050e+22,3.168,167.011887
2016.05.10_08:24:00_TAI,30.0,6.465062e+21,4.712343e+22,3.469,163.516922
2016.05.10_08:36:00_TAI,30.2,6.505739e+21,4.751537e+22,3.551,160.971878
2016.05.10_08:48:00_TAI,30.4,6.501742e+21,4.804408e+22,3.571,160.696640
2016.05.10_09:00:00_TAI,30.6,6.579291e+21,4.899707e+22,3.597,161.045380
2016.05.10_09:12:00_TAI,30.8,6.508180e+21,4.859058e+22,3.607,158.843063
2016.05.10_09:24:00_TAI,31.0,6.487799e+21,4.877346e+22,3.622,161.755219
2016.05.10_09:36:00_TAI,31.2,6.461308e+21,4.767402e+22,3.496,160.697479
2016.05.10_09:48:00_TAI,31.4,6.482196e+21,4.758650e+22,3.607,158.018509
2016.05.10_10:00:00_TAI,31.6,6.402345e+21,4.715807e+22,3.484,157.353149
2016.05.10_10:12:00_TAI,31.8,6.324998e+21,4.753657e+22,3.619,160.693405
2016.05.10_10:24:00_TAI,32.0,6.275868e+21,4.772387e+22,3.482,158.850037
2016.05.10_10:36:00_TAI,32.2,6.254344e+21,4.745117e+22,3.421,155.307770
2016.05.10_10:48:00_TAI,32.4,6.270027e+21,4.730831e+22,3.413,157.346161
2016.05.10_11:00:00_TAI,32.6,6.229283e+21,4.716399e+22,3.541,156.442032
2016.05.10_11:12:00_TAI,32.8,6.220608e+21,4.772655e+22,3.541,161.226746
2016.05.10_11:24:00_TAI,33.0,6.214682e+21,4.705483e+22,3.560,161.591751
2016.05.10_11:36:00_TAI,33.2,6.224420e+21,4.776184e+22,3.560,158.711014
2016.05.10_11:48:00_TAI,33.4,6.215668e+21,4.626849e+22,3.552,158.712860
2016.05.10_12:00:00_TAI,33.6,6.179449e+21,4.584713e+22,3.511,159.327438
2016.05.10_12:12:00_TAI,33.8,6.185284e+21,4.630023e+22,3.602,157.718597
2016.05.10_12:24:00_TAI,34.0,6.134664e+21,4.622900e+22,3.498,155.099960
2016.05.10_12:36:00_TAI,34.2,6.169880e+21,4.585082e+22,3.579,151.724228
2016.05.10_12:48:00_TAI,34.4,6.141435e+21,4.786416e+22,3.574,151.293289
2016.05.10_13:00:00_TAI,34.6,6.112865e+21,4.694802e+22,3.385,150.618164
