true_time,time,unsigned_flux,free energy,potential inversion line flux,area
2016.02.02_14:00:00_TAI,30.4,7.062522e+21,4.241167e+22,3.459,129.893738
2016.02.02_14:12:00_TAI,30.6,7.199991e+21,4.711683e+22,3.416,132.999222
2016.02.02_14:24:00_TAI,30.8,7.231879e+21,4.356454e+22,3.530,136.763321
2016.02.02_14:36:00_TAI,31.0,7.339783e+21,4.704929e+22,3.456,134.070084
2016.02.02_14:48:00_TAI,31.2,7.401209e+21,5.297260e+22,3.523,141.408493
2016.02.02_15:00:00_TAI,31.4,7.454620e+21,4.975967e+22,3.497,139.671478
2016.02.02_15:12:00_TAI,31.6,7.429517e+21,5.415360e+22,3.415,138.713089
2016.02.02_15:24:00_TAI,31.8,7.471700e+21,5.360947e+22,3.423,138.398987
2016.02.02_15:36:00_TAI,32.0,7.412752e+21,5.714530e+22,3.436,140.728485
2016.02.02_15:48:00_TAI,32.2,7.502611e+21,5.612527e+22,3.436,141.853546
2016.02.02_16:00:00_TAI,32.4,7.627228e+21,5.804236e+22,3.390,140.465149
2016.02.02_16:12:00_TAI,32.6,7.849168e+21,5.493880e+22,3.383,144.051651
2016.02.02_16:24:00_TAI,32.8,7.890464e+21,6.526828e+22,3.516,146.606888
2016.02.02_16:36:00_TAI,33.0,7.978203e+21,6.677582e+22,3.435,147.986496
2016.02.02_16:48:00_TAI,33.2,8.084153e+21,6.557254e+22,3.488,145.688721
2016.02.02_17:00:00_TAI,33.4,8.276854e+21,6.603956e+22,3.417,147.661835
2016.02.02_17:12:00_TAI,33.6,8.159661e+21,7.570596e+22,3.454,148.705551
2016.02.02_17:24:00_TAI,33.8,8.392221e+21,7.347217e+22,3.503,149.264664
2016.02.02_17:36:00_TAI,34.0,8.313507e+21,7.546530e+22,3.459,150.966721
2016.02.02_17:48:00_TAI,34.2,8.330388e+21,8.190638e+22,3.459,154.200195
2016.02.02_18:24:00_TAI,34.8,8.376046e+21,8.003860e+22,3.560,151.667175
2016.02.02_18:36:00_TAI,35.0,8.389495e+21,8.265830e+22,3.611,153.869583
2016.02.02_18:48:00_TAI,35.2,8.301544e+21,8.724380e+22,3.510,158.079269
2016.02.02_19:24:00_TAI,35.8,8.431245e+21,5.807506e+22,3.470,161.630905
2016.02.02_19:36:00_TAI,36.0,8.174138e+21,7.938908e+22,3.538,164.001190
2016.02.02_19:48:00_TAI,36.2,8.139049e+21,7.646294e+22,3.488,161.216553
2016.02.02_20:00:00_TAI,36.4,8.058273e+21,8.044389e+22,3.559,165.348022
2016.02.02_20:12:00_TAI,36.6,7.922361e+21,7.961888e+22,3.648,163.847305
2016.02.02_20:24:00_TAI,36.8,8.106176e+21,7.657616e+22,3.642,168.527679
2016.02.02_20:36:00_TAI,37.0,8.005390e+21,7.841393e+22,3.612,168.153244
2016.02.02_20:48:00_TAI,37.2,7.944089e+21,7.799003e+22,3.584,169.256668
2016.02.02_21:00:00_TAI,37.4,8.054520e+21,7.552301e+22,3.650,170.885071
2016.02.02_21:12:00_TAI,37.6,8.172641e+21,6.759872e+22,3.680,165.765717
2016.02.02_21:24:00_TAI,37.8,8.285803e+21,7.991172e+22,3.828,171.240387
2016.02.02_21:36:00_TAI,38.0,8.380079e+21,7.763947e+22,3.722,170.422119
2016.02.02_21:48:00_TAI,38.2,8.577814e+21,7.815273e+22,3.830,171.060013
2016.02.02_22:00:00_TAI,38.4,8.728743e+21,7.599394e+22,3.829,169.602188
2016.02.02_22:12:00_TAI,38.6,8.765107e+21,7.779072e+22,3.814,171.655853
2016.02.02_22:24:00_TAI,38.8,8.790406e+21,8.252836e+22,3.854,175.514145
2016.02.02_22:36:00_TAI,39.0,8.832478e+21,7.221622e+22,3.836,174.378647
2016.02.02_22:48:00_TAI,39.2,8.881261e+21,7.473858e+22,3.809,174.148529
2016.02.02_23:00:00_TAI,39.4,8.885032e+21,7.240397e+22,3.868,180.376694
2016.02.02_23:12:00_TAI,39.6,8.879757e+21,7.370970e+22,3.875,180.959610
2016.02.02_23:24:00_TAI,39.8,8.940981e+21,7.216938e+22,3.899,178.132263
2016.02.02_23:36:00_TAI,40.0,8.934184e+21,7.209044e+22,3.873,178.020905
2016.02.02_23:48:00_TAI,40.2,8.892232e+21,7.196816e+22,3.829,174.720718
2016.02.03_00:00:00_TAI,40.4,8.828849e+21,7.351367e+22,3.820,177.993881
2016.02.03_00:12:00_TAI,40.6,8.857480e+21,8.495718e+22,3.865,176.105545
2016.02.03_00:24:00_TAI,40.8,8.948811e+21,7.155882e+22,3.917,179.444382
2016.02.03_00:36:00_TAI,41.0,8.961681e+21,7.267218e+22,3.878,184.445633
2016.02.03_00:48:00_TAI,41.2,9.099783e+21,7.174442e+22,3.928,191.248718
2016.02.03_01:00:00_TAI,41.4,9.042284e+21,7.103219e+22,3.917,188.895752
2016.02.03_01:12:00_TAI,41.6,9.037614e+21,7.129863e+22,3.923,190.938812
