time,unsigned_flux
0.0,7.629716e+19
0.2,1.22803e+20
0.4,1.950373e+20
0.6,1.87086e+20
0.8,2.070017e+20
1.0,2.176806e+20
1.2,2.413232e+20
1.4,2.583226e+20
1.6,2.721279e+20
1.8,3.536143e+20
2.0,3.503003e+20
2.2,3.648754e+20
2.4,3.5543e+20
2.6,3.54634e+20
2.8,3.673055e+20
3.0,3.904265e+20
3.2,3.948196e+20
3.4,4.44039e+20
3.6,4.287563e+20
3.8,4.547436e+20
4.0,4.76588e+20
4.2,4.968285e+20
4.4,4.858542e+20
4.6,5.056421e+20
4.8,5.099292e+20
5.0,5.303746e+20
5.2,5.274948e+20
5.4,5.45837e+20
5.6,5.462503e+20
5.8,5.693668e+20
6.0,6.067859e+20
6.2,6.014535e+20
6.4,6.136704e+20
6.6,6.422055e+20
6.8,6.268859e+20
7.0,6.309178e+20
7.2,6.301985e+20
7.4,6.218781e+20
7.6,6.51187e+20
7.8,6.342086e+20
8.0,5.978567e+20
8.2,6.311798e+20
8.4,6.088389e+20
8.6,6.14714e+20
8.8,6.250152e+20
9.0,6.081381e+20
9.2,6.07492e+20
9.4,6.021996e+20
9.6,5.823877e+20
9.8,5.965776e+20
10.0,5.816394e+20
10.2,5.528872e+20
10.4,5.705443e+20
10.6,5.404836e+20
10.8,5.322334e+20
11.0,5.420739e+20
11.2,5.160516e+20
11.4,5.340385e+20
11.6,5.322432e+20
11.8,5.222798e+20
12.0,5.223776e+20
12.2,5.146467e+20
12.4,5.385855e+20
12.6,4.979138e+20
12.8,5.144065e+20
13.0,4.825758e+20
13.2,4.977414e+20
13.4,4.930341e+20
13.6,4.920633e+20
13.8,4.938216e+20
14.0,5.089445e+20
14.2,5.280044e+20
14.4,5.253813e+20
14.6,5.369564e+20
14.8,5.470131e+20
15.0,5.399116e+20
15.2,5.564455e+20
15.4,5.326491e+20
15.6,5.804288e+20
15.8,5.677861e+20
16.0,5.480661e+20
16.2,5.371858e+20
16.4,5.47008e+20
16.6,5.533177e+20
16.8,5.814965e+20
17.0,5.61142e+20
17.2,5.795848e+20
17.4,5.795277e+20
17.6,5.861992e+20
17.8,5.780158e+20
18.0,5.925422e+20
18.2,5.756076e+20
18.4,6.056191e+20
18.6,5.931274e+20
18.8,5.77409e+20
19.0,6.590563e+20
19.2,7.093458e+20
19.4,7.165195e+20
19.6,7.366486e+20
19.8,8.104529e+20
20.0,8.037549e+20
20.2,8.301781e+20
20.4,8.486069e+20
20.6,9.161284e+20
20.8,8.884678e+20
21.0,9.342001e+20
21.2,9.266183e+20
21.4,9.757923e+20
21.6,9.876105e+20
21.8,9.750685e+20
22.0,9.703288e+20
22.2,1.023108e+21
22.4,1.007698e+21
22.6,1.006979e+21
22.8,9.893384e+20
23.0,1.015728e+21
23.2,1.058646e+21
23.4,1.057353e+21
23.6,1.101258e+21
23.8,1.108489e+21
24.0,1.141823e+21
24.2,1.144496e+21
24.4,1.140738e+21
24.6,1.157483e+21
24.8,1.217245e+21
25.0,1.217319e+21
25.2,1.242672e+21
25.4,1.301765e+21
25.6,1.295806e+21
25.8,1.310054e+21
26.0,1.283737e+21
26.2,1.313572e+21
26.4,1.30953e+21
26.6,1.32115e+21
26.8,1.333384e+21
27.0,1.393151e+21
27.2,1.387386e+21
27.4,1.405459e+21
27.6,1.449729e+21
27.8,1.463644e+21
28.0,1.502495e+21
28.2,1.518925e+21
28.4,1.53613e+21
28.6,1.530364e+21
28.8,1.607464e+21
29.0,1.570197e+21
29.2,1.580345e+21
29.4,1.577009e+21
29.6,1.613171e+21
29.8,1.67112e+21
30.0,1.667647e+21
30.2,1.794878e+21
30.4,1.764385e+21
30.6,1.756e+21
30.8,1.82595e+21
31.0,1.855196e+21
31.2,1.898983e+21
31.4,1.886557e+21
31.6,1.901669e+21
31.8,1.941465e+21
32.0,2.006907e+21
32.2,2.037929e+21
32.4,2.067723e+21
32.6,2.094292e+21
32.8,2.093e+21
33.0,2.156456e+21
33.2,2.180948e+21
33.4,2.221921e+21
33.6,2.291295e+21
33.8,2.286314e+21
34.0,2.332085e+21
34.2,2.357652e+21
34.4,2.384263e+21
34.6,2.358301e+21
34.8,2.371464e+21
35.0,2.37628e+21
35.2,2.39287e+21
35.4,2.427125e+21
35.6,2.413588e+21
35.8,2.447469e+21
36.0,2.451622e+21
36.2,2.452224e+21
36.4,2.435235e+21
36.6,2.43043e+21
36.8,2.485841e+21
37.0,2.494111e+21
37.2,2.55201e+21
37.4,2.51176e+21
37.6,2.548974e+21
37.8,2.546e+21
38.0,2.585687e+21
38.2,2.570982e+21
38.4,2.534673e+21
38.6,2.553746e+21
38.8,2.526483e+21
39.0,2.506354e+21
39.2,2.47974e+21
39.4,2.491036e+21
39.6,2.480082e+21
39.8,2.461012e+21
40.0,2.534843e+21
40.2,2.543939e+21
40.4,2.524551e+21
40.6,2.527453e+21
40.8,2.496825e+21
41.0,2.518261e+21
41.2,2.549837e+21
41.4,2.566203e+21
41.6,2.551346e+21
41.8,2.555585e+21
42.0,2.540071e+21
42.2,2.529375e+21
42.4,2.497281e+21
42.6,2.548786e+21
42.8,2.543517e+21
43.0,2.553561e+21
43.2,2.590605e+21
43.4,2.586805e+21
43.6,2.578736e+21
43.8,2.581336e+21
44.0,2.600159e+21
44.2,2.615445e+21
44.4,2.644462e+21
44.6,2.710503e+21
44.8,2.735896e+21
45.0,2.761541e+21
45.2,2.747817e+21
45.4,2.786478e+21
45.6,2.798922e+21
45.8,2.832511e+21
46.0,2.8681e+21
46.2,2.883469e+21
46.4,2.917913e+21
46.6,2.958559e+21
46.8,2.997443e+21
47.0,3.003106e+21
47.2,3.024865e+21
47.4,3.081471e+21
47.6,3.07732e+21
47.8,3.137108e+21
48.0,3.12056e+21
48.2,3.200298e+21
48.4,3.272207e+21
48.6,3.319837e+21
48.8,3.282441e+21
49.0,3.323275e+21
49.2,3.359458e+21
49.4,3.400896e+21
49.6,3.467473e+21
49.8,3.514125e+21
50.0,3.528582e+21
50.2,3.547704e+21
50.4,3.585693e+21
50.6,3.59149e+21
50.8,3.632672e+21
51.0,3.676896e+21
51.2,3.671128e+21
51.4,3.693161e+21
51.6,3.706672e+21
51.8,3.800849e+21
52.0,3.830621e+21
52.2,3.890415e+21
52.4,3.965822e+21
52.6,4.021481e+21
52.8,4.088747e+21
53.0,4.155717e+21
53.2,4.254378e+21
53.4,4.257683e+21
53.6,4.346367e+21
53.8,4.38831e+21
54.0,4.40258e+21
54.2,4.459209e+21
54.4,4.462756e+21
54.6,4.53688e+21
54.8,4.573893e+21
55.0,4.602843e+21
55.2,4.589883e+21
55.4,4.590144e+21
55.6,4.636463e+21
55.8,4.65673e+21
56.0,4.676775e+21
56.2,4.784941e+21
56.4,4.764211e+21
56.6,4.823322e+21
56.8,4.831644e+21
57.0,4.878655e+21
57.2,4.869771e+21
57.4,4.914341e+21
57.6,4.952654e+21
57.8,4.930387e+21
58.0,4.999112e+21
58.2,5.035243e+21
58.4,5.070866e+21
58.6,5.063479e+21
58.8,5.116817e+21
59.0,5.131654e+21
59.2,5.162441e+21
59.4,5.253659e+21
59.6,5.268069e+21
59.8,5.320522e+21
60.0,5.342228e+21
60.2,5.430337e+21
60.4,5.523597e+21
60.6,5.591022e+21
60.8,5.682869e+21
61.0,5.734039e+21
61.2,5.799264e+21
61.4,5.898974e+21
61.6,5.952684e+21
61.8,6.053283e+21
62.0,6.167049e+21
62.2,6.171041e+21
62.4,6.19214e+21
62.6,6.24208e+21
62.8,6.251715e+21
63.0,6.360493e+21
63.2,6.463945e+21
63.4,6.463041e+21
63.6,6.580773e+21
63.8,6.679742e+21
64.0,6.790963e+21
64.2,6.83954e+21
64.4,6.97964e+21
64.6,7.07146e+21
64.8,7.171809e+21
65.0,7.210967e+21
65.2,7.28601e+21
65.4,7.358776e+21
65.6,7.428617e+21
65.8,7.515931e+21
66.0,7.491198e+21
66.2,7.640109e+21
66.4,7.671378e+21
66.6,7.80988e+21
66.8,7.822147e+21
67.0,7.861963e+21
67.2,7.876616e+21
67.4,8.021983e+21
67.6,8.013247e+21
67.8,8.185212e+21
68.0,8.250476e+21
68.2,8.295454e+21
68.4,8.370176e+21
68.6,8.310235e+21
68.8,8.318164e+21
69.0,8.368254e+21
69.2,8.477714e+21
69.4,8.496119e+21
69.6,8.442573e+21
69.8,8.471566e+21
70.0,8.532689e+21
70.2,8.516732e+21
70.4,8.542644e+21
70.6,8.610799e+21
70.8,8.645261e+21
71.0,8.74692e+21
71.2,8.762393e+21
71.4,8.785476e+21
71.6,8.816539e+21
71.8,8.855014e+21
72.0,8.895815e+21
72.2,8.886696e+21
72.4,8.931561e+21
72.6,8.890819e+21
72.8,8.952521e+21
73.0,8.99995e+21
73.2,9.040058e+21
73.4,9.119755e+21
73.6,9.179622e+21
73.8,9.268374e+21
74.0,9.303777e+21
74.2,9.357848e+21
74.4,9.389224e+21
74.6,9.394951e+21
74.8,9.36552e+21
75.0,9.358206e+21
75.2,9.350388e+21
75.4,9.329759e+21
75.6,9.279004e+21
75.8,9.165308e+21
76.0,9.167397e+21
76.2,9.188704e+21
76.4,9.113656e+21
76.6,9.076134e+21
76.8,9.14545e+21
77.0,9.138174e+21
77.2,9.193815e+21
77.4,9.145027e+21
77.6,9.18165e+21
77.8,9.211564e+21
78.0,9.254787e+21
78.2,9.266221e+21
78.4,9.287096e+21
78.6,9.236751e+21
78.8,9.27724e+21
79.0,9.333247e+21
79.2,9.296942e+21
79.4,9.413736e+21
79.6,9.413256e+21
79.8,9.344964e+21
80.0,9.32528e+21
80.2,9.332925e+21
80.4,9.35208e+21
80.6,9.352347e+21
80.8,9.314032e+21
81.0,9.369707e+21
81.2,9.340614e+21
81.4,9.383669e+21
81.6,9.459336e+21
81.8,9.377973e+21
82.0,9.467764e+21
82.2,9.548184e+21
82.4,9.491557e+21
82.6,9.463345e+21
82.8,9.558251e+21
83.0,9.543114e+21
83.2,9.565275e+21
83.4,9.66729e+21
83.6,9.658048e+21
83.8,9.737144e+21
84.0,9.752879e+21
84.2,9.778464e+21
84.4,9.895208e+21
84.6,9.915441e+21
84.8,9.951878e+21
85.0,9.967636e+21
85.2,9.987654e+21
85.6,1.000754e+22
85.8,9.995367e+21
86.0,1.007386e+22
86.2,1.010074e+22
86.4,1.0084e+22
86.6,1.022373e+22
86.8,1.015854e+22
87.0,1.010987e+22
87.2,1.009444e+22
87.4,1.015094e+22
87.6,1.017274e+22
87.8,1.022671e+22
88.0,1.024053e+22
88.2,1.028851e+22
88.4,1.014765e+22
88.6,1.018403e+22
88.8,1.021179e+22
89.0,1.021081e+22
89.2,1.033154e+22
89.4,1.030839e+22
89.6,1.036741e+22
89.8,1.036903e+22
90.0,1.046036e+22
90.2,1.053882e+22
90.4,1.058799e+22
90.6,1.064826e+22
90.8,1.055016e+22
91.0,1.062224e+22
91.2,1.064772e+22
91.4,1.061302e+22
91.6,1.070066e+22
91.8,1.073676e+22
92.0,1.064289e+22
92.2,1.07416e+22
92.4,1.063449e+22
92.6,1.0604e+22
