true_time,time,unsigned_flux
2011.05.03_21:12:00_TAI,0.0,4.920887e+20
2011.05.03_21:24:00_TAI,0.2,5.390906e+20
2011.05.03_21:36:00_TAI,0.4,5.807834e+20
2011.05.03_21:48:00_TAI,0.6,6.542846e+20
2011.05.03_22:00:00_TAI,0.8,1.303357e+21
2011.05.03_22:12:00_TAI,1.0,1.371399e+21
2011.05.03_22:24:00_TAI,1.2,1.418755e+21
2011.05.03_22:36:00_TAI,1.4,1.696443e+21
2011.05.03_22:48:00_TAI,1.6,1.845230e+21
2011.05.03_23:00:00_TAI,1.8,1.864442e+21
2011.05.03_23:12:00_TAI,2.0,2.021636e+21
2011.05.03_23:24:00_TAI,2.2,2.079031e+21
2011.05.03_23:36:00_TAI,2.4,2.203869e+21
2011.05.03_23:48:00_TAI,2.6,2.301292e+21
2011.05.04_00:00:00_TAI,2.8,2.399955e+21
2011.05.04_00:12:00_TAI,3.0,2.443351e+21
2011.05.04_00:24:00_TAI,3.2,2.344511e+21
2011.05.04_00:36:00_TAI,3.4,2.423899e+21
2011.05.04_00:48:00_TAI,3.6,2.488598e+21
2011.05.04_01:00:00_TAI,3.8,2.531404e+21
2011.05.04_01:12:00_TAI,4.0,2.559548e+21
2011.05.04_01:24:00_TAI,4.2,2.585292e+21
2011.05.04_01:36:00_TAI,4.4,2.850142e+21
2011.05.04_01:48:00_TAI,4.6,3.353609e+21
2011.05.04_02:00:00_TAI,4.8,3.326570e+21
2011.05.04_02:12:00_TAI,5.0,3.448322e+21
2011.05.04_02:24:00_TAI,5.2,3.520294e+21
2011.05.04_02:36:00_TAI,5.4,3.731582e+21
2011.05.04_02:48:00_TAI,5.6,3.838987e+21
2011.05.04_03:00:00_TAI,5.8,3.848526e+21
2011.05.04_03:12:00_TAI,6.0,3.979665e+21
2011.05.04_03:24:00_TAI,6.2,4.076219e+21
2011.05.04_03:36:00_TAI,6.4,4.350925e+21
2011.05.04_03:48:00_TAI,6.6,4.450091e+21
2011.05.04_04:00:00_TAI,6.8,4.758157e+21
2011.05.04_04:12:00_TAI,7.0,4.739033e+21
2011.05.04_04:24:00_TAI,7.2,4.924386e+21
2011.05.04_04:36:00_TAI,7.4,4.938220e+21
2011.05.04_04:48:00_TAI,7.6,4.858919e+21
2011.05.04_05:00:00_TAI,7.8,4.941974e+21
2011.05.04_05:12:00_TAI,8.0,4.834435e+21
2011.05.04_05:24:00_TAI,8.2,4.809740e+21
2011.05.04_05:36:00_TAI,8.4,4.837246e+21
2011.05.04_05:48:00_TAI,8.6,4.806307e+21
2011.05.04_06:24:00_TAI,9.2,4.986316e+21
2011.05.04_06:36:00_TAI,9.4,5.032607e+21
2011.05.04_06:48:00_TAI,9.6,5.027860e+21
2011.05.04_07:00:00_TAI,9.8,5.076132e+21
2011.05.04_07:12:00_TAI,10.0,5.230316e+21
2011.05.04_07:24:00_TAI,10.2,5.450267e+21
2011.05.04_07:36:00_TAI,10.4,5.505514e+21
2011.05.04_07:48:00_TAI,10.6,5.671158e+21
2011.05.04_08:00:00_TAI,10.8,5.794360e+21
2011.05.04_08:12:00_TAI,11.0,5.884001e+21
2011.05.04_08:24:00_TAI,11.2,6.003802e+21
2011.05.04_08:36:00_TAI,11.4,6.159663e+21
2011.05.04_08:48:00_TAI,11.6,6.243606e+21
2011.05.04_09:00:00_TAI,11.8,6.230833e+21
2011.05.04_09:12:00_TAI,12.0,6.225930e+21
2011.05.04_09:24:00_TAI,12.2,6.202070e+21
2011.05.04_09:36:00_TAI,12.4,6.236112e+21
2011.05.04_09:48:00_TAI,12.6,6.255270e+21
2011.05.04_10:00:00_TAI,12.8,6.100436e+21
2011.05.04_10:12:00_TAI,13.0,6.128783e+21
2011.05.04_10:24:00_TAI,13.2,6.052921e+21
2011.05.04_10:36:00_TAI,13.4,6.036092e+21
2011.05.04_10:48:00_TAI,13.6,5.875951e+21
2011.05.04_11:00:00_TAI,13.8,5.922052e+21
2011.05.04_11:12:00_TAI,14.0,5.900134e+21
2011.05.04_11:24:00_TAI,14.2,5.889946e+21
2011.05.04_11:36:00_TAI,14.4,5.836985e+21
2011.05.04_11:48:00_TAI,14.6,5.723538e+21
2011.05.04_12:00:00_TAI,14.8,5.906111e+21
2011.05.04_12:12:00_TAI,15.0,5.885575e+21
2011.05.04_12:24:00_TAI,15.2,5.910306e+21
2011.05.04_12:36:00_TAI,15.4,5.999839e+21
2011.05.04_12:48:00_TAI,15.6,6.046505e+21
2011.05.04_13:00:00_TAI,15.8,5.968434e+21
2011.05.04_13:12:00_TAI,16.0,6.090868e+21
2011.05.04_13:24:00_TAI,16.2,6.166466e+21
2011.05.04_13:36:00_TAI,16.4,6.205142e+21
2011.05.04_13:48:00_TAI,16.6,6.231611e+21
2011.05.04_14:00:00_TAI,16.8,6.300715e+21
2011.05.04_14:12:00_TAI,17.0,6.337217e+21
2011.05.04_14:24:00_TAI,17.2,6.467512e+21
2011.05.04_14:36:00_TAI,17.4,6.573390e+21
2011.05.04_14:48:00_TAI,17.6,6.670647e+21
2011.05.04_15:00:00_TAI,17.8,6.800786e+21
2011.05.04_15:12:00_TAI,18.0,6.913927e+21
2011.05.04_15:24:00_TAI,18.2,7.015340e+21
2011.05.04_15:36:00_TAI,18.4,7.079239e+21
2011.05.04_15:48:00_TAI,18.6,7.223004e+21
2011.05.04_16:00:00_TAI,18.8,7.228693e+21
2011.05.04_16:12:00_TAI,19.0,7.289658e+21
2011.05.04_16:24:00_TAI,19.2,7.231980e+21
2011.05.04_16:36:00_TAI,19.4,7.161630e+21
2011.05.04_16:48:00_TAI,19.6,7.081368e+21
2011.05.04_17:00:00_TAI,19.8,7.000492e+21
2011.05.04_17:12:00_TAI,20.0,6.852177e+21
2011.05.04_17:24:00_TAI,20.2,6.774779e+21
2011.05.04_17:36:00_TAI,20.4,6.700734e+21
2011.05.04_18:24:00_TAI,21.2,6.556207e+21
2011.05.04_18:36:00_TAI,21.4,6.683414e+21
2011.05.04_18:48:00_TAI,21.6,6.685403e+21
2011.05.04_19:00:00_TAI,21.8,6.710325e+21
2011.05.04_19:12:00_TAI,22.0,6.950595e+21
2011.05.04_19:24:00_TAI,22.2,7.120398e+21
2011.05.04_19:36:00_TAI,22.4,7.282019e+21
2011.05.04_20:12:00_TAI,23.0,8.003709e+21
2011.05.04_20:24:00_TAI,23.2,8.127853e+21
2011.05.04_20:36:00_TAI,23.4,8.167049e+21
2011.05.04_20:48:00_TAI,23.6,8.211315e+21
2011.05.04_21:00:00_TAI,23.8,8.150259e+21
2011.05.04_21:12:00_TAI,24.0,8.202508e+21
2011.05.04_21:24:00_TAI,24.2,8.123638e+21
2011.05.04_21:36:00_TAI,24.4,8.080081e+21
2011.05.04_21:48:00_TAI,24.6,8.082233e+21
2011.05.04_22:00:00_TAI,24.8,8.053769e+21
2011.05.04_22:12:00_TAI,25.0,8.107629e+21
2011.05.04_22:24:00_TAI,25.2,8.079561e+21
2011.05.04_22:36:00_TAI,25.4,8.110688e+21
2011.05.04_22:48:00_TAI,25.6,7.973450e+21
2011.05.04_23:00:00_TAI,25.8,7.977245e+21
2011.05.04_23:12:00_TAI,26.0,7.968065e+21
2011.05.04_23:24:00_TAI,26.2,8.068229e+21
2011.05.04_23:36:00_TAI,26.4,8.092255e+21
2011.05.04_23:48:00_TAI,26.6,8.087776e+21
2011.05.05_00:00:00_TAI,26.8,8.151521e+21
2011.05.05_00:12:00_TAI,27.0,8.194623e+21
2011.05.05_00:24:00_TAI,27.2,8.176979e+21
2011.05.05_00:36:00_TAI,27.4,8.209701e+21
2011.05.05_00:48:00_TAI,27.6,8.131375e+21
2011.05.05_01:00:00_TAI,27.8,8.135477e+21
2011.05.05_01:12:00_TAI,28.0,8.172562e+21
2011.05.05_01:24:00_TAI,28.2,8.188153e+21
2011.05.05_01:36:00_TAI,28.4,8.203866e+21
2011.05.05_01:48:00_TAI,28.6,8.330109e+21
2011.05.05_02:00:00_TAI,28.8,8.413627e+21
2011.05.05_02:12:00_TAI,29.0,8.371981e+21
2011.05.05_02:24:00_TAI,29.2,8.426665e+21
2011.05.05_02:36:00_TAI,29.4,8.417084e+21
2011.05.05_02:48:00_TAI,29.6,8.411045e+21
2011.05.05_03:00:00_TAI,29.8,8.455157e+21
2011.05.05_03:12:00_TAI,30.0,8.398126e+21
2011.05.05_03:24:00_TAI,30.2,8.417884e+21
2011.05.05_03:36:00_TAI,30.4,8.403358e+21
2011.05.05_03:48:00_TAI,30.6,8.374748e+21
2011.05.05_04:00:00_TAI,30.8,8.166271e+21
2011.05.05_04:12:00_TAI,31.0,8.093553e+21
2011.05.05_04:24:00_TAI,31.2,7.967580e+21
2011.05.05_04:36:00_TAI,31.4,7.903842e+21
2011.05.05_04:48:00_TAI,31.6,7.661929e+21
2011.05.05_05:00:00_TAI,31.8,7.452223e+21
2011.05.05_05:12:00_TAI,32.0,7.318205e+21
2011.05.05_05:24:00_TAI,32.2,7.199683e+21
2011.05.05_05:36:00_TAI,32.4,7.201922e+21
2011.05.05_05:48:00_TAI,32.6,7.236495e+21
2011.05.05_06:24:00_TAI,33.2,7.477999e+21
2011.05.05_06:36:00_TAI,33.4,7.541963e+21
2011.05.05_06:48:00_TAI,33.6,7.659645e+21
2011.05.05_07:00:00_TAI,33.8,7.776896e+21
2011.05.05_07:12:00_TAI,34.0,7.779555e+21
2011.05.05_07:24:00_TAI,34.2,7.940998e+21
2011.05.05_07:36:00_TAI,34.4,8.176664e+21
2011.05.05_07:48:00_TAI,34.6,8.274214e+21
2011.05.05_08:00:00_TAI,34.8,8.626254e+21
2011.05.05_08:12:00_TAI,35.0,8.764121e+21
2011.05.05_08:24:00_TAI,35.2,8.887974e+21
2011.05.05_08:36:00_TAI,35.4,8.937593e+21
2011.05.05_08:48:00_TAI,35.6,8.956304e+21
2011.05.05_09:00:00_TAI,35.8,8.992345e+21
2011.05.05_09:12:00_TAI,36.0,8.870504e+21
2011.05.05_09:24:00_TAI,36.2,8.925643e+21
2011.05.05_09:36:00_TAI,36.4,8.844641e+21
2011.05.05_09:48:00_TAI,36.6,8.756651e+21
2011.05.05_10:00:00_TAI,36.8,8.700056e+21
2011.05.05_10:12:00_TAI,37.0,8.604586e+21
2011.05.05_10:24:00_TAI,37.2,8.524801e+21
2011.05.05_10:36:00_TAI,37.4,8.520201e+21
2011.05.05_10:48:00_TAI,37.6,8.391608e+21
2011.05.05_11:00:00_TAI,37.8,8.396944e+21
2011.05.05_11:12:00_TAI,38.0,8.269595e+21
2011.05.05_11:24:00_TAI,38.2,8.293851e+21
2011.05.05_11:36:00_TAI,38.4,8.284927e+21
2011.05.05_11:48:00_TAI,38.6,8.260652e+21
2011.05.05_12:00:00_TAI,38.8,8.324275e+21
2011.05.05_12:12:00_TAI,39.0,8.368481e+21
2011.05.05_12:24:00_TAI,39.2,8.371530e+21
2011.05.05_12:36:00_TAI,39.4,8.434385e+21
