true_time,time,unsigned_flux
2010.12.03_23:12:00_TAI,0.0,0.000000e+00
2010.12.03_23:24:00_TAI,0.2,1.466599e+18
2010.12.03_23:36:00_TAI,0.4,2.104079e+19
2010.12.03_23:48:00_TAI,0.6,1.597550e+20
2010.12.04_00:00:00_TAI,0.8,3.684349e+20
2010.12.04_00:12:00_TAI,1.0,3.957979e+20
2010.12.04_00:24:00_TAI,1.2,4.423091e+20
2010.12.04_00:36:00_TAI,1.4,4.600802e+20
2010.12.04_00:48:00_TAI,1.6,4.929627e+20
2010.12.04_01:00:00_TAI,1.8,5.309935e+20
2010.12.04_01:12:00_TAI,2.0,5.786626e+20
2010.12.04_01:24:00_TAI,2.2,5.999440e+20
2010.12.04_01:36:00_TAI,2.4,6.083126e+20
2010.12.04_01:48:00_TAI,2.6,6.240741e+20
2010.12.04_02:00:00_TAI,2.8,6.520180e+20
2010.12.04_02:12:00_TAI,3.0,6.668269e+20
2010.12.04_02:24:00_TAI,3.2,7.251832e+20
2010.12.04_02:36:00_TAI,3.4,7.559322e+20
2010.12.04_02:48:00_TAI,3.6,7.716073e+20
2010.12.04_03:00:00_TAI,3.8,8.254133e+20
2010.12.04_03:12:00_TAI,4.0,8.179485e+20
2010.12.04_03:24:00_TAI,4.2,8.218774e+20
2010.12.04_03:36:00_TAI,4.4,8.337342e+20
2010.12.04_03:48:00_TAI,4.6,8.605728e+20
2010.12.04_04:00:00_TAI,4.8,8.765749e+20
2010.12.04_04:12:00_TAI,5.0,8.718884e+20
2010.12.04_04:24:00_TAI,5.2,8.719921e+20
2010.12.04_04:36:00_TAI,5.4,8.460029e+20
2010.12.04_04:48:00_TAI,5.6,8.373535e+20
2010.12.04_05:00:00_TAI,5.8,8.565621e+20
2010.12.04_05:12:00_TAI,6.0,8.387477e+20
2010.12.04_05:24:00_TAI,6.2,8.312076e+20
2010.12.04_05:36:00_TAI,6.4,8.340510e+20
2010.12.04_05:48:00_TAI,6.6,8.392210e+20
2010.12.04_06:24:00_TAI,7.2,8.303184e+20
2010.12.04_06:36:00_TAI,7.4,8.371282e+20
2010.12.04_06:48:00_TAI,7.6,8.197002e+20
2010.12.04_07:00:00_TAI,7.8,8.122899e+20
2010.12.04_07:12:00_TAI,8.0,7.936701e+20
2010.12.04_07:24:00_TAI,8.2,8.136039e+20
2010.12.04_07:36:00_TAI,8.4,8.107388e+20
2010.12.04_07:48:00_TAI,8.6,8.135406e+20
2010.12.04_08:00:00_TAI,8.8,8.292097e+20
2010.12.04_08:12:00_TAI,9.0,8.362005e+20
2010.12.04_08:24:00_TAI,9.2,8.913145e+20
2010.12.04_08:36:00_TAI,9.4,8.895256e+20
2010.12.04_08:48:00_TAI,9.6,8.691669e+20
2010.12.04_09:00:00_TAI,9.8,8.751245e+20
2010.12.04_09:12:00_TAI,10.0,9.012143e+20
