true_time,time,unsigned_flux,free energy,potential inversion line flux,area
2013.03.03_21:12:00_TAI,0.0,0.000000e+00,0.000000e+00,0.000,MISSING
2013.03.03_21:24:00_TAI,0.2,0.000000e+00,0.000000e+00,0.000,MISSING
2013.03.03_21:36:00_TAI,0.4,0.000000e+00,0.000000e+00,0.000,MISSING
2013.03.03_21:48:00_TAI,0.6,0.000000e+00,0.000000e+00,0.000,MISSING
2013.03.03_22:00:00_TAI,0.8,0.000000e+00,0.000000e+00,0.000,MISSING
2013.03.03_22:12:00_TAI,1.0,0.000000e+00,0.000000e+00,0.000,MISSING
2013.03.03_22:24:00_TAI,1.2,0.000000e+00,0.000000e+00,0.000,MISSING
2013.03.03_22:36:00_TAI,1.4,0.000000e+00,0.000000e+00,0.000,MISSING
2013.03.03_22:48:00_TAI,1.6,0.000000e+00,0.000000e+00,0.000,MISSING
2013.03.03_23:00:00_TAI,1.8,0.000000e+00,0.000000e+00,0.000,MISSING
2013.03.03_23:12:00_TAI,2.0,0.000000e+00,0.000000e+00,0.000,MISSING
2013.03.03_23:24:00_TAI,2.2,0.000000e+00,0.000000e+00,0.000,MISSING
2013.03.03_23:36:00_TAI,2.4,0.000000e+00,0.000000e+00,0.000,MISSING
2013.03.03_23:48:00_TAI,2.6,0.000000e+00,0.000000e+00,0.000,MISSING
2013.03.04_00:00:00_TAI,2.8,0.000000e+00,0.000000e+00,0.000,MISSING
2013.03.04_00:12:00_TAI,3.0,0.000000e+00,0.000000e+00,0.000,MISSING
2013.03.04_00:24:00_TAI,3.2,0.000000e+00,0.000000e+00,0.000,MISSING
2013.03.04_00:36:00_TAI,3.4,0.000000e+00,0.000000e+00,0.000,MISSING
2013.03.04_00:48:00_TAI,3.6,0.000000e+00,0.000000e+00,0.000,MISSING
2013.03.04_01:00:00_TAI,3.8,0.000000e+00,0.000000e+00,0.000,MISSING
2013.03.04_01:12:00_TAI,4.0,0.000000e+00,0.000000e+00,0.000,MISSING
2013.03.04_01:24:00_TAI,4.2,0.000000e+00,0.000000e+00,0.000,MISSING
2013.03.04_01:36:00_TAI,4.4,0.000000e+00,0.000000e+00,0.000,MISSING
2013.03.04_01:48:00_TAI,4.6,0.000000e+00,0.000000e+00,0.000,MISSING
2013.03.04_02:00:00_TAI,4.8,0.000000e+00,0.000000e+00,0.000,MISSING
2013.03.04_02:12:00_TAI,5.0,0.000000e+00,0.000000e+00,0.000,MISSING
2013.03.04_02:24:00_TAI,5.2,0.000000e+00,0.000000e+00,0.000,MISSING
2013.03.04_02:36:00_TAI,5.4,0.000000e+00,0.000000e+00,0.000,MISSING
2013.03.04_02:48:00_TAI,5.6,0.000000e+00,0.000000e+00,0.000,MISSING
2013.03.04_03:00:00_TAI,5.8,0.000000e+00,0.000000e+00,0.000,MISSING
2013.03.04_03:12:00_TAI,6.0,0.000000e+00,0.000000e+00,0.000,MISSING
