true_time,time,unsigned_flux
2013.12.10_18:36:00_TAI,46.0,4.233534e+22
2013.12.10_18:48:00_TAI,46.2,4.198699e+22
2013.12.10_19:24:00_TAI,46.8,4.119754e+22
2013.12.10_19:36:00_TAI,47.0,4.090110e+22
2013.12.10_19:48:00_TAI,47.2,4.073774e+22
2013.12.10_20:00:00_TAI,47.4,4.099239e+22
2013.12.10_20:12:00_TAI,47.6,4.107009e+22
2013.12.10_20:24:00_TAI,47.8,4.125689e+22
2013.12.10_20:36:00_TAI,48.0,4.115796e+22
2013.12.10_20:48:00_TAI,48.2,4.110456e+22
2013.12.10_21:00:00_TAI,48.4,4.131916e+22
2013.12.10_21:12:00_TAI,48.6,4.134510e+22
2013.12.10_21:24:00_TAI,48.8,4.142588e+22
2013.12.10_21:36:00_TAI,49.0,4.134622e+22
2013.12.10_21:48:00_TAI,49.2,4.184303e+22
2013.12.10_22:00:00_TAI,49.4,4.191258e+22
2013.12.10_22:12:00_TAI,49.6,4.211049e+22
2013.12.10_22:24:00_TAI,49.8,4.214037e+22
2013.12.10_22:36:00_TAI,50.0,4.242535e+22
2013.12.10_22:48:00_TAI,50.2,4.263088e+22
2013.12.10_23:00:00_TAI,50.4,4.282592e+22
2013.12.10_23:12:00_TAI,50.6,4.289295e+22
2013.12.10_23:24:00_TAI,50.8,4.296176e+22
2013.12.10_23:36:00_TAI,51.0,4.309097e+22
2013.12.10_23:48:00_TAI,51.2,4.327620e+22
2013.12.11_00:00:00_TAI,51.4,4.323640e+22
2013.12.11_00:12:00_TAI,51.6,4.351237e+22
2013.12.11_00:24:00_TAI,51.8,4.350673e+22
2013.12.11_00:36:00_TAI,52.0,4.344546e+22
2013.12.11_00:48:00_TAI,52.2,4.357157e+22
2013.12.11_01:00:00_TAI,52.4,4.365424e+22
2013.12.11_01:12:00_TAI,52.6,4.360931e+22
2013.12.11_01:24:00_TAI,52.8,4.377897e+22
2013.12.11_01:36:00_TAI,53.0,4.364444e+22
2013.12.11_01:48:00_TAI,53.2,4.355402e+22
2013.12.11_02:00:00_TAI,53.4,4.339329e+22
2013.12.11_02:12:00_TAI,53.6,4.331290e+22
2013.12.11_02:24:00_TAI,53.8,4.331625e+22
2013.12.11_02:36:00_TAI,54.0,4.315173e+22
2013.12.11_02:48:00_TAI,54.2,4.282370e+22
2013.12.11_03:00:00_TAI,54.4,4.292025e+22
2013.12.11_03:12:00_TAI,54.6,4.269485e+22
2013.12.11_03:24:00_TAI,54.8,4.252360e+22
2013.12.11_03:36:00_TAI,55.0,4.230997e+22
2013.12.11_03:48:00_TAI,55.2,4.218403e+22
2013.12.11_04:00:00_TAI,55.4,4.180027e+22
2013.12.11_04:12:00_TAI,55.6,4.184252e+22
2013.12.11_04:24:00_TAI,55.8,4.186987e+22
2013.12.11_04:36:00_TAI,56.0,4.207244e+22
2013.12.11_04:48:00_TAI,56.2,4.214338e+22
2013.12.11_05:00:00_TAI,56.4,4.222298e+22
2013.12.11_05:12:00_TAI,56.6,4.239257e+22
2013.12.11_05:24:00_TAI,56.8,4.280683e+22
2013.12.11_05:36:00_TAI,57.0,4.306330e+22
2013.12.11_05:48:00_TAI,57.2,4.343383e+22
2013.12.11_06:24:00_TAI,57.8,4.406409e+22
2013.12.11_06:36:00_TAI,58.0,4.428073e+22
2013.12.11_06:48:00_TAI,58.2,4.462708e+22
2013.12.11_07:00:00_TAI,58.4,4.499724e+22
2013.12.11_07:12:00_TAI,58.6,4.506781e+22
2013.12.11_07:24:00_TAI,58.8,4.540995e+22
2013.12.11_07:36:00_TAI,59.0,4.547863e+22
2013.12.11_07:48:00_TAI,59.2,4.562620e+22
2013.12.11_08:00:00_TAI,59.4,4.614545e+22
2013.12.11_08:12:00_TAI,59.6,4.590801e+22
2013.12.11_08:24:00_TAI,59.8,4.574679e+22
2013.12.11_08:36:00_TAI,60.0,4.580178e+22
2013.12.11_08:48:00_TAI,60.2,4.538057e+22
2013.12.11_09:00:00_TAI,60.4,4.534997e+22
2013.12.11_09:12:00_TAI,60.6,4.495106e+22
2013.12.11_09:24:00_TAI,60.8,4.471324e+22
2013.12.11_09:36:00_TAI,61.0,4.399752e+22
2013.12.11_09:48:00_TAI,61.2,4.359043e+22
2013.12.11_10:00:00_TAI,61.4,4.324151e+22
2013.12.11_10:12:00_TAI,61.6,4.270827e+22
2013.12.11_10:24:00_TAI,61.8,4.237609e+22
2013.12.11_10:36:00_TAI,62.0,4.207288e+22
2013.12.11_10:48:00_TAI,62.2,4.195449e+22
2013.12.11_11:00:00_TAI,62.4,4.150850e+22
2013.12.11_11:12:00_TAI,62.6,4.088207e+22
2013.12.11_11:24:00_TAI,62.8,4.077137e+22
2013.12.11_11:36:00_TAI,63.0,4.058811e+22
2013.12.11_11:48:00_TAI,63.2,4.066622e+22
2013.12.11_12:00:00_TAI,63.4,4.067855e+22
2013.12.11_12:12:00_TAI,63.6,4.079248e+22
2013.12.11_12:24:00_TAI,63.8,4.065699e+22
2013.12.11_12:36:00_TAI,64.0,4.067552e+22
2013.12.11_12:48:00_TAI,64.2,4.054535e+22
2013.12.11_13:00:00_TAI,64.4,4.034495e+22
2013.12.11_13:12:00_TAI,64.6,4.026249e+22
2013.12.11_13:24:00_TAI,64.8,4.029348e+22
2013.12.11_13:36:00_TAI,65.0,4.047185e+22
2013.12.11_13:48:00_TAI,65.2,4.035452e+22
2013.12.11_14:00:00_TAI,65.4,4.050691e+22
2013.12.11_14:12:00_TAI,65.6,4.068634e+22
2013.12.11_14:24:00_TAI,65.8,4.092897e+22
2013.12.11_14:36:00_TAI,66.0,4.109961e+22
2013.12.11_14:48:00_TAI,66.2,4.138790e+22
2013.12.11_15:00:00_TAI,66.4,4.181229e+22
2013.12.11_15:12:00_TAI,66.6,4.176727e+22
2013.12.11_15:24:00_TAI,66.8,4.251043e+22
2013.12.11_15:36:00_TAI,67.0,4.301392e+22
2013.12.11_15:48:00_TAI,67.2,4.310474e+22
2013.12.11_16:00:00_TAI,67.4,4.341813e+22
2013.12.11_16:12:00_TAI,67.6,4.403963e+22
2013.12.11_16:24:00_TAI,67.8,4.427544e+22
2013.12.11_16:36:00_TAI,68.0,4.429148e+22
2013.12.11_16:48:00_TAI,68.2,4.427203e+22
2013.12.11_17:00:00_TAI,68.4,4.432132e+22
2013.12.11_17:12:00_TAI,68.6,4.454213e+22
2013.12.11_17:24:00_TAI,68.8,4.444702e+22
2013.12.11_17:36:00_TAI,69.0,4.439127e+22
2013.12.11_17:48:00_TAI,69.2,4.408378e+22
2013.12.11_18:24:00_TAI,69.8,4.328030e+22
2013.12.11_18:36:00_TAI,70.0,4.311749e+22
2013.12.11_18:48:00_TAI,70.2,4.275759e+22
2013.12.11_19:24:00_TAI,70.8,4.195313e+22
2013.12.11_19:36:00_TAI,71.0,4.167583e+22
2013.12.11_19:48:00_TAI,71.2,4.139834e+22
2013.12.11_20:00:00_TAI,71.4,4.147223e+22
2013.12.11_20:12:00_TAI,71.6,4.101490e+22
2013.12.11_20:24:00_TAI,71.8,4.077136e+22
2013.12.11_20:36:00_TAI,72.0,4.053686e+22
2013.12.11_20:48:00_TAI,72.2,4.061745e+22
2013.12.11_21:00:00_TAI,72.4,4.086432e+22
2013.12.11_21:12:00_TAI,72.6,4.099339e+22
2013.12.11_21:24:00_TAI,72.8,4.091604e+22
2013.12.11_21:36:00_TAI,73.0,4.055983e+22
2013.12.11_21:48:00_TAI,73.2,4.081134e+22
2013.12.11_22:00:00_TAI,73.4,4.093151e+22
2013.12.11_22:12:00_TAI,73.6,4.149070e+22
2013.12.11_22:24:00_TAI,73.8,4.213048e+22
2013.12.11_22:36:00_TAI,74.0,4.239790e+22
2013.12.11_22:48:00_TAI,74.2,4.239636e+22
2013.12.11_23:00:00_TAI,74.4,4.264613e+22
2013.12.11_23:12:00_TAI,74.6,4.276399e+22
2013.12.11_23:24:00_TAI,74.8,4.278656e+22
2013.12.11_23:36:00_TAI,75.0,4.296050e+22
2013.12.11_23:48:00_TAI,75.2,4.303452e+22
2013.12.12_00:00:00_TAI,75.4,4.266362e+22
2013.12.12_00:12:00_TAI,75.6,4.297137e+22
2013.12.12_00:24:00_TAI,75.8,4.283034e+22
2013.12.12_00:36:00_TAI,76.0,4.265503e+22
2013.12.12_00:48:00_TAI,76.2,4.288166e+22
2013.12.12_01:00:00_TAI,76.4,4.280208e+22
2013.12.12_01:12:00_TAI,76.6,4.255416e+22
2013.12.12_01:24:00_TAI,76.8,4.282853e+22
2013.12.12_01:36:00_TAI,77.0,4.268280e+22
2013.12.12_01:48:00_TAI,77.2,4.226903e+22
2013.12.12_02:00:00_TAI,77.4,4.231869e+22
2013.12.12_02:12:00_TAI,77.6,4.224039e+22
2013.12.12_02:24:00_TAI,77.8,4.200649e+22
2013.12.12_02:36:00_TAI,78.0,4.199896e+22
2013.12.12_02:48:00_TAI,78.2,4.161200e+22
2013.12.12_03:00:00_TAI,78.4,4.124921e+22
2013.12.12_03:12:00_TAI,78.6,4.116161e+22
2013.12.12_03:24:00_TAI,78.8,4.137990e+22
2013.12.12_03:36:00_TAI,79.0,4.106133e+22
2013.12.12_03:48:00_TAI,79.2,4.056473e+22
2013.12.12_04:00:00_TAI,79.4,4.021784e+22
2013.12.12_04:12:00_TAI,79.6,3.987314e+22
2013.12.12_04:24:00_TAI,79.8,3.956176e+22
2013.12.12_04:36:00_TAI,80.0,3.968221e+22
2013.12.12_04:48:00_TAI,80.2,3.966125e+22
2013.12.12_05:00:00_TAI,80.4,3.978968e+22
2013.12.12_05:12:00_TAI,80.6,3.991879e+22
2013.12.12_05:24:00_TAI,80.8,3.973483e+22
2013.12.12_05:36:00_TAI,81.0,3.993913e+22
2013.12.12_05:48:00_TAI,81.2,4.005932e+22
2013.12.12_06:24:00_TAI,81.8,4.062252e+22
2013.12.12_06:36:00_TAI,82.0,4.109495e+22
2013.12.12_06:48:00_TAI,82.2,4.131711e+22
2013.12.12_07:00:00_TAI,82.4,4.123197e+22
2013.12.12_07:12:00_TAI,82.6,4.123628e+22
2013.12.12_07:24:00_TAI,82.8,4.153824e+22
2013.12.12_07:36:00_TAI,83.0,4.164881e+22
2013.12.12_07:48:00_TAI,83.2,4.158668e+22
2013.12.12_08:00:00_TAI,83.4,4.180646e+22
2013.12.12_08:12:00_TAI,83.6,4.181743e+22
2013.12.12_08:24:00_TAI,83.8,4.182622e+22
2013.12.12_08:36:00_TAI,84.0,4.177476e+22
2013.12.12_08:48:00_TAI,84.2,4.178793e+22
2013.12.12_09:00:00_TAI,84.4,4.163634e+22
2013.12.12_09:12:00_TAI,84.6,4.159890e+22
2013.12.12_09:24:00_TAI,84.8,4.124042e+22
2013.12.12_09:36:00_TAI,85.0,4.093004e+22
2013.12.12_09:48:00_TAI,85.2,4.098812e+22
2013.12.12_10:00:00_TAI,85.4,4.079046e+22
2013.12.12_10:12:00_TAI,85.6,4.053759e+22
2013.12.12_10:24:00_TAI,85.8,4.042599e+22
2013.12.12_10:36:00_TAI,86.0,3.999222e+22
2013.12.12_10:48:00_TAI,86.2,3.964494e+22
2013.12.12_11:00:00_TAI,86.4,3.923218e+22
2013.12.12_11:12:00_TAI,86.6,3.900042e+22
2013.12.12_11:24:00_TAI,86.8,3.897253e+22
2013.12.12_11:36:00_TAI,87.0,3.881640e+22
2013.12.12_11:48:00_TAI,87.2,3.851305e+22
2013.12.12_12:00:00_TAI,87.4,3.824771e+22
2013.12.12_12:12:00_TAI,87.6,3.830872e+22
2013.12.12_12:24:00_TAI,87.8,3.831107e+22
2013.12.12_12:36:00_TAI,88.0,3.814732e+22
2013.12.12_12:48:00_TAI,88.2,3.815225e+22
2013.12.12_13:00:00_TAI,88.4,3.820810e+22
2013.12.12_13:12:00_TAI,88.6,3.819685e+22
2013.12.12_13:24:00_TAI,88.8,3.831512e+22
2013.12.12_13:36:00_TAI,89.0,3.814369e+22
2013.12.12_13:48:00_TAI,89.2,3.820691e+22
2013.12.12_14:00:00_TAI,89.4,3.837358e+22
2013.12.12_14:12:00_TAI,89.6,3.862897e+22
2013.12.12_14:24:00_TAI,89.8,3.886485e+22
2013.12.12_14:36:00_TAI,90.0,3.900023e+22
2013.12.12_14:48:00_TAI,90.2,3.920447e+22
2013.12.12_15:00:00_TAI,90.4,3.972006e+22
2013.12.12_15:12:00_TAI,90.6,3.995400e+22
2013.12.12_15:24:00_TAI,90.8,4.043402e+22
2013.12.12_15:36:00_TAI,91.0,4.106857e+22
2013.12.12_15:48:00_TAI,91.2,4.113962e+22
2013.12.12_16:00:00_TAI,91.4,4.134102e+22
2013.12.12_16:12:00_TAI,91.6,4.156123e+22
2013.12.12_16:24:00_TAI,91.8,4.173157e+22
2013.12.12_16:36:00_TAI,92.0,4.174886e+22
2013.12.12_16:48:00_TAI,92.2,4.179225e+22
2013.12.12_17:00:00_TAI,92.4,4.162593e+22
2013.12.12_17:12:00_TAI,92.6,4.161792e+22
2013.12.12_17:24:00_TAI,92.8,4.166126e+22
2013.12.12_17:36:00_TAI,93.0,4.142934e+22
2013.12.12_17:48:00_TAI,93.2,4.129786e+22
2013.12.12_18:24:00_TAI,93.8,4.050550e+22
2013.12.12_18:36:00_TAI,94.0,4.007611e+22
2013.12.12_18:48:00_TAI,94.2,3.966595e+22
2013.12.12_19:00:00_TAI,94.4,3.941504e+22
2013.12.12_19:12:00_TAI,94.6,3.901152e+22
2013.12.12_19:24:00_TAI,94.8,3.860914e+22
2013.12.12_19:36:00_TAI,95.0,3.818718e+22
2013.12.12_19:48:00_TAI,95.2,3.782347e+22
2013.12.12_20:00:00_TAI,95.4,3.750560e+22
2013.12.12_20:12:00_TAI,95.6,3.713282e+22
2013.12.12_20:24:00_TAI,95.8,3.680076e+22
2013.12.12_20:36:00_TAI,96.0,3.661474e+22
2013.12.12_20:48:00_TAI,96.2,3.649059e+22
2013.12.12_21:00:00_TAI,96.4,3.633246e+22
2013.12.12_21:12:00_TAI,96.6,3.648015e+22
2013.12.12_21:24:00_TAI,96.8,3.645748e+22
2013.12.12_21:36:00_TAI,97.0,3.654103e+22
2013.12.12_21:48:00_TAI,97.2,3.686460e+22
2013.12.12_22:00:00_TAI,97.4,3.732078e+22
2013.12.12_22:12:00_TAI,97.6,3.753320e+22
2013.12.12_22:24:00_TAI,97.8,3.773875e+22
2013.12.12_22:36:00_TAI,98.0,3.794949e+22
2013.12.12_22:48:00_TAI,98.2,3.813843e+22
2013.12.12_23:00:00_TAI,98.4,3.822197e+22
2013.12.12_23:12:00_TAI,98.6,3.832347e+22
2013.12.12_23:24:00_TAI,98.8,3.841694e+22
2013.12.12_23:36:00_TAI,99.0,3.846586e+22
2013.12.12_23:48:00_TAI,99.2,3.846724e+22
2013.12.13_00:00:00_TAI,99.4,3.852734e+22
2013.12.13_00:12:00_TAI,99.6,3.855585e+22
2013.12.13_00:24:00_TAI,99.8,3.852793e+22
2013.12.13_00:36:00_TAI,100.0,3.857702e+22
2013.12.13_00:48:00_TAI,100.2,3.851139e+22
2013.12.13_01:00:00_TAI,100.4,3.850617e+22
2013.12.13_01:12:00_TAI,100.6,3.851581e+22
2013.12.13_01:24:00_TAI,100.8,3.840626e+22
2013.12.13_01:36:00_TAI,101.0,3.839889e+22
2013.12.13_01:48:00_TAI,101.2,3.817050e+22
2013.12.13_02:00:00_TAI,101.4,3.809576e+22
2013.12.13_02:12:00_TAI,101.6,3.794893e+22
2013.12.13_02:24:00_TAI,101.8,3.774595e+22
2013.12.13_02:36:00_TAI,102.0,3.770679e+22
