time,unsigned_flux
0.0,3.121982e+20
0.2,3.625448e+20
0.4,5.078797e+20
0.6,5.728004e+20
0.8,6.33088e+20
1.0,6.989645e+20
1.2,7.723911e+20
1.4,1.016019e+21
1.6,1.032613e+21
1.8,1.07874e+21
2.0,1.125642e+21
2.2,1.111523e+21
2.4,1.117202e+21
2.6,1.12978e+21
2.8,1.142451e+21
3.0,1.168959e+21
3.2,1.200589e+21
3.4,1.248161e+21
3.6,1.304066e+21
3.8,1.293241e+21
4.0,1.324491e+21
4.2,1.335157e+21
4.4,1.333656e+21
4.6,1.354107e+21
4.8,1.368249e+21
5.0,1.399779e+21
5.2,1.393012e+21
5.4,1.403031e+21
5.6,1.439948e+21
5.8,1.449987e+21
6.0,1.413131e+21
6.2,1.449826e+21
6.4,1.451503e+21
6.6,1.444818e+21
6.8,1.439327e+21
7.0,1.452556e+21
7.2,1.457481e+21
7.4,1.512411e+21
7.6,1.501488e+21
7.8,1.53427e+21
8.0,1.57031e+21
8.2,1.641475e+21
8.4,1.697275e+21
8.6,1.709684e+21
8.8,1.713819e+21
9.0,1.679836e+21
9.2,1.643542e+21
9.4,1.643457e+21
9.6,1.647156e+21
9.8,1.579273e+21
10.0,1.571565e+21
10.2,1.579992e+21
10.4,1.57307e+21
10.6,1.58073e+21
10.8,1.56742e+21
11.0,1.559802e+21
11.2,1.542455e+21
11.4,1.543955e+21
11.6,1.552708e+21
11.8,1.537376e+21
12.0,1.520994e+21
12.2,1.56675e+21
12.4,1.588017e+21
12.6,1.584085e+21
12.8,1.578867e+21
13.0,1.58349e+21
13.2,1.582744e+21
13.4,1.553202e+21
13.6,1.545087e+21
13.8,1.566457e+21
14.0,1.505945e+21
14.2,1.504412e+21
14.4,1.489878e+21
14.6,1.475066e+21
14.8,1.47811e+21
15.0,1.483532e+21
15.2,1.443671e+21
15.4,1.40942e+21
15.6,1.399793e+21
15.8,1.353773e+21
16.0,1.355889e+21
16.2,1.378423e+21
17.2,1.346763e+21
17.4,1.302368e+21
17.6,1.279165e+21
17.8,1.276827e+21
18.0,1.288288e+21
18.2,1.296927e+21
18.4,1.330269e+21
18.6,1.321716e+21
18.8,1.313712e+21
19.0,1.310624e+21
19.2,1.325382e+21
19.4,1.333834e+21
19.6,1.335338e+21
19.8,1.328897e+21
20.0,1.297811e+21
20.2,1.324634e+21
20.4,1.319591e+21
20.6,1.306829e+21
20.8,1.28809e+21
21.0,1.290829e+21
21.2,1.245731e+21
21.4,1.194084e+21
21.6,1.165116e+21
21.8,1.11135e+21
22.0,1.080176e+21
22.2,1.025252e+21
22.4,1.012657e+21
22.6,1.340826e+21
22.8,1.410691e+21
23.0,1.456379e+21
23.2,1.481917e+21
23.4,1.502982e+21
23.6,1.503195e+21
23.8,1.512643e+21
24.0,1.613638e+21
24.2,1.661985e+21
24.4,1.721119e+21
24.6,1.736182e+21
24.8,1.785236e+21
25.0,1.833479e+21
25.2,1.861216e+21
25.4,1.88214e+21
25.6,1.958932e+21
25.8,2.012869e+21
26.0,2.031695e+21
26.2,1.938383e+21
26.4,1.954528e+21
26.6,1.863805e+21
26.8,1.837798e+21
27.0,1.8274e+21
27.2,1.761259e+21
27.4,1.742124e+21
27.6,1.69123e+21
27.8,1.726727e+21
28.0,1.681204e+21
28.2,1.671682e+21
28.4,1.646721e+21
28.6,1.665944e+21
28.8,1.653892e+21
29.0,1.600835e+21
29.2,1.667958e+21
29.4,1.616544e+21
29.6,1.644375e+21
29.8,1.641884e+21
30.0,1.697489e+21
30.2,1.725292e+21
30.4,1.726504e+21
30.6,1.747553e+21
30.8,1.729418e+21
31.0,1.777994e+21
31.2,1.839765e+21
31.4,1.873999e+21
31.6,1.952581e+21
31.8,2.016103e+21
32.0,2.02237e+21
32.2,2.173287e+21
32.4,2.181347e+21
32.6,2.214275e+21
32.8,2.279641e+21
33.0,2.283566e+21
33.2,2.253387e+21
33.4,2.236967e+21
33.6,2.165527e+21
33.8,2.169462e+21
34.0,2.155682e+21
34.2,2.135938e+21
34.4,2.094847e+21
34.6,1.97959e+21
34.8,1.951469e+21
35.0,1.93943e+21
35.2,1.897715e+21
35.4,1.886049e+21
35.6,1.881053e+21
35.8,1.880291e+21
36.0,1.939439e+21
36.2,1.966943e+21
36.4,2.003346e+21
36.6,2.08776e+21
36.8,2.10078e+21
37.0,2.166491e+21
37.2,2.138634e+21
37.4,2.130032e+21
37.6,2.167101e+21
37.8,2.126282e+21
38.0,2.069449e+21
38.2,2.081247e+21
38.4,2.019273e+21
38.6,1.981087e+21
38.8,1.956851e+21
39.0,1.938982e+21
39.2,1.939277e+21
39.4,1.957144e+21
39.6,1.909721e+21
39.8,1.9082e+21
40.0,1.887156e+21
40.2,1.862041e+21
40.4,1.856139e+21
40.6,1.93044e+21
40.8,1.894968e+21
41.0,1.87359e+21
41.2,1.889132e+21
41.4,1.885074e+21
41.6,1.910743e+21
41.8,1.936641e+21
42.0,1.931865e+21
42.2,1.967743e+21
42.4,1.927869e+21
42.6,1.954464e+21
42.8,1.952108e+21
43.0,1.967374e+21
43.2,1.955782e+21
43.4,1.934747e+21
43.6,1.93296e+21
43.8,1.961748e+21
44.0,1.963426e+21
44.2,1.975891e+21
44.4,1.943382e+21
44.6,1.965836e+21
44.8,1.975317e+21
45.0,1.928396e+21
45.2,1.920833e+21
45.4,1.880837e+21
45.6,1.833795e+21
45.8,1.771622e+21
46.0,1.709431e+21
46.2,1.638312e+21
46.4,1.612552e+21
46.6,1.575505e+21
46.8,1.57377e+21
47.0,1.542406e+21
47.2,1.599728e+21
47.4,1.597113e+21
47.6,1.617885e+21
47.8,1.663656e+21
48.0,1.645721e+21
48.2,1.653902e+21
48.4,1.693152e+21
48.6,1.690482e+21
48.8,1.729507e+21
49.0,1.742221e+21
49.2,1.719597e+21
49.4,1.747533e+21
49.6,1.785319e+21
49.8,1.736373e+21
50.0,1.702279e+21
50.2,1.655444e+21
50.4,1.614371e+21
50.6,1.610217e+21
50.8,1.528606e+21
51.0,1.470343e+21
51.2,1.432516e+21
51.4,1.448726e+21
51.6,1.372075e+21
51.8,1.353265e+21
52.0,1.342638e+21
52.2,1.33813e+21
52.4,1.324987e+21
52.6,1.274148e+21
52.8,1.294491e+21
53.0,1.289696e+21
53.2,1.288041e+21
53.4,1.297383e+21
53.6,1.320734e+21
53.8,1.324504e+21
54.0,1.316242e+21
54.2,1.345305e+21
54.4,1.368689e+21
54.6,1.386046e+21
54.8,1.455656e+21
55.0,1.454475e+21
55.2,1.467804e+21
55.4,1.498027e+21
55.6,1.518017e+21
55.8,1.546091e+21
56.0,1.550981e+21
56.2,1.566388e+21
56.4,1.566075e+21
56.6,1.580178e+21
56.8,1.525445e+21
57.0,1.492834e+21
57.2,1.483851e+21
57.4,1.435431e+21
57.6,1.445169e+21
57.8,1.355816e+21
58.0,1.330543e+21
58.2,1.323555e+21
