true_time,time,unsigned_flux,free energy,potential inversion line flux,area
2018.06.19_10:48:00_TAI,0.0,1.703376e+19,6.985024e+19,3.006,0.000000
2018.06.19_11:00:00_TAI,0.2,1.893819e+19,1.256788e+20,3.055,0.297076
2018.06.19_11:12:00_TAI,0.4,4.458778e+20,4.045012e+21,3.014,15.301085
2018.06.19_11:24:00_TAI,0.6,6.695099e+20,6.737059e+21,3.085,22.477425
2018.06.19_11:36:00_TAI,0.8,7.015385e+20,6.752039e+21,3.331,24.603733
2018.06.19_11:48:00_TAI,1.0,7.944906e+20,8.206539e+21,3.293,30.145172
2018.06.19_12:00:00_TAI,1.2,8.453435e+20,8.162089e+21,3.288,32.221066
2018.06.19_12:12:00_TAI,1.4,8.283023e+20,7.956334e+21,3.329,31.775936
2018.06.19_12:24:00_TAI,1.6,9.007605e+20,7.688013e+21,3.385,31.984886
2018.06.19_12:36:00_TAI,1.8,9.349266e+20,8.692955e+21,3.061,35.798843
2018.06.19_12:48:00_TAI,2.0,9.913302e+20,9.502273e+21,3.201,38.129250
2018.06.19_13:00:00_TAI,2.2,1.060200e+21,9.684941e+21,3.243,39.817707
2018.06.19_13:12:00_TAI,2.4,1.060894e+21,9.734837e+21,3.262,40.405205
2018.06.19_13:24:00_TAI,2.6,1.132764e+21,1.160020e+22,3.477,46.767231
2018.06.19_13:36:00_TAI,2.8,1.253353e+21,1.252149e+22,3.160,48.173672
2018.06.19_13:48:00_TAI,3.0,1.312618e+21,1.420813e+22,3.553,51.962624
2018.06.19_14:00:00_TAI,3.2,1.458212e+21,1.650017e+22,3.479,57.818645
2018.06.19_14:12:00_TAI,3.4,1.603716e+21,1.749793e+22,3.752,62.993893
2018.06.19_14:24:00_TAI,3.6,1.630226e+21,1.911565e+22,3.654,69.078621
2018.06.19_14:36:00_TAI,3.8,1.777840e+21,2.001702e+22,3.730,70.134590
2018.06.19_14:48:00_TAI,4.0,1.806587e+21,2.115346e+22,3.626,72.031624
2018.06.19_15:00:00_TAI,4.2,1.960343e+21,2.119763e+22,3.577,72.334091
2018.06.19_15:12:00_TAI,4.4,2.007128e+21,2.314391e+22,3.610,78.156471
2018.06.19_15:24:00_TAI,4.6,2.086597e+21,2.369098e+22,3.667,80.479172
2018.06.19_15:36:00_TAI,4.8,2.177158e+21,2.602857e+22,3.608,89.061501
2018.06.19_15:48:00_TAI,5.0,2.300445e+21,2.718278e+22,3.723,91.809875
2018.06.19_16:00:00_TAI,5.2,2.515247e+21,2.867617e+22,3.822,97.350021
2018.06.19_16:12:00_TAI,5.4,2.524718e+21,3.047655e+22,3.934,99.044273
2018.06.19_16:24:00_TAI,5.6,2.568497e+21,3.395891e+22,3.782,100.629395
2018.06.19_16:36:00_TAI,5.8,2.672735e+21,3.772093e+22,3.888,106.812180
2018.06.19_16:48:00_TAI,6.0,2.885310e+21,3.724926e+22,3.852,106.496170
2018.06.19_17:00:00_TAI,6.2,2.871860e+21,3.905935e+22,3.838,111.595932
2018.06.19_17:12:00_TAI,6.4,3.080747e+21,3.890082e+22,3.869,113.881935
2018.06.19_17:24:00_TAI,6.6,3.098411e+21,4.020118e+22,3.854,121.385834
2018.06.19_17:36:00_TAI,6.8,3.324777e+21,4.135266e+22,3.894,129.412918
2018.06.19_17:48:00_TAI,7.0,3.232883e+21,4.541297e+22,3.915,130.407028
2018.06.19_18:12:00_TAI,7.4,3.420218e+21,4.795087e+22,3.992,137.098755
2018.06.19_18:24:00_TAI,7.6,3.510869e+21,5.070322e+22,4.047,143.455307
2018.06.19_18:36:00_TAI,7.8,3.555424e+21,5.402756e+22,3.997,150.040039
2018.06.19_18:48:00_TAI,8.0,3.656836e+21,5.755599e+22,4.123,150.750870
2018.06.19_19:24:00_TAI,8.6,3.693270e+21,6.296607e+22,4.150,150.340591
2018.06.19_19:36:00_TAI,8.8,3.738414e+21,6.668945e+22,4.105,157.186172
2018.06.19_19:48:00_TAI,9.0,3.800998e+21,6.841351e+22,4.113,157.333496
2018.06.19_20:00:00_TAI,9.2,3.797764e+21,6.779169e+22,4.051,159.872162
2018.06.19_20:12:00_TAI,9.4,3.806655e+21,7.074503e+22,4.149,159.843216
2018.06.19_20:24:00_TAI,9.6,3.884859e+21,7.166045e+22,4.119,162.348816
2018.06.19_20:36:00_TAI,9.8,3.900437e+21,7.217369e+22,4.094,165.579010
2018.06.19_20:48:00_TAI,10.0,3.998978e+21,7.497094e+22,4.106,165.176300
2018.06.19_21:00:00_TAI,10.2,4.132611e+21,8.005590e+22,4.097,166.819931
2018.06.19_21:12:00_TAI,10.4,4.247070e+21,8.236305e+22,4.199,169.907333
2018.06.19_21:24:00_TAI,10.6,4.218141e+21,8.398175e+22,4.152,168.045410
2018.06.19_21:36:00_TAI,10.8,4.210441e+21,8.411575e+22,4.188,169.576263
2018.06.19_21:48:00_TAI,11.0,4.332371e+21,8.469215e+22,4.201,168.929459
2018.06.19_22:00:00_TAI,11.2,4.300056e+21,8.760941e+22,4.158,175.046173
2018.06.19_22:12:00_TAI,11.4,4.337848e+21,8.832307e+22,4.239,176.549988
2018.06.19_22:24:00_TAI,11.6,4.438628e+21,9.168461e+22,4.275,176.153320
2018.06.19_22:36:00_TAI,11.8,4.546529e+21,9.262645e+22,4.309,178.597031
2018.06.19_22:48:00_TAI,12.0,4.569620e+21,9.418121e+22,4.250,182.294113
2018.06.19_23:00:00_TAI,12.2,4.626151e+21,9.703150e+22,4.317,191.287643
2018.06.19_23:12:00_TAI,12.4,4.770933e+21,9.633972e+22,4.275,193.248016
2018.06.19_23:24:00_TAI,12.6,4.839448e+21,9.773758e+22,4.324,190.188751
2018.06.19_23:36:00_TAI,12.8,4.945629e+21,9.986285e+22,4.305,196.816223
2018.06.19_23:48:00_TAI,13.0,5.227489e+21,1.000693e+23,4.271,200.466934
2018.06.20_00:00:00_TAI,13.2,5.429440e+21,1.037186e+23,4.171,204.234863
2018.06.20_00:12:00_TAI,13.4,5.292912e+21,1.037975e+23,4.202,206.892776
2018.06.20_00:24:00_TAI,13.6,5.442044e+21,1.055650e+23,4.272,211.228348
2018.06.20_00:36:00_TAI,13.8,5.587641e+21,1.073395e+23,4.202,214.521652
2018.06.20_00:48:00_TAI,14.0,5.600350e+21,1.093547e+23,4.233,217.559738
2018.06.20_01:00:00_TAI,14.2,5.554150e+21,1.143580e+23,4.231,225.440933
2018.06.20_01:12:00_TAI,14.4,5.724698e+21,1.180514e+23,4.144,228.451309
2018.06.20_01:24:00_TAI,14.6,5.846330e+21,1.184094e+23,4.174,231.013992
2018.06.20_01:36:00_TAI,14.8,5.850449e+21,1.226076e+23,4.235,233.583298
2018.06.20_01:48:00_TAI,15.0,5.879052e+21,1.266490e+23,4.314,237.918472
2018.06.20_02:00:00_TAI,15.2,5.938560e+21,1.322139e+23,4.360,238.515656
2018.06.20_02:12:00_TAI,15.4,6.024353e+21,1.359046e+23,4.343,241.502823
2018.06.20_02:24:00_TAI,15.6,6.213160e+21,1.361672e+23,4.327,241.728317
2018.06.20_02:36:00_TAI,15.8,6.260996e+21,1.385232e+23,4.261,244.977890
2018.06.20_02:48:00_TAI,16.0,6.329457e+21,1.407481e+23,4.290,250.195251
