true_time,time,unsigned_flux,free energy,potential inversion line flux,area
2017.05.04_11:12:00_TAI,0.0,1.116783e+20,3.916509e+20,0.000,5.064851
2017.05.04_11:24:00_TAI,0.2,1.263591e+20,4.172648e+20,0.000,4.718181
2017.05.04_11:36:00_TAI,0.4,1.636422e+20,7.446362e+20,0.000,6.215512
2017.05.04_11:48:00_TAI,0.6,2.715667e+20,1.435528e+21,0.000,9.652012
2017.05.04_12:00:00_TAI,0.8,2.999356e+20,1.574592e+21,0.000,9.298453
2017.05.04_12:12:00_TAI,1.0,3.207141e+20,1.644388e+21,0.000,9.944440
2017.05.04_12:24:00_TAI,1.2,5.303790e+20,2.693835e+21,0.000,15.013051
2017.05.04_12:36:00_TAI,1.4,6.146418e+20,3.162387e+21,0.000,18.527090
2017.05.04_12:48:00_TAI,1.6,6.686196e+20,3.444632e+21,0.000,20.295586
2017.05.04_13:00:00_TAI,1.8,7.270894e+20,4.032684e+21,0.000,21.271446
2017.05.04_13:12:00_TAI,2.0,7.637215e+20,4.189282e+21,0.000,22.376297
2017.05.04_13:24:00_TAI,2.2,8.405852e+20,5.129317e+21,2.519,24.019552
2017.05.04_13:36:00_TAI,2.4,9.117977e+20,5.790103e+21,0.000,26.530268
2017.05.04_13:48:00_TAI,2.6,9.824224e+20,6.150131e+21,0.000,28.338081
2017.05.04_14:00:00_TAI,2.8,1.023108e+21,6.129183e+21,2.841,29.559145
2017.05.04_14:12:00_TAI,3.0,1.048136e+21,6.201087e+21,2.446,29.157768
2017.05.04_14:24:00_TAI,3.2,1.055905e+21,6.698526e+21,2.943,31.224569
2017.05.04_14:36:00_TAI,3.4,1.127766e+21,7.401044e+21,2.851,31.291866
2017.05.04_14:48:00_TAI,3.6,1.174670e+21,8.062801e+21,3.084,32.019386
2017.05.04_15:00:00_TAI,3.8,1.238659e+21,8.494544e+21,2.813,33.809200
2017.05.04_15:12:00_TAI,4.0,1.333817e+21,7.935109e+21,0.000,36.685638
2017.05.04_15:24:00_TAI,4.2,1.397543e+21,7.893794e+21,0.000,37.590038
2017.05.04_15:36:00_TAI,4.4,1.419071e+21,7.984297e+21,0.000,38.503147
2017.05.04_15:48:00_TAI,4.6,1.452905e+21,8.535890e+21,0.000,38.739330
2017.05.04_16:00:00_TAI,4.8,1.485608e+21,8.545919e+21,0.000,38.273907
2017.05.04_16:12:00_TAI,5.0,1.557867e+21,9.441236e+21,2.883,41.895523
2017.05.04_16:24:00_TAI,5.2,1.630773e+21,1.081970e+22,0.000,47.188667
2017.05.04_16:36:00_TAI,5.4,1.689207e+21,1.124185e+22,0.000,50.010586
2017.05.04_16:48:00_TAI,5.6,1.728113e+21,1.118392e+22,0.000,52.222736
2017.05.04_17:00:00_TAI,5.8,1.726492e+21,1.165194e+22,0.000,55.069820
2017.05.04_17:12:00_TAI,6.0,1.809263e+21,1.291510e+22,0.000,56.062172
2017.05.04_17:24:00_TAI,6.2,1.884014e+21,1.403817e+22,2.955,60.921345
2017.05.04_17:36:00_TAI,6.4,1.934455e+21,1.521075e+22,2.683,62.453094
2017.05.04_17:48:00_TAI,6.6,1.954230e+21,1.542951e+22,2.995,63.695328
2017.05.04_18:12:00_TAI,7.0,1.980508e+21,1.695392e+22,2.351,67.410431
2017.05.04_18:24:00_TAI,7.2,2.016737e+21,1.791866e+22,2.889,70.081688
2017.05.04_18:36:00_TAI,7.4,2.048660e+21,1.887998e+22,2.982,71.540054
2017.05.04_18:48:00_TAI,7.6,2.108328e+21,1.848466e+22,2.842,74.235519
2017.05.04_19:00:00_TAI,7.8,2.150463e+21,1.835067e+22,3.134,74.320290
2017.05.04_19:12:00_TAI,8.0,2.177214e+21,1.891569e+22,3.181,72.699654
2017.05.04_19:24:00_TAI,8.2,2.275012e+21,1.954760e+22,2.482,73.976891
2017.05.04_19:36:00_TAI,8.4,2.280047e+21,2.040723e+22,2.579,76.482056
2017.05.04_19:48:00_TAI,8.6,2.309321e+21,2.081419e+22,3.078,76.086525
2017.05.04_20:00:00_TAI,8.8,2.385997e+21,2.124670e+22,2.688,78.212135
2017.05.04_20:12:00_TAI,9.0,2.468369e+21,2.154564e+22,2.972,78.581619
2017.05.04_20:24:00_TAI,9.2,2.545217e+21,2.321958e+22,2.261,80.106979
2017.05.04_20:36:00_TAI,9.4,2.658274e+21,2.383022e+22,2.676,84.257652
2017.05.04_20:48:00_TAI,9.6,2.709933e+21,2.408305e+22,2.063,86.598228
2017.05.04_21:00:00_TAI,9.8,2.773762e+21,2.305808e+22,3.204,87.573769
2017.05.04_21:12:00_TAI,10.0,2.766646e+21,2.373432e+22,3.306,87.912178
2017.05.04_21:24:00_TAI,10.2,2.797210e+21,2.319123e+22,3.387,87.514465
2017.05.04_21:36:00_TAI,10.4,2.819440e+21,2.302168e+22,3.172,91.127930
2017.05.04_21:48:00_TAI,10.6,2.830479e+21,2.419388e+22,3.150,88.523361
2017.05.04_22:00:00_TAI,10.8,2.867019e+21,2.500843e+22,3.190,90.865799
2017.05.04_22:12:00_TAI,11.0,2.871511e+21,2.468599e+22,3.216,93.709511
2017.05.04_22:24:00_TAI,11.2,2.871802e+21,2.451199e+22,3.226,93.135246
2017.05.04_22:36:00_TAI,11.4,2.851132e+21,2.418679e+22,3.176,91.422127
2017.05.04_22:48:00_TAI,11.6,2.810046e+21,2.465312e+22,3.216,91.698753
2017.05.04_23:00:00_TAI,11.8,2.852432e+21,2.448891e+22,3.189,91.977791
2017.05.04_23:12:00_TAI,12.0,2.890908e+21,2.491234e+22,3.273,93.330429
2017.05.04_23:24:00_TAI,12.2,2.908674e+21,2.609976e+22,3.317,91.115356
2017.05.04_23:36:00_TAI,12.4,2.939682e+21,2.606378e+22,3.139,93.253838
2017.05.04_23:48:00_TAI,12.6,2.957602e+21,2.586795e+22,3.429,94.704758
2017.05.05_00:00:00_TAI,12.8,2.977805e+21,2.620423e+22,3.335,97.366226
2017.05.05_00:12:00_TAI,13.0,2.997351e+21,2.698483e+22,3.561,99.851753
2017.05.05_00:24:00_TAI,13.2,3.009579e+21,2.767069e+22,3.729,100.157639
2017.05.05_00:36:00_TAI,13.4,3.046701e+21,2.713772e+22,3.529,101.621048
2017.05.05_00:48:00_TAI,13.6,3.054417e+21,2.722321e+22,3.345,103.684708
2017.05.05_01:00:00_TAI,13.8,3.073111e+21,2.700302e+22,3.313,101.781113
2017.05.05_01:12:00_TAI,14.0,3.122796e+21,2.776094e+22,3.472,106.344826
2017.05.05_01:24:00_TAI,14.2,3.072805e+21,2.786438e+22,3.621,104.822868
2017.05.05_01:36:00_TAI,14.4,3.185627e+21,2.905236e+22,3.543,106.463539
2017.05.05_01:48:00_TAI,14.6,3.152640e+21,3.018542e+22,3.609,112.269165
2017.05.05_02:00:00_TAI,14.8,3.205210e+21,2.948326e+22,3.652,112.419128
2017.05.05_02:12:00_TAI,15.0,3.301341e+21,2.892815e+22,3.577,112.838013
2017.05.05_02:24:00_TAI,15.2,3.286606e+21,3.020544e+22,3.602,115.855423
2017.05.05_02:36:00_TAI,15.4,3.302883e+21,3.043985e+22,3.712,117.832092
2017.05.05_02:48:00_TAI,15.6,3.336996e+21,3.053323e+22,3.417,121.631950
2017.05.05_03:00:00_TAI,15.8,3.322118e+21,3.160017e+22,3.524,122.861107
2017.05.05_03:12:00_TAI,16.0,3.324967e+21,3.211815e+22,3.782,123.222183
2017.05.05_03:24:00_TAI,16.2,3.394415e+21,3.288890e+22,3.708,125.800613
2017.05.05_03:36:00_TAI,16.4,3.382060e+21,3.258670e+22,3.536,124.983727
2017.05.05_03:48:00_TAI,16.6,3.437738e+21,3.056634e+22,3.601,125.817001
2017.05.05_04:00:00_TAI,16.8,3.457786e+21,3.002990e+22,3.525,122.733971
2017.05.05_04:12:00_TAI,17.0,3.452058e+21,3.001282e+22,3.467,126.084923
2017.05.05_04:24:00_TAI,17.2,3.406321e+21,2.998242e+22,3.540,127.285851
2017.05.05_04:36:00_TAI,17.4,3.361797e+21,3.036854e+22,3.571,127.393181
2017.05.05_04:48:00_TAI,17.6,3.306011e+21,2.979661e+22,3.597,126.840935
2017.05.05_05:00:00_TAI,17.8,3.257709e+21,2.974735e+22,3.595,130.738403
2017.05.05_05:12:00_TAI,18.0,3.263452e+21,3.051207e+22,3.575,133.263504
2017.05.05_05:24:00_TAI,18.2,3.309634e+21,2.987829e+22,3.611,128.922318
2017.05.05_05:36:00_TAI,18.4,3.300475e+21,2.918949e+22,3.695,134.859833
2017.05.05_05:48:00_TAI,18.6,3.307437e+21,2.830705e+22,3.539,131.803680
2017.05.05_06:12:00_TAI,19.0,3.406301e+21,3.077270e+22,3.731,134.890747
2017.05.05_06:24:00_TAI,19.2,3.439442e+21,3.015886e+22,3.554,135.064026
2017.05.05_06:36:00_TAI,19.4,3.404021e+21,3.021869e+22,3.551,134.726700
2017.05.05_06:48:00_TAI,19.6,3.387409e+21,3.015639e+22,3.578,135.240845
2017.05.05_07:00:00_TAI,19.8,3.366490e+21,2.991234e+22,3.576,136.704254
2017.05.05_07:12:00_TAI,20.0,3.432333e+21,3.089279e+22,3.583,138.320953
2017.05.05_07:24:00_TAI,20.2,3.385252e+21,2.969288e+22,3.599,140.080124
2017.05.05_07:36:00_TAI,20.4,3.467669e+21,2.913011e+22,3.790,139.730591
2017.05.05_07:48:00_TAI,20.6,3.446888e+21,2.943308e+22,3.781,137.084915
2017.05.05_08:00:00_TAI,20.8,3.445522e+21,3.149997e+22,3.824,139.778549
2017.05.05_08:12:00_TAI,21.0,3.486972e+21,3.260024e+22,3.868,141.646637
2017.05.05_08:24:00_TAI,21.2,3.527813e+21,3.228545e+22,3.798,140.837372
2017.05.05_08:36:00_TAI,21.4,3.531933e+21,3.577417e+22,3.765,142.428864
2017.05.05_08:48:00_TAI,21.6,3.613132e+21,3.537361e+22,3.865,141.244186
2017.05.05_09:00:00_TAI,21.8,3.665444e+21,3.540154e+22,3.906,143.996277
2017.05.05_09:12:00_TAI,22.0,3.612056e+21,3.642416e+22,3.884,145.655701
2017.05.05_09:24:00_TAI,22.2,3.634769e+21,3.648210e+22,3.975,146.535248
2017.05.05_09:36:00_TAI,22.4,3.675687e+21,3.621061e+22,3.911,149.698090
2017.05.05_09:48:00_TAI,22.6,3.662883e+21,3.617676e+22,3.875,143.812744
2017.05.05_10:00:00_TAI,22.8,3.699654e+21,3.636557e+22,3.849,145.914505
2017.05.05_10:12:00_TAI,23.0,3.664781e+21,3.606838e+22,3.874,149.260773
2017.05.05_10:24:00_TAI,23.2,3.665554e+21,3.544538e+22,3.868,148.726349
2017.05.05_10:36:00_TAI,23.4,3.674366e+21,3.609151e+22,3.850,148.740402
2017.05.05_10:48:00_TAI,23.6,3.693932e+21,3.518344e+22,3.805,148.272217
2017.05.05_11:00:00_TAI,23.8,3.654011e+21,3.459987e+22,3.747,150.169952
2017.05.05_11:12:00_TAI,24.0,3.669157e+21,3.498350e+22,3.864,154.219711
2017.05.05_11:24:00_TAI,24.2,3.660501e+21,3.643300e+22,3.868,154.908691
2017.05.05_11:36:00_TAI,24.4,3.683350e+21,3.724106e+22,3.890,156.611725
2017.05.05_11:48:00_TAI,24.6,3.741102e+21,3.821232e+22,3.900,159.901199
2017.05.05_12:00:00_TAI,24.8,3.791434e+21,3.845765e+22,3.756,159.196045
2017.05.05_12:12:00_TAI,25.0,3.729834e+21,3.772549e+22,3.700,162.831207
2017.05.05_12:24:00_TAI,25.2,3.733402e+21,3.774325e+22,3.749,162.999100
2017.05.05_12:36:00_TAI,25.4,3.786122e+21,3.726794e+22,3.703,161.481842
2017.05.05_12:48:00_TAI,25.6,3.796093e+21,3.681081e+22,3.867,162.801682
2017.05.05_13:00:00_TAI,25.8,3.773379e+21,3.773786e+22,3.887,164.702148
2017.05.05_13:12:00_TAI,26.0,3.733048e+21,3.584611e+22,3.825,162.556183
2017.05.05_13:24:00_TAI,26.2,3.743863e+21,3.531544e+22,3.782,164.394318
2017.05.05_13:36:00_TAI,26.4,3.753452e+21,3.592778e+22,3.897,162.193390
2017.05.05_13:48:00_TAI,26.6,3.763878e+21,3.704870e+22,3.825,164.625961
2017.05.05_14:00:00_TAI,26.8,3.792980e+21,3.794470e+22,3.716,163.389664
2017.05.05_14:12:00_TAI,27.0,3.831152e+21,3.711188e+22,3.746,161.114883
2017.05.05_14:24:00_TAI,27.2,3.750377e+21,3.688637e+22,3.770,162.341324
2017.05.05_14:36:00_TAI,27.4,3.800745e+21,3.752102e+22,3.685,164.631577
2017.05.05_14:48:00_TAI,27.6,3.758126e+21,3.708558e+22,3.709,163.010696
2017.05.05_15:00:00_TAI,27.8,3.775573e+21,3.609246e+22,3.744,165.183029
2017.05.05_15:12:00_TAI,28.0,3.765920e+21,3.575804e+22,3.635,162.944763
2017.05.05_15:24:00_TAI,28.2,3.666950e+21,3.469127e+22,3.547,164.041840
2017.05.05_15:36:00_TAI,28.4,3.727836e+21,3.413508e+22,3.602,165.397247
