true_time,time,unsigned_flux,free energy,potential inversion line flux,area
2011.05.02_16:48:00_TAI,0.0,1.859245e+20,3.196788e+21,3.041,8.691443
2011.05.02_17:00:00_TAI,0.2,2.058475e+20,4.064158e+21,2.537,9.342477
2011.05.02_17:12:00_TAI,0.4,2.938631e+20,4.541652e+21,2.839,10.891936
2011.05.02_17:24:00_TAI,0.6,3.424149e+20,4.264854e+21,2.637,12.541874
2011.05.02_17:36:00_TAI,0.8,3.577508e+20,5.634291e+21,2.808,13.090897
2011.05.02_17:48:00_TAI,1.0,3.799545e+20,5.107777e+21,2.871,13.742311
2011.05.02_18:24:00_TAI,1.6,5.411128e+20,7.526960e+21,2.818,21.989126
2011.05.02_18:36:00_TAI,1.8,5.746441e+20,8.294908e+21,2.907,23.644459
2011.05.02_18:48:00_TAI,2.0,5.955132e+20,8.720841e+21,2.922,25.852688
2011.05.02_19:00:00_TAI,2.2,6.627709e+20,8.202103e+21,2.945,28.408878
2011.05.02_19:12:00_TAI,2.4,6.771132e+20,8.577773e+21,2.939,30.625589
2011.05.02_19:24:00_TAI,2.6,6.948644e+20,8.972189e+21,3.076,32.791939
2011.05.02_19:36:00_TAI,2.8,7.086717e+20,9.487675e+21,3.075,32.891201
2011.05.02_19:48:00_TAI,3.0,7.179831e+20,9.363746e+21,3.102,33.645741
2011.05.02_20:00:00_TAI,3.2,7.361581e+20,9.258935e+21,3.154,35.153011
2011.05.02_20:12:00_TAI,3.4,7.619379e+20,9.258870e+21,3.105,35.256577
2011.05.02_20:24:00_TAI,3.6,7.761005e+20,8.558573e+21,3.076,34.806210
2011.05.02_20:36:00_TAI,3.8,7.721127e+20,8.451446e+21,3.075,34.911957
2011.05.02_20:48:00_TAI,4.0,7.811396e+20,7.873399e+21,3.070,35.520058
2011.05.02_21:00:00_TAI,4.2,7.743510e+20,8.075283e+21,3.062,36.336906
2011.05.02_21:12:00_TAI,4.4,7.993980e+20,8.232315e+21,2.761,37.706947
2011.05.02_21:24:00_TAI,4.6,8.019938e+20,8.401128e+21,2.861,38.215858
2011.05.02_21:36:00_TAI,4.8,8.062583e+20,8.645724e+21,2.857,40.028309
2011.05.02_21:48:00_TAI,5.0,8.337951e+20,8.554921e+21,2.841,38.325047
2011.05.02_22:00:00_TAI,5.2,8.548738e+20,9.431104e+21,2.851,40.940907
2011.05.02_22:12:00_TAI,5.4,8.718571e+20,9.357041e+21,3.247,41.848774
2011.05.02_22:24:00_TAI,5.6,8.976841e+20,8.943057e+21,3.321,43.109425
