time,unsigned_flux
0.0,3.202689e+21
0.2,3.340573e+21
0.4,3.47676e+21
0.6,3.417509e+21
0.8,3.486788e+21
1.0,3.454199e+21
1.2,3.582926e+21
1.4,3.636618e+21
1.6,3.753834e+21
1.8,3.714903e+21
2.0,3.852774e+21
2.2,3.874942e+21
2.4,3.847165e+21
2.6,4.067919e+21
2.8,4.261649e+21
3.0,4.342511e+21
3.2,4.431263e+21
3.4,4.637281e+21
3.6,4.671992e+21
3.8,4.730593e+21
4.0,4.725305e+21
4.2,4.738502e+21
4.4,4.77808e+21
4.6,4.850476e+21
4.8,4.811166e+21
5.0,4.879024e+21
5.2,4.804166e+21
5.4,4.781126e+21
5.6,4.906556e+21
5.8,4.865597e+21
6.0,4.909556e+21
6.2,4.829284e+21
6.4,4.894539e+21
6.6,4.878529e+21
6.8,4.942706e+21
7.0,4.885754e+21
7.2,4.758505e+21
7.4,4.753399e+21
7.6,4.675412e+21
7.8,4.636103e+21
8.0,4.662951e+21
8.2,4.65197e+21
8.4,4.577288e+21
8.6,4.498232e+21
8.8,4.518664e+21
9.0,4.487168e+21
9.2,4.489678e+21
9.4,4.558678e+21
9.6,4.445938e+21
9.8,4.45665e+21
10.0,4.4283e+21
10.2,4.433426e+21
10.4,4.367772e+21
10.6,4.434349e+21
10.8,4.471434e+21
11.0,4.488106e+21
11.2,4.525315e+21
11.4,4.475377e+21
11.6,4.499028e+21
11.8,4.449617e+21
12.0,4.489707e+21
12.2,4.565026e+21
12.4,4.624948e+21
12.6,4.594389e+21
12.8,4.615114e+21
13.0,4.667231e+21
13.2,4.627462e+21
13.4,4.633395e+21
13.6,4.68414e+21
13.8,4.673202e+21
14.0,4.728459e+21
14.2,4.677025e+21
14.4,4.662046e+21
14.6,4.609009e+21
14.8,4.57963e+21
15.0,4.643083e+21
15.2,4.568683e+21
15.4,4.495296e+21
15.6,4.520844e+21
15.8,4.478251e+21
16.0,4.509941e+21
16.2,4.313397e+21
16.4,4.425893e+21
16.6,4.516055e+21
16.8,4.473109e+21
17.0,4.471437e+21
17.2,4.5302e+21
17.4,4.576299e+21
17.6,4.72646e+21
17.8,4.768678e+21
18.0,4.792126e+21
18.2,4.915684e+21
18.4,4.948545e+21
18.6,5.045365e+21
18.8,5.259478e+21
19.0,5.441773e+21
19.2,5.552548e+21
19.4,5.694229e+21
19.6,5.804238e+21
19.8,5.952476e+21
20.0,5.957721e+21
20.2,6.03807e+21
20.4,6.226465e+21
20.6,6.248799e+21
20.8,6.243456e+21
21.0,6.27507e+21
21.2,6.348946e+21
21.4,6.384151e+21
21.6,6.458313e+21
21.8,6.474064e+21
22.0,6.389657e+21
22.2,6.343293e+21
22.4,6.367235e+21
22.6,6.349571e+21
22.8,6.248824e+21
23.0,6.232067e+21
23.2,6.280288e+21
23.4,6.252391e+21
23.6,6.170542e+21
23.8,6.05186e+21
24.0,5.998248e+21
24.2,6.013194e+21
24.4,6.057063e+21
24.6,6.014437e+21
24.8,5.998239e+21
25.0,5.918613e+21
25.2,5.868369e+21
25.4,5.851685e+21
25.6,5.871319e+21
25.8,5.910266e+21
26.0,5.890191e+21
26.2,5.904368e+21
26.4,5.86879e+21
26.6,5.933079e+21
26.8,6.04148e+21
27.0,6.219973e+21
27.2,6.2001e+21
27.4,6.269619e+21
27.6,6.245464e+21
27.8,6.428935e+21
28.0,6.56632e+21
28.2,6.611385e+21
28.4,6.651889e+21
28.6,6.686024e+21
28.8,6.75721e+21
29.0,6.758268e+21
29.2,6.765992e+21
29.4,6.720514e+21
29.6,6.694539e+21
29.8,6.740086e+21
30.0,6.802346e+21
30.2,6.707679e+21
30.4,6.608962e+21
30.6,6.566529e+21
30.8,6.47992e+21
31.0,6.474362e+21
31.2,6.397172e+21
31.4,6.232685e+21
31.6,6.094321e+21
31.8,6.032101e+21
32.0,5.894692e+21
32.2,5.996186e+21
32.4,5.83455e+21
32.6,5.787281e+21
32.8,5.743318e+21
33.0,5.745713e+21
33.2,5.71267e+21
33.4,5.751646e+21
33.6,5.703355e+21
33.8,5.660883e+21
34.0,5.702571e+21
34.2,5.625725e+21
34.4,5.694176e+21
34.6,5.676307e+21
34.8,5.677864e+21
35.0,5.722447e+21
35.2,5.725459e+21
35.4,5.796677e+21
35.6,5.82458e+21
35.8,5.841586e+21
36.0,5.90952e+21
36.2,5.880895e+21
36.4,6.328606e+21
36.6,6.908341e+21
36.8,6.944037e+21
37.0,6.987616e+21
37.2,6.944341e+21
37.4,6.887494e+21
37.6,6.927838e+21
37.8,6.893366e+21
38.0,6.859206e+21
38.2,6.946873e+21
38.4,6.845113e+21
38.6,6.847709e+21
38.8,6.963314e+21
39.0,6.916766e+21
39.2,6.716386e+21
39.4,6.736193e+21
39.6,6.682667e+21
39.8,6.559259e+21
40.0,6.529771e+21
40.2,6.5192e+21
40.4,6.469003e+21
40.6,6.523775e+21
40.8,6.597932e+21
41.0,6.551508e+21
41.2,6.590902e+21
41.4,6.762181e+21
41.6,6.784251e+21
41.8,6.761509e+21
42.0,6.873798e+21
42.2,6.937669e+21
42.4,6.969445e+21
42.6,7.000464e+21
42.8,7.031051e+21
43.0,7.061858e+21
43.2,7.152433e+21
43.4,7.216027e+21
43.6,7.215848e+21
43.8,7.233717e+21
44.0,7.336715e+21
44.2,7.344735e+21
44.4,7.338462e+21
44.6,7.370164e+21
