true_time,time,unsigned_flux,free energy,potential inversion line flux,area
2012.10.10_14:00:00_TAI,39.8,4.701221e+22,4.297717e+23,4.365,1406.291382
2012.10.10_14:12:00_TAI,40.0,4.707333e+22,4.224048e+23,4.345,1413.896729
2012.10.10_14:24:00_TAI,40.2,4.695041e+22,4.166292e+23,4.362,1406.683960
2012.10.10_14:36:00_TAI,40.4,4.682826e+22,4.302734e+23,4.332,1403.185059
2012.10.10_14:48:00_TAI,40.6,4.660047e+22,4.265206e+23,4.333,1396.006104
2012.10.10_15:00:00_TAI,40.8,4.614237e+22,4.253428e+23,4.311,1400.708740
2012.10.10_15:12:00_TAI,41.0,4.589537e+22,4.185471e+23,4.349,1415.030762
2012.10.10_15:24:00_TAI,41.2,4.582165e+22,4.148862e+23,4.302,1408.869629
2012.10.10_15:36:00_TAI,41.4,4.567910e+22,4.117038e+23,4.300,1419.771118
2012.10.10_15:48:00_TAI,41.6,4.587668e+22,4.115413e+23,4.302,1417.859863
2012.10.10_16:00:00_TAI,41.8,4.571278e+22,4.336891e+23,4.379,1408.423340
2012.10.10_16:12:00_TAI,42.0,4.650091e+22,4.269037e+23,4.361,1406.399414
2012.10.10_16:24:00_TAI,42.2,4.692670e+22,4.374343e+23,4.417,1406.871338
2012.10.10_16:36:00_TAI,42.4,4.742589e+22,4.369712e+23,4.420,1407.453979
2012.10.10_16:48:00_TAI,42.6,4.810373e+22,4.316721e+23,4.418,1396.337158
2012.10.10_17:00:00_TAI,42.8,4.857290e+22,4.371161e+23,4.429,1400.610596
2012.10.10_17:12:00_TAI,43.0,4.910659e+22,4.403804e+23,4.445,1398.843018
2012.10.10_17:24:00_TAI,43.2,4.960102e+22,4.402359e+23,4.435,1399.687134
2012.10.10_17:36:00_TAI,43.4,4.965394e+22,4.489151e+23,4.400,1390.218506
2012.10.10_23:12:00_TAI,49.0,4.943895e+22,4.401251e+23,4.348,1398.201294
2012.10.16_16:36:00_TAI,186.4,1.236267e+22,1.017967e+23,3.486,1403.359131
2012.10.16_16:48:00_TAI,186.6,1.251202e+22,1.010402e+23,3.591,1404.406860
2012.10.16_17:00:00_TAI,186.8,1.239622e+22,9.786853e+22,3.415,1408.372070
2012.10.16_17:12:00_TAI,187.0,1.244717e+22,9.727308e+22,3.470,1407.502441
2012.10.16_17:24:00_TAI,187.2,1.238005e+22,9.669042e+22,3.561,1398.973999
2012.10.16_17:36:00_TAI,187.4,1.243583e+22,9.415256e+22,3.664,1395.742432
2012.10.16_17:48:00_TAI,187.6,1.239115e+22,9.432176e+22,3.715,1395.897583
2012.10.16_18:24:00_TAI,188.2,1.345145e+22,9.776564e+22,3.580,1402.078247
2012.10.16_18:36:00_TAI,188.4,1.409820e+22,1.041294e+23,3.245,1401.051758
2012.10.16_18:48:00_TAI,188.6,1.489077e+22,1.096445e+23,3.599,1407.466919
2012.10.16_19:24:00_TAI,189.2,1.524451e+22,1.145889e+23,3.806,1387.766846
2012.10.16_19:36:00_TAI,189.4,1.488704e+22,1.137946e+23,3.808,1388.797607
2012.10.16_19:48:00_TAI,189.6,1.465933e+22,1.138007e+23,3.744,1380.305176
2012.10.16_20:00:00_TAI,189.8,1.438570e+22,1.116561e+23,3.782,1379.436157
2012.10.16_20:12:00_TAI,190.0,1.438493e+22,1.115403e+23,3.723,1376.028564
2012.10.16_20:24:00_TAI,190.2,1.430676e+22,1.139750e+23,3.459,1382.753540
2012.10.16_20:36:00_TAI,190.4,1.421496e+22,1.144226e+23,3.356,1384.164917
2012.10.16_20:48:00_TAI,190.6,1.419248e+22,1.155913e+23,3.404,1385.389404
2012.10.16_21:00:00_TAI,190.8,1.406189e+22,1.165230e+23,3.542,1382.756592
2012.10.16_21:12:00_TAI,191.0,1.387844e+22,1.141010e+23,3.709,1375.076660
2012.10.16_21:24:00_TAI,191.2,1.390367e+22,1.143127e+23,3.608,1373.787720
2012.10.16_21:36:00_TAI,191.4,1.378015e+22,1.131929e+23,3.360,1367.740967
2012.10.16_21:48:00_TAI,191.6,1.404236e+22,1.149646e+23,3.709,1363.545044
2012.10.16_22:00:00_TAI,191.8,1.371824e+22,1.113071e+23,3.669,1356.109131
2012.10.16_22:12:00_TAI,192.0,1.369994e+22,1.106350e+23,3.692,1358.827881
2012.10.16_22:24:00_TAI,192.2,1.362920e+22,1.099990e+23,3.736,1360.111206
2012.10.16_22:36:00_TAI,192.4,1.365768e+22,1.074560e+23,3.729,1356.708862
2012.10.16_22:48:00_TAI,192.6,1.348760e+22,1.049711e+23,3.769,1359.575562
2012.10.16_23:00:00_TAI,192.8,1.354652e+22,1.044196e+23,3.762,1360.035889
2012.10.16_23:12:00_TAI,193.0,1.361317e+22,1.033291e+23,3.619,1359.668579
2012.10.16_23:24:00_TAI,193.2,1.359030e+22,1.018566e+23,3.520,1362.577515
2012.10.16_23:36:00_TAI,193.4,1.361719e+22,1.019159e+23,3.654,1360.472900
2012.10.16_23:48:00_TAI,193.6,1.370589e+22,1.027522e+23,3.660,1360.334351
2012.10.17_00:00:00_TAI,193.8,1.359984e+22,1.022172e+23,3.791,1360.058594
2012.10.17_00:12:00_TAI,194.0,1.369761e+22,1.019133e+23,3.789,1353.442017
2012.10.17_00:24:00_TAI,194.2,1.367118e+22,1.007087e+23,3.718,1353.888306
2012.10.17_00:36:00_TAI,194.4,1.366541e+22,1.013059e+23,3.770,1352.518555
2012.10.17_00:48:00_TAI,194.6,1.392230e+22,1.031926e+23,3.499,1358.949463
2012.10.17_01:00:00_TAI,194.8,1.374207e+22,1.020217e+23,3.668,1355.813354
2012.10.17_01:12:00_TAI,195.0,1.398786e+22,1.023213e+23,3.694,1354.321655
2012.10.17_01:24:00_TAI,195.2,1.394961e+22,1.039176e+23,3.537,1362.821167
2012.10.17_01:36:00_TAI,195.4,1.399895e+22,1.044793e+23,3.516,1354.181641
2012.10.17_01:48:00_TAI,195.6,1.396091e+22,1.055239e+23,3.566,1348.336670
2012.10.17_02:00:00_TAI,195.8,1.409116e+22,1.074235e+23,3.525,1353.708496
2012.10.17_02:12:00_TAI,196.0,1.408283e+22,1.066695e+23,3.509,1354.678833
2012.10.17_02:24:00_TAI,196.2,1.425449e+22,1.075446e+23,3.226,1359.072632
2012.10.17_02:36:00_TAI,196.4,1.434787e+22,1.069775e+23,3.595,1357.044189
2012.10.17_02:48:00_TAI,196.6,1.453877e+22,1.081453e+23,3.649,1351.665405
2012.10.17_03:00:00_TAI,196.8,1.472510e+22,1.081897e+23,3.640,1353.312744
2012.10.17_03:12:00_TAI,197.0,1.496394e+22,1.096859e+23,3.645,1349.564819
