time,unsigned_flux
135.8,5.012978e+21
136.0,5.059300e+21
136.2,5.048749e+21
136.4,5.013460e+21
136.6,5.040337e+21
136.8,4.900666e+21
137.0,4.839141e+21
137.2,4.754746e+21
137.4,4.745297e+21
137.6,4.660352e+21
138.2,4.486078e+21
138.4,4.412161e+21
138.6,4.302411e+21
138.8,4.346933e+21
139.0,4.345274e+21
139.2,4.368144e+21
139.4,4.403401e+21
139.6,4.514744e+21
139.8,4.738036e+21
140.0,4.912449e+21
140.2,5.124701e+21
140.4,5.246496e+21
140.6,5.255924e+21
140.8,5.244824e+21
141.0,5.085329e+21
141.2,4.905230e+21
141.4,4.880251e+21
141.6,4.749428e+21
141.8,4.692846e+21
142.0,4.629407e+21
142.2,4.615629e+21
142.4,4.592217e+21
142.6,4.495108e+21
142.8,4.487527e+21
143.0,4.427098e+21
143.2,4.332320e+21
143.4,4.269884e+21
143.6,4.234400e+21
143.8,4.215350e+21
144.0,4.194804e+21
144.2,4.137704e+21
144.4,4.098040e+21
144.6,4.046292e+21
144.8,4.025596e+21
145.0,4.049712e+21
145.2,4.048199e+21
145.4,4.086061e+21
145.6,4.027459e+21
145.8,4.030634e+21
146.0,4.038485e+21
146.2,4.069957e+21
146.4,4.071686e+21
146.6,3.983764e+21
146.8,4.064766e+21
147.0,4.036652e+21
147.2,4.041977e+21
147.4,4.008752e+21
147.6,4.029425e+21
147.8,4.115359e+21
148.0,4.113889e+21
148.2,4.137619e+21
148.4,4.116694e+21
148.6,4.118907e+21
148.8,4.117735e+21
149.0,4.121939e+21
149.2,4.170360e+21
149.4,4.179087e+21
149.6,4.212090e+21
150.2,4.373727e+21
150.4,4.368282e+21
150.6,4.237908e+21
150.8,4.002366e+21
151.0,3.713514e+21
151.2,3.565122e+21
151.4,3.519156e+21
151.6,3.460710e+21
151.8,3.423363e+21
152.0,3.461724e+21
152.2,3.450800e+21
152.4,3.449239e+21
152.6,3.409503e+21
152.8,3.386175e+21
153.0,3.410005e+21
153.2,3.350040e+21
153.4,3.450955e+21
153.6,3.455595e+21
153.8,3.482091e+21
154.0,3.523825e+21
154.2,3.587854e+21
154.4,3.612749e+21
154.6,3.593901e+21
154.8,3.730424e+21
155.0,3.796740e+21
155.2,3.775492e+21
155.4,3.753593e+21
155.6,3.763048e+21
155.8,3.699914e+21
156.0,3.696640e+21
156.2,3.602833e+21
156.4,3.646020e+21
156.6,3.521439e+21
156.8,3.419683e+21
157.0,3.422329e+21
157.2,3.370070e+21
157.4,3.381946e+21
157.6,3.321764e+21
157.8,3.383542e+21
158.0,3.320368e+21
158.2,3.382038e+21
158.4,3.431042e+21
158.6,3.375297e+21
158.8,3.449989e+21
159.0,3.425093e+21
159.2,3.399587e+21
159.4,3.487805e+21
159.6,3.368662e+21
159.8,3.324509e+21
160.0,3.260792e+21
160.2,3.242142e+21
160.4,3.140904e+21
160.6,3.037307e+21
160.8,2.938028e+21
161.0,2.950308e+21
161.2,2.878952e+21
161.4,2.906639e+21
161.6,2.928590e+21
162.2,2.833314e+21
162.4,2.834571e+21
162.6,2.777513e+21
162.8,2.709498e+21
163.0,2.801880e+21
163.2,2.909709e+21
163.4,3.135336e+21
163.6,3.256731e+21
163.8,3.274923e+21
164.0,3.288374e+21
164.2,3.140821e+21
164.4,3.017225e+21
164.6,2.940613e+21
164.8,2.842708e+21
165.0,2.793903e+21
165.2,2.783582e+21
165.4,2.710269e+21
165.6,2.685910e+21
165.8,2.639653e+21
166.0,2.587435e+21
166.2,2.568229e+21
166.4,2.565870e+21
166.6,2.529735e+21
166.8,2.545537e+21
167.0,2.503862e+21
