true_time,time,unsigned_flux,free energy,potential inversion line flux,area
2016.03.10_19:00:00_TAI,38.4,1.212927e+22,1.205085e+23,3.616,200.301239
2016.03.10_19:12:00_TAI,38.6,1.210913e+22,1.198250e+23,3.536,203.864273
2016.03.10_19:24:00_TAI,38.8,1.222464e+22,1.221770e+23,3.505,205.139664
2016.03.10_19:36:00_TAI,39.0,1.214189e+22,1.214400e+23,3.505,206.923965
2016.03.10_19:48:00_TAI,39.2,1.220986e+22,1.215006e+23,3.518,200.224014
2016.03.10_20:00:00_TAI,39.4,1.239425e+22,1.235650e+23,3.519,203.215637
2016.03.10_20:12:00_TAI,39.6,1.253660e+22,1.254696e+23,3.548,207.793793
2016.03.10_20:24:00_TAI,39.8,1.284865e+22,1.267125e+23,3.538,210.652924
2016.03.10_20:36:00_TAI,40.0,1.306667e+22,1.277926e+23,3.590,213.658218
2016.03.10_20:48:00_TAI,40.2,1.329520e+22,1.288341e+23,3.546,214.987503
2016.03.10_21:00:00_TAI,40.4,1.386310e+22,1.302154e+23,3.600,217.643127
2016.03.10_21:12:00_TAI,40.6,1.404542e+22,1.311432e+23,3.491,213.349762
2016.03.10_21:24:00_TAI,40.8,1.433043e+22,1.310708e+23,3.557,214.541565
2016.03.10_21:36:00_TAI,41.0,1.442602e+22,1.314705e+23,3.588,213.184814
2016.03.10_21:48:00_TAI,41.2,1.452188e+22,1.306758e+23,3.556,207.239975
2016.03.10_22:00:00_TAI,41.4,1.457618e+22,1.297343e+23,3.492,211.187897
2016.03.10_22:12:00_TAI,41.6,1.440308e+22,1.321035e+23,3.532,209.657959
2016.03.10_22:24:00_TAI,41.8,1.437953e+22,1.297205e+23,3.530,214.977600
2016.03.10_22:36:00_TAI,42.0,1.445448e+22,1.289676e+23,3.528,217.455048
2016.03.10_22:48:00_TAI,42.2,1.446773e+22,1.288852e+23,3.526,220.187866
2016.03.10_23:00:00_TAI,42.4,1.444496e+22,1.297334e+23,3.528,213.200851
2016.03.10_23:12:00_TAI,42.6,1.442324e+22,1.299360e+23,3.429,212.528473
2016.03.10_23:24:00_TAI,42.8,1.439314e+22,1.299486e+23,3.458,217.381439
2016.03.10_23:36:00_TAI,43.0,1.444038e+22,1.306852e+23,3.459,213.817459
2016.03.10_23:48:00_TAI,43.2,1.441148e+22,1.301066e+23,3.507,218.365448
2016.03.11_00:00:00_TAI,43.4,1.461079e+22,1.282028e+23,3.513,215.028870
2016.03.11_00:12:00_TAI,43.6,1.480401e+22,1.302403e+23,3.519,222.050034
2016.03.11_00:24:00_TAI,43.8,1.480934e+22,1.303669e+23,3.393,221.641556
2016.03.11_00:36:00_TAI,44.0,1.497029e+22,1.305355e+23,3.463,230.681595
2016.03.11_00:48:00_TAI,44.2,1.493080e+22,1.308008e+23,3.529,226.269424
2016.03.11_01:00:00_TAI,44.4,1.500741e+22,1.315584e+23,3.418,218.575821
2016.03.11_01:12:00_TAI,44.6,1.509115e+22,1.307679e+23,3.492,218.106277
2016.03.11_01:24:00_TAI,44.8,1.529598e+22,1.320619e+23,3.459,223.663773
