true_time,time,unsigned_flux
2011.01.08_09:12:00_TAI,0.0,1.239624e+19
2011.01.08_09:24:00_TAI,0.2,5.959700e+19
2011.01.08_09:36:00_TAI,0.4,2.114966e+20
2011.01.08_09:48:00_TAI,0.6,2.293411e+20
2011.01.08_10:00:00_TAI,0.8,3.814537e+20
2011.01.08_10:12:00_TAI,1.0,4.450989e+20
2011.01.08_10:24:00_TAI,1.2,4.961178e+20
2011.01.08_10:36:00_TAI,1.4,5.120403e+20
2011.01.08_10:48:00_TAI,1.6,5.174899e+20
2011.01.08_11:00:00_TAI,1.8,5.270614e+20
2011.01.08_11:12:00_TAI,2.0,6.952599e+20
2011.01.08_11:24:00_TAI,2.2,7.106830e+20
2011.01.08_11:36:00_TAI,2.4,7.192996e+20
2011.01.08_11:48:00_TAI,2.6,7.722757e+20
2011.01.08_12:00:00_TAI,2.8,7.472648e+20
2011.01.08_12:12:00_TAI,3.0,7.422210e+20
2011.01.08_12:24:00_TAI,3.2,7.766192e+20
2011.01.08_12:36:00_TAI,3.4,7.999263e+20
2011.01.08_12:48:00_TAI,3.6,7.563919e+20
2011.01.08_13:00:00_TAI,3.8,7.769216e+20
2011.01.08_13:12:00_TAI,4.0,7.775169e+20
2011.01.08_13:24:00_TAI,4.2,7.692146e+20
2011.01.08_13:36:00_TAI,4.4,7.987856e+20
2011.01.08_13:48:00_TAI,4.6,8.167054e+20
2011.01.08_14:00:00_TAI,4.8,8.242088e+20
2011.01.08_14:12:00_TAI,5.0,8.139731e+20
2011.01.08_14:24:00_TAI,5.2,8.260406e+20
2011.01.08_14:36:00_TAI,5.4,9.806146e+20
2011.01.08_14:48:00_TAI,5.6,1.229757e+21
2011.01.08_15:00:00_TAI,5.8,1.318937e+21
2011.01.08_15:12:00_TAI,6.0,1.399128e+21
2011.01.08_15:24:00_TAI,6.2,1.399093e+21
2011.01.08_15:36:00_TAI,6.4,1.455940e+21
2011.01.08_15:48:00_TAI,6.6,1.477031e+21
2011.01.08_16:00:00_TAI,6.8,1.540816e+21
2011.01.08_16:12:00_TAI,7.0,1.739693e+21
2011.01.08_16:24:00_TAI,7.2,1.937060e+21
2011.01.08_16:36:00_TAI,7.4,2.052749e+21
2011.01.08_16:48:00_TAI,7.6,2.102822e+21
2011.01.08_17:00:00_TAI,7.8,2.219493e+21
2011.01.08_17:12:00_TAI,8.0,2.294423e+21
2011.01.08_17:24:00_TAI,8.2,2.474778e+21
2011.01.08_17:36:00_TAI,8.4,2.480637e+21
2011.01.08_17:48:00_TAI,8.6,2.487611e+21
2011.01.08_18:24:00_TAI,9.2,2.519316e+21
2011.01.08_18:36:00_TAI,9.4,2.503480e+21
2011.01.08_18:48:00_TAI,9.6,2.488429e+21
2011.01.08_19:00:00_TAI,9.8,2.458810e+21
2011.01.08_19:12:00_TAI,10.0,2.489954e+21
2011.01.08_19:24:00_TAI,10.2,2.438854e+21
2011.01.08_19:36:00_TAI,10.4,2.424696e+21
2011.01.08_19:48:00_TAI,10.6,2.411579e+21
2011.01.08_20:00:00_TAI,10.8,2.389174e+21
2011.01.08_20:12:00_TAI,11.0,2.348022e+21
2011.01.08_20:24:00_TAI,11.2,2.310767e+21
2011.01.08_20:36:00_TAI,11.4,2.303936e+21
2011.01.08_20:48:00_TAI,11.6,2.326392e+21
2011.01.08_21:00:00_TAI,11.8,2.262043e+21
2011.01.08_21:12:00_TAI,12.0,2.253037e+21
2011.01.08_21:24:00_TAI,12.2,2.260490e+21
2011.01.08_21:36:00_TAI,12.4,2.321762e+21
2011.01.08_21:48:00_TAI,12.6,2.296334e+21
2011.01.08_22:00:00_TAI,12.8,2.284294e+21
2011.01.08_22:12:00_TAI,13.0,2.319014e+21
2011.01.08_22:24:00_TAI,13.2,2.391998e+21
2011.01.08_22:36:00_TAI,13.4,2.410659e+21
2011.01.08_22:48:00_TAI,13.6,2.436879e+21
2011.01.08_23:00:00_TAI,13.8,2.416536e+21
2011.01.08_23:12:00_TAI,14.0,2.476209e+21
2011.01.08_23:24:00_TAI,14.2,2.505615e+21
2011.01.08_23:36:00_TAI,14.4,2.588731e+21
2011.01.08_23:48:00_TAI,14.6,2.574410e+21
2011.01.09_00:00:00_TAI,14.8,2.600855e+21
2011.01.09_00:12:00_TAI,15.0,2.619299e+21
2011.01.09_00:24:00_TAI,15.2,2.609846e+21
2011.01.09_00:36:00_TAI,15.4,2.638126e+21
2011.01.09_00:48:00_TAI,15.6,2.589946e+21
2011.01.09_01:00:00_TAI,15.8,2.611469e+21
2011.01.09_01:12:00_TAI,16.0,2.600754e+21
2011.01.09_01:24:00_TAI,16.2,2.678200e+21
2011.01.09_01:36:00_TAI,16.4,2.638265e+21
2011.01.09_01:48:00_TAI,16.6,2.584540e+21
2011.01.09_02:00:00_TAI,16.8,2.607125e+21
2011.01.09_02:12:00_TAI,17.0,2.642944e+21
2011.01.09_02:24:00_TAI,17.2,2.640403e+21
2011.01.09_02:36:00_TAI,17.4,2.660692e+21
2011.01.09_02:48:00_TAI,17.6,2.637916e+21
2011.01.09_03:00:00_TAI,17.8,2.655482e+21
2011.01.09_03:12:00_TAI,18.0,2.647988e+21
2011.01.09_03:24:00_TAI,18.2,2.646213e+21
2011.01.09_03:36:00_TAI,18.4,2.629634e+21
2011.01.09_03:48:00_TAI,18.6,2.667981e+21
2011.01.09_04:00:00_TAI,18.8,2.686433e+21
2011.01.09_04:12:00_TAI,19.0,2.662858e+21
2011.01.09_04:24:00_TAI,19.2,2.641212e+21
2011.01.09_04:36:00_TAI,19.4,2.636506e+21
2011.01.09_04:48:00_TAI,19.6,2.703406e+21
2011.01.09_05:00:00_TAI,19.8,2.630674e+21
2011.01.09_05:12:00_TAI,20.0,2.596756e+21
2011.01.09_05:24:00_TAI,20.2,2.554391e+21
2011.01.09_05:36:00_TAI,20.4,2.487588e+21
2011.01.09_05:48:00_TAI,20.6,2.499660e+21
2011.01.09_06:24:00_TAI,21.2,2.481953e+21
2011.01.09_06:36:00_TAI,21.4,2.537639e+21
2011.01.09_06:48:00_TAI,21.6,2.539724e+21
2011.01.09_07:00:00_TAI,21.8,2.587639e+21
2011.01.09_07:12:00_TAI,22.0,2.647207e+21
2011.01.09_07:24:00_TAI,22.2,2.688384e+21
2011.01.09_07:36:00_TAI,22.4,2.715455e+21
2011.01.09_07:48:00_TAI,22.6,2.751862e+21
2011.01.09_08:00:00_TAI,22.8,2.767586e+21
2011.01.09_08:12:00_TAI,23.0,2.759282e+21
2011.01.09_08:24:00_TAI,23.2,2.841340e+21
2011.01.09_08:36:00_TAI,23.4,2.832694e+21
2011.01.09_08:48:00_TAI,23.6,2.843434e+21
2011.01.09_09:00:00_TAI,23.8,2.888044e+21
2011.01.09_09:12:00_TAI,24.0,2.853080e+21
2011.01.09_09:24:00_TAI,24.2,2.816272e+21
2011.01.09_09:36:00_TAI,24.4,2.871687e+21
2011.01.09_09:48:00_TAI,24.6,2.835952e+21
2011.01.09_10:00:00_TAI,24.8,2.859775e+21
2011.01.09_10:12:00_TAI,25.0,2.822267e+21
2011.01.09_10:24:00_TAI,25.2,2.872262e+21
2011.01.09_10:36:00_TAI,25.4,2.869190e+21
2011.01.09_10:48:00_TAI,25.6,2.842641e+21
2011.01.09_11:00:00_TAI,25.8,2.842082e+21
2011.01.09_11:12:00_TAI,26.0,2.821753e+21
2011.01.09_11:24:00_TAI,26.2,2.734774e+21
2011.01.09_11:36:00_TAI,26.4,2.748804e+21
2011.01.09_11:48:00_TAI,26.6,2.731109e+21
2011.01.09_12:00:00_TAI,26.8,2.677773e+21
2011.01.09_12:12:00_TAI,27.0,2.623481e+21
2011.01.09_12:24:00_TAI,27.2,2.582611e+21
2011.01.09_12:36:00_TAI,27.4,2.602756e+21
2011.01.09_12:48:00_TAI,27.6,2.618149e+21
2011.01.09_13:00:00_TAI,27.8,2.601701e+21
2011.01.09_13:12:00_TAI,28.0,2.532517e+21
2011.01.09_13:24:00_TAI,28.2,2.529578e+21
2011.01.09_13:36:00_TAI,28.4,2.484224e+21
2011.01.09_13:48:00_TAI,28.6,2.515476e+21
2011.01.09_14:00:00_TAI,28.8,2.520793e+21
2011.01.09_14:12:00_TAI,29.0,2.530780e+21
2011.01.09_14:24:00_TAI,29.2,2.455700e+21
2011.01.09_14:36:00_TAI,29.4,2.541009e+21
2011.01.09_14:48:00_TAI,29.6,2.545004e+21
2011.01.09_15:00:00_TAI,29.8,2.608359e+21
2011.01.09_15:12:00_TAI,30.0,2.598913e+21
2011.01.09_15:24:00_TAI,30.2,2.625206e+21
2011.01.09_15:36:00_TAI,30.4,2.622210e+21
2011.01.09_15:48:00_TAI,30.6,2.678623e+21
2011.01.09_16:00:00_TAI,30.8,2.676736e+21
2011.01.09_16:12:00_TAI,31.0,2.626371e+21
2011.01.09_16:24:00_TAI,31.2,2.653353e+21
2011.01.09_16:36:00_TAI,31.4,2.633334e+21
2011.01.09_16:48:00_TAI,31.6,2.665343e+21
2011.01.09_17:00:00_TAI,31.8,2.630178e+21
2011.01.09_17:12:00_TAI,32.0,2.587753e+21
2011.01.09_17:24:00_TAI,32.2,2.612945e+21
2011.01.09_17:36:00_TAI,32.4,2.596057e+21
2011.01.09_17:48:00_TAI,32.6,2.526410e+21
2011.01.09_18:24:00_TAI,33.2,2.421186e+21
2011.01.09_18:36:00_TAI,33.4,2.383096e+21
2011.01.09_18:48:00_TAI,33.6,2.405897e+21
2011.01.09_19:00:00_TAI,33.8,2.405232e+21
2011.01.09_19:12:00_TAI,34.0,2.323253e+21
2011.01.09_19:24:00_TAI,34.2,2.313542e+21
2011.01.09_19:36:00_TAI,34.4,2.288033e+21
2011.01.09_19:48:00_TAI,34.6,2.268495e+21
2011.01.09_20:00:00_TAI,34.8,2.223196e+21
2011.01.09_20:12:00_TAI,35.0,2.219479e+21
