true_time,time,unsigned_flux,free energy,potential inversion line flux,area
2015.06.11_00:48:00_TAI,0.0,2.944678e+19,6.905337e+19,0.000,2.661417
2015.06.11_01:00:00_TAI,0.2,4.680151e+19,1.148624e+20,0.000,5.092275
2015.06.11_01:12:00_TAI,0.4,4.366103e+19,9.665309e+19,0.000,5.374888
2015.06.11_01:24:00_TAI,0.6,5.483702e+19,1.580619e+20,0.000,6.172528
2015.06.11_01:36:00_TAI,0.8,6.812784e+19,2.379035e+20,0.000,6.268803
2015.06.11_01:48:00_TAI,1.0,6.324741e+19,2.022528e+20,0.000,6.692096
2015.06.11_02:00:00_TAI,1.2,7.840125e+19,2.998616e+20,0.000,6.929361
2015.06.11_02:12:00_TAI,1.4,7.154036e+19,2.450250e+20,0.000,7.120006
2015.06.11_02:24:00_TAI,1.6,6.903619e+19,2.232690e+20,0.000,7.497870
2015.06.11_02:36:00_TAI,1.8,8.042560e+19,2.308117e+20,0.000,7.733340
2015.06.11_02:48:00_TAI,2.0,7.934857e+19,2.314858e+20,0.000,7.688962
2015.06.11_03:00:00_TAI,2.2,8.546247e+19,2.861095e+20,0.000,8.207391
2015.06.11_03:12:00_TAI,2.4,8.720828e+19,2.625777e+20,0.000,8.352366
2015.06.11_03:24:00_TAI,2.6,8.146633e+19,2.868170e+20,0.000,8.872222
2015.06.11_03:36:00_TAI,2.8,8.263182e+19,2.918497e+20,0.000,8.971552
2015.06.11_03:48:00_TAI,3.0,6.992185e+19,2.455654e+20,0.000,9.586143
2015.06.11_04:00:00_TAI,3.2,7.256019e+19,2.763923e+20,0.000,9.169267
2015.06.11_04:12:00_TAI,3.4,6.743591e+19,1.877429e+20,0.000,9.928977
2015.06.11_04:24:00_TAI,3.6,6.976213e+19,2.241840e+20,0.000,10.594155
2015.06.11_04:36:00_TAI,3.8,7.763543e+19,2.554229e+20,0.000,11.164102
2015.06.11_04:48:00_TAI,4.0,8.716894e+19,3.425886e+20,0.000,11.453641
2015.06.11_05:00:00_TAI,4.2,8.502336e+19,3.290819e+20,0.000,12.167320
2015.06.11_05:12:00_TAI,4.4,9.404963e+19,3.754132e+20,0.000,15.298280
2015.06.11_05:24:00_TAI,4.6,1.226318e+20,5.157908e+20,0.000,16.437141
2015.06.11_05:36:00_TAI,4.8,9.799866e+19,3.718470e+20,0.000,15.409477
2015.06.11_05:48:00_TAI,5.0,1.387900e+20,5.457369e+20,0.000,15.795294
2015.06.11_06:24:00_TAI,5.6,1.309882e+20,4.612773e+20,0.000,14.360044
2015.06.11_06:36:00_TAI,5.8,1.496545e+20,5.722277e+20,0.000,14.223433
2015.06.11_06:48:00_TAI,6.0,1.512459e+20,5.380472e+20,0.000,14.567334
2015.06.11_07:00:00_TAI,6.2,1.526845e+20,5.177970e+20,0.000,14.953440
2015.06.11_07:12:00_TAI,6.4,1.494234e+20,5.636615e+20,0.000,15.246414
2015.06.11_07:24:00_TAI,6.6,1.465518e+20,5.461783e+20,0.000,14.592134
2015.06.11_07:36:00_TAI,6.8,1.542427e+20,5.383158e+20,0.000,14.366981
2015.06.11_07:48:00_TAI,7.0,1.664919e+20,6.233629e+20,0.000,14.138408
2015.06.11_08:00:00_TAI,7.2,1.635895e+20,5.982390e+20,0.000,14.386863
2015.06.11_08:12:00_TAI,7.4,1.474435e+20,5.251434e+20,0.000,14.778307
2015.06.11_08:24:00_TAI,7.6,1.652031e+20,5.883214e+20,0.000,14.834036
2015.06.11_08:36:00_TAI,7.8,1.336694e+20,4.881241e+20,0.000,14.222319
2015.06.11_08:48:00_TAI,8.0,1.548624e+20,5.701284e+20,2.146,14.185071
2015.06.11_09:00:00_TAI,8.2,1.610365e+20,6.061955e+20,2.142,14.479337
2015.06.11_09:12:00_TAI,8.4,1.637250e+20,5.990711e+20,2.148,14.202572
2015.06.11_09:24:00_TAI,8.6,1.570035e+20,6.097426e+20,0.000,14.594682
