true_time,time,unsigned_flux,free energy,potential inversion line flux,area
2013.08.30_22:12:00_TAI,0.0,1.190406e+20,7.034707e+20,1.780,5.468088
2013.08.30_22:24:00_TAI,0.2,1.297157e+20,7.947763e+20,0.000,5.750491
2013.08.30_22:36:00_TAI,0.4,1.361073e+20,8.259379e+20,0.000,5.800776
2013.08.30_22:48:00_TAI,0.6,1.463811e+20,9.494609e+20,0.000,6.140024
2013.08.30_23:00:00_TAI,0.8,1.433368e+20,9.431965e+20,2.255,6.477646
2013.08.30_23:12:00_TAI,1.0,1.621790e+20,1.009452e+21,2.029,6.756731
2013.08.30_23:24:00_TAI,1.2,1.671224e+20,1.156897e+21,0.000,6.920232
2013.08.30_23:36:00_TAI,1.4,1.765521e+20,1.193865e+21,0.000,7.883770
2013.08.30_23:48:00_TAI,1.6,1.765799e+20,1.090062e+21,0.000,7.475849
2013.08.31_00:00:00_TAI,1.8,1.773219e+20,1.168606e+21,0.000,7.466011
2013.08.31_00:12:00_TAI,2.0,1.707792e+20,1.054371e+21,0.000,7.515239
2013.08.31_00:24:00_TAI,2.2,1.661930e+20,9.788401e+20,0.000,6.882120
2013.08.31_00:36:00_TAI,2.4,1.695659e+20,1.008205e+21,0.000,7.725464
2013.08.31_00:48:00_TAI,2.6,1.570410e+20,1.004018e+21,1.868,7.772342
2013.08.31_01:00:00_TAI,2.8,1.694271e+20,1.030640e+21,1.876,7.310838
2013.08.31_01:12:00_TAI,3.0,1.732830e+20,9.455216e+20,0.000,7.246064
2013.08.31_01:48:00_TAI,3.6,1.622969e+20,8.520653e+20,0.000,6.769888
2013.08.31_02:00:00_TAI,3.8,1.657861e+20,9.931147e+20,0.000,7.212091
2013.08.31_02:12:00_TAI,4.0,1.751946e+20,1.013103e+21,0.000,7.315793
2013.08.31_02:24:00_TAI,4.2,3.155790e+20,1.738924e+21,0.000,12.575948
2013.08.31_02:36:00_TAI,4.4,3.773464e+20,2.036591e+21,0.000,14.868120
2013.08.31_02:48:00_TAI,4.6,3.875415e+20,2.094114e+21,0.000,15.172637
2013.08.31_03:00:00_TAI,4.8,4.530329e+20,2.329567e+21,0.000,21.866308
2013.08.31_03:12:00_TAI,5.0,4.535957e+20,2.232257e+21,0.000,21.887648
2013.08.31_03:24:00_TAI,5.2,4.505241e+20,2.146383e+21,1.327,22.237568
2013.08.31_03:36:00_TAI,5.4,4.541772e+20,2.159983e+21,1.978,21.875628
2013.08.31_03:48:00_TAI,5.6,4.688618e+20,2.177699e+21,1.985,22.711985
2013.08.31_04:00:00_TAI,5.8,4.564281e+20,2.209410e+21,1.972,24.153736
2013.08.31_04:12:00_TAI,6.0,4.747577e+20,2.205205e+21,2.037,23.258160
2013.08.31_04:24:00_TAI,6.2,4.468450e+20,2.073575e+21,2.035,22.256075
2013.08.31_04:36:00_TAI,6.4,4.620221e+20,2.112593e+21,0.000,22.885553
2013.08.31_04:48:00_TAI,6.6,4.492935e+20,2.188227e+21,0.000,23.556223
2013.08.31_05:00:00_TAI,6.8,4.293944e+20,2.116610e+21,0.000,22.611361
2013.08.31_05:12:00_TAI,7.0,4.482053e+20,2.145938e+21,0.000,22.470697
2013.08.31_05:24:00_TAI,7.2,4.462944e+20,2.130114e+21,0.000,22.821323
2013.08.31_05:36:00_TAI,7.4,4.565390e+20,2.133997e+21,0.000,22.743248
2013.08.31_05:48:00_TAI,7.6,4.296010e+20,2.052337e+21,0.000,22.326487
2013.08.31_06:24:00_TAI,8.2,4.414329e+20,2.095520e+21,0.000,22.044596
2013.08.31_06:36:00_TAI,8.4,4.440263e+20,2.240635e+21,0.000,22.557428
2013.08.31_06:48:00_TAI,8.6,4.431702e+20,2.194412e+21,0.000,23.622381
2013.08.31_07:00:00_TAI,8.8,4.571233e+20,2.332352e+21,0.000,24.346258
2013.08.31_07:12:00_TAI,9.0,4.597504e+20,2.380428e+21,0.000,24.149797
2013.08.31_07:24:00_TAI,9.2,4.660256e+20,2.356865e+21,0.000,24.285891
2013.08.31_07:36:00_TAI,9.4,4.569667e+20,2.459919e+21,0.000,24.472197
2013.08.31_07:48:00_TAI,9.6,4.543254e+20,2.380143e+21,0.000,23.536892
2013.08.31_08:00:00_TAI,9.8,4.627096e+20,2.414290e+21,0.000,23.030636
2013.08.31_08:12:00_TAI,10.0,4.786174e+20,2.572620e+21,0.000,22.575403
2013.08.31_08:24:00_TAI,10.2,4.883730e+20,2.565676e+21,0.000,23.137020
2013.08.31_08:36:00_TAI,10.4,4.756382e+20,2.459571e+21,0.000,22.357574
2013.08.31_08:48:00_TAI,10.6,4.872925e+20,2.481257e+21,0.000,22.815432
2013.08.31_09:00:00_TAI,10.8,4.771733e+20,2.383591e+21,0.000,22.210468
2013.08.31_09:12:00_TAI,11.0,4.597918e+20,2.442659e+21,0.000,21.978039
2013.08.31_09:24:00_TAI,11.2,4.548180e+20,2.328300e+21,0.000,22.168596
2013.08.31_09:36:00_TAI,11.4,4.569349e+20,2.290766e+21,0.000,22.418173
2013.08.31_09:48:00_TAI,11.6,4.556806e+20,2.235144e+21,0.000,22.184929
2013.08.31_10:00:00_TAI,11.8,4.283343e+20,2.098922e+21,0.000,21.897793
2013.08.31_10:12:00_TAI,12.0,4.220491e+20,2.052905e+21,0.000,21.769428
2013.08.31_10:24:00_TAI,12.2,4.264945e+20,2.066979e+21,0.000,22.328718
2013.08.31_10:36:00_TAI,12.4,4.161226e+20,1.979398e+21,0.000,21.938509
2013.08.31_10:48:00_TAI,12.6,4.099990e+20,1.929813e+21,0.000,21.867252
2013.08.31_11:00:00_TAI,12.8,4.059646e+20,2.012597e+21,2.160,21.952297
2013.08.31_11:12:00_TAI,13.0,4.006822e+20,1.853919e+21,2.158,22.609518
2013.08.31_11:24:00_TAI,13.2,3.957535e+20,1.993115e+21,2.102,23.739815
2013.08.31_11:36:00_TAI,13.4,3.937594e+20,1.998960e+21,2.099,23.877739
2013.08.31_11:48:00_TAI,13.6,4.133806e+20,2.155297e+21,1.993,23.320055
2013.08.31_12:00:00_TAI,13.8,3.987817e+20,1.989236e+21,1.986,23.243652
2013.08.31_12:12:00_TAI,14.0,3.941800e+20,1.975827e+21,1.979,22.861055
2013.08.31_12:24:00_TAI,14.2,3.833010e+20,1.976607e+21,1.993,21.160391
2013.08.31_12:36:00_TAI,14.4,3.945599e+20,2.138085e+21,1.993,20.936716
2013.08.31_12:48:00_TAI,14.6,4.340007e+20,2.281352e+21,1.696,24.526121
2013.08.31_13:00:00_TAI,14.8,4.612968e+20,2.548169e+21,1.699,26.430340
2013.08.31_13:12:00_TAI,15.0,4.678835e+20,2.775382e+21,0.000,28.017094
2013.08.31_13:24:00_TAI,15.2,4.760453e+20,3.279307e+21,1.702,30.123592
2013.08.31_13:36:00_TAI,15.4,5.236661e+20,3.841827e+21,2.012,31.903254
2013.08.31_13:48:00_TAI,15.6,5.359617e+20,3.730258e+21,0.000,32.962227
2013.08.31_14:00:00_TAI,15.8,5.548809e+20,4.423442e+21,1.763,32.938671
2013.08.31_14:12:00_TAI,16.0,5.775941e+20,4.350391e+21,0.000,33.317867
2013.08.31_14:24:00_TAI,16.2,5.495595e+20,3.665475e+21,1.019,34.742874
2013.08.31_14:36:00_TAI,16.4,5.742851e+20,3.929585e+21,1.382,35.991093
2013.08.31_14:48:00_TAI,16.6,5.999337e+20,3.976230e+21,0.000,36.383736
2013.08.31_15:00:00_TAI,16.8,6.302473e+20,3.492242e+21,0.000,37.382954
2013.08.31_15:12:00_TAI,17.0,6.027312e+20,3.022234e+21,0.000,36.673878
2013.08.31_15:24:00_TAI,17.2,6.268695e+20,3.111567e+21,0.000,36.646271
2013.08.31_15:36:00_TAI,17.4,6.143041e+20,3.321568e+21,0.000,36.771069
2013.08.31_15:48:00_TAI,17.6,6.505621e+20,3.479926e+21,0.000,36.852276
