true_time,time,unsigned_flux,free energy,potential inversion line flux,area
2012.09.27_18:24:00_TAI,49.4,1.647655e+22,5.113318e+23,4.538,476.310150
2012.09.27_18:36:00_TAI,49.6,1.631200e+22,5.102448e+23,4.584,477.952057
2012.09.27_18:48:00_TAI,49.8,1.594704e+22,5.163269e+23,4.545,481.625824
2012.09.27_19:00:00_TAI,50.0,1.621376e+22,5.074884e+23,4.431,473.515106
2012.09.27_19:12:00_TAI,50.2,1.573662e+22,5.105187e+23,4.474,475.010010
2012.09.27_19:24:00_TAI,50.4,1.582662e+22,5.060286e+23,4.602,474.496155
2012.09.27_19:36:00_TAI,50.6,1.564125e+22,5.054695e+23,4.489,479.734680
2012.09.27_19:48:00_TAI,50.8,1.567547e+22,5.072636e+23,4.560,485.959259
2012.09.27_20:00:00_TAI,51.0,1.524441e+22,5.142981e+23,4.541,484.938080
2012.09.27_20:12:00_TAI,51.2,1.550444e+22,5.067914e+23,4.610,483.430145
2012.09.27_20:24:00_TAI,51.4,1.554249e+22,5.058524e+23,4.519,481.642578
2012.09.27_20:36:00_TAI,51.6,1.517894e+22,5.171268e+23,4.637,479.353668
2012.09.27_20:48:00_TAI,51.8,1.514305e+22,5.177889e+23,4.400,481.736298
2012.09.27_21:00:00_TAI,52.0,1.520000e+22,5.214711e+23,4.457,472.345245
2012.09.27_21:12:00_TAI,52.2,1.529800e+22,5.234187e+23,4.375,466.503296
2012.09.27_21:24:00_TAI,52.4,1.534750e+22,5.256210e+23,4.481,469.509827
2012.09.27_21:36:00_TAI,52.6,1.557760e+22,5.205347e+23,4.453,463.572113
2012.09.27_21:48:00_TAI,52.8,1.546546e+22,5.300105e+23,4.324,469.340515
2012.09.27_22:00:00_TAI,53.0,1.557248e+22,5.315257e+23,4.244,471.854340
2012.09.27_22:12:00_TAI,53.2,1.565858e+22,5.331363e+23,4.244,471.929291
2012.09.27_22:24:00_TAI,53.4,1.575384e+22,5.348052e+23,4.261,468.887543
2012.09.27_22:36:00_TAI,53.6,1.581957e+22,5.362123e+23,4.264,468.593048
2012.09.27_22:48:00_TAI,53.8,1.587265e+22,5.350517e+23,4.188,464.512939
2012.09.27_23:00:00_TAI,54.0,1.589371e+22,5.376656e+23,4.217,464.604584
2012.09.27_23:12:00_TAI,54.2,1.585922e+22,5.393886e+23,4.062,467.494873
2012.09.27_23:24:00_TAI,54.4,1.581940e+22,5.404926e+23,4.156,475.174713
2012.09.27_23:36:00_TAI,54.6,1.590488e+22,5.402171e+23,4.199,476.084900
2012.09.27_23:48:00_TAI,54.8,1.607856e+22,5.376396e+23,4.112,473.069824
2012.09.28_00:00:00_TAI,55.0,1.606872e+22,5.385427e+23,4.374,480.293701
2012.09.28_00:12:00_TAI,55.2,1.613083e+22,5.406630e+23,4.074,476.716522
2012.09.28_00:24:00_TAI,55.4,1.619681e+22,5.410315e+23,4.116,471.238739
2012.09.28_00:36:00_TAI,55.6,1.618464e+22,5.390636e+23,4.186,468.534180
2012.09.28_00:48:00_TAI,55.8,1.621229e+22,5.395355e+23,4.198,470.462524
2012.09.28_01:00:00_TAI,56.0,1.621462e+22,5.389646e+23,4.114,469.152893
2012.09.28_01:12:00_TAI,56.2,1.635406e+22,5.377338e+23,4.066,462.087646
