true_time,time,unsigned_flux
2014.12.08_05:12:00_TAI,0.0,2.276453e+20
2014.12.08_05:24:00_TAI,0.2,2.261892e+20
2014.12.08_05:36:00_TAI,0.4,2.623363e+20
2014.12.08_05:48:00_TAI,0.6,3.073503e+20
2014.12.08_06:24:00_TAI,1.2,4.534724e+20
2014.12.08_06:36:00_TAI,1.4,4.723500e+20
2014.12.08_06:48:00_TAI,1.6,4.773426e+20
2014.12.08_07:00:00_TAI,1.8,5.287607e+20
2014.12.08_07:12:00_TAI,2.0,5.328677e+20
2014.12.08_07:24:00_TAI,2.2,5.628096e+20
2014.12.08_07:36:00_TAI,2.4,5.636840e+20
2014.12.08_07:48:00_TAI,2.6,5.803214e+20
2014.12.08_08:00:00_TAI,2.8,5.882581e+20
2014.12.08_08:12:00_TAI,3.0,5.959423e+20
2014.12.08_08:24:00_TAI,3.2,5.902005e+20
2014.12.08_08:36:00_TAI,3.4,5.894373e+20
2014.12.08_08:48:00_TAI,3.6,5.842241e+20
2014.12.08_09:00:00_TAI,3.8,5.913397e+20
2014.12.08_09:12:00_TAI,4.0,5.741971e+20
2014.12.08_09:24:00_TAI,4.2,5.808799e+20
2014.12.08_09:36:00_TAI,4.4,5.757512e+20
2014.12.08_09:48:00_TAI,4.6,5.632596e+20
2014.12.08_10:00:00_TAI,4.8,5.932792e+20
2014.12.08_10:12:00_TAI,5.0,5.859131e+20
2014.12.08_10:24:00_TAI,5.2,5.724403e+20
2014.12.08_10:36:00_TAI,5.4,5.545660e+20
2014.12.08_10:48:00_TAI,5.6,5.640860e+20
2014.12.08_11:00:00_TAI,5.8,5.493687e+20
2014.12.08_11:12:00_TAI,6.0,5.448999e+20
2014.12.08_11:24:00_TAI,6.2,5.396129e+20
2014.12.08_11:36:00_TAI,6.4,5.310918e+20
2014.12.08_11:48:00_TAI,6.6,5.294992e+20
2014.12.08_12:00:00_TAI,6.8,5.244766e+20
2014.12.08_12:12:00_TAI,7.0,5.276459e+20
2014.12.08_12:24:00_TAI,7.2,5.382384e+20
2014.12.08_12:36:00_TAI,7.4,5.283826e+20
2014.12.08_12:48:00_TAI,7.6,5.356584e+20
2014.12.08_13:00:00_TAI,7.8,5.138740e+20
2014.12.08_13:12:00_TAI,8.0,5.592782e+20
2014.12.08_13:24:00_TAI,8.2,5.575895e+20
2014.12.08_13:36:00_TAI,8.4,6.064080e+20
2014.12.08_13:48:00_TAI,8.6,6.007674e+20
2014.12.08_14:00:00_TAI,8.8,5.896120e+20
2014.12.08_14:12:00_TAI,9.0,6.065696e+20
2014.12.08_14:24:00_TAI,9.2,6.218310e+20
2014.12.08_14:36:00_TAI,9.4,6.382671e+20
2014.12.08_14:48:00_TAI,9.6,6.459162e+20
2014.12.08_15:00:00_TAI,9.8,6.831083e+20
2014.12.08_15:12:00_TAI,10.0,6.963635e+20
2014.12.08_15:24:00_TAI,10.2,7.009241e+20
2014.12.08_15:36:00_TAI,10.4,7.184699e+20
2014.12.08_15:48:00_TAI,10.6,7.342320e+20
2014.12.08_16:00:00_TAI,10.8,7.312858e+20
2014.12.08_16:12:00_TAI,11.0,7.245176e+20
2014.12.08_16:24:00_TAI,11.2,7.407404e+20
2014.12.08_16:36:00_TAI,11.4,7.170527e+20
2014.12.08_16:48:00_TAI,11.6,7.264775e+20
2014.12.08_17:00:00_TAI,11.8,7.266268e+20
2014.12.08_17:12:00_TAI,12.0,7.132005e+20
2014.12.08_17:24:00_TAI,12.2,7.036481e+20
2014.12.08_17:36:00_TAI,12.4,6.992524e+20
2014.12.08_17:48:00_TAI,12.6,6.882311e+20
2014.12.08_18:24:00_TAI,13.2,6.456464e+20
2014.12.08_18:36:00_TAI,13.4,6.449427e+20
2014.12.08_18:48:00_TAI,13.6,6.360122e+20
2014.12.08_19:00:00_TAI,13.8,6.409620e+20
2014.12.08_19:12:00_TAI,14.0,6.109453e+20
2014.12.08_19:24:00_TAI,14.2,6.396387e+20
2014.12.08_19:36:00_TAI,14.4,6.185185e+20
2014.12.08_19:48:00_TAI,14.6,6.326693e+20
2014.12.08_20:00:00_TAI,14.8,6.604837e+20
2014.12.08_20:12:00_TAI,15.0,6.471883e+20
2014.12.08_20:24:00_TAI,15.2,6.450776e+20
2014.12.08_20:36:00_TAI,15.4,6.434616e+20
2014.12.08_20:48:00_TAI,15.6,6.200059e+20
2014.12.08_21:00:00_TAI,15.8,6.489821e+20
2014.12.08_21:12:00_TAI,16.0,6.548663e+20
2014.12.08_21:24:00_TAI,16.2,6.410134e+20
2014.12.08_21:36:00_TAI,16.4,6.261816e+20
2014.12.08_21:48:00_TAI,16.6,6.593265e+20
2014.12.08_22:00:00_TAI,16.8,6.892735e+20
2014.12.08_22:12:00_TAI,17.0,6.808747e+20
2014.12.08_22:24:00_TAI,17.2,6.894890e+20
2014.12.08_22:36:00_TAI,17.4,7.009746e+20
2014.12.08_22:48:00_TAI,17.6,6.784384e+20
2014.12.08_23:00:00_TAI,17.8,6.749516e+20
2014.12.08_23:12:00_TAI,18.0,6.916929e+20
2014.12.08_23:24:00_TAI,18.2,6.766810e+20
2014.12.08_23:36:00_TAI,18.4,6.499369e+20
2014.12.08_23:48:00_TAI,18.6,6.590530e+20
2014.12.09_00:00:00_TAI,18.8,6.341644e+20
2014.12.09_00:12:00_TAI,19.0,6.504536e+20
2014.12.09_00:24:00_TAI,19.2,6.563678e+20
2014.12.09_00:36:00_TAI,19.4,6.601720e+20
2014.12.09_00:48:00_TAI,19.6,6.838499e+20
2014.12.09_01:00:00_TAI,19.8,6.948959e+20
2014.12.09_01:12:00_TAI,20.0,7.221011e+20
2014.12.09_01:24:00_TAI,20.2,7.451563e+20
2014.12.09_01:36:00_TAI,20.4,7.282938e+20
2014.12.09_01:48:00_TAI,20.6,7.461280e+20
2014.12.09_02:00:00_TAI,20.8,7.368453e+20
2014.12.09_02:12:00_TAI,21.0,7.964545e+20
2014.12.09_02:24:00_TAI,21.2,7.793334e+20
2014.12.09_02:36:00_TAI,21.4,8.051053e+20
2014.12.09_02:48:00_TAI,21.6,8.092357e+20
2014.12.09_03:00:00_TAI,21.8,8.219997e+20
2014.12.09_03:12:00_TAI,22.0,8.412012e+20
2014.12.09_03:24:00_TAI,22.2,8.577753e+20
2014.12.09_03:36:00_TAI,22.4,8.395886e+20
2014.12.09_03:48:00_TAI,22.6,8.399346e+20
2014.12.09_04:00:00_TAI,22.8,8.267064e+20
2014.12.09_04:12:00_TAI,23.0,8.147591e+20
2014.12.09_04:24:00_TAI,23.2,8.211935e+20
2014.12.09_04:36:00_TAI,23.4,7.955252e+20
2014.12.09_04:48:00_TAI,23.6,7.830913e+20
2014.12.09_05:00:00_TAI,23.8,7.506372e+20
2014.12.09_05:12:00_TAI,24.0,7.390649e+20
2014.12.09_05:24:00_TAI,24.2,7.230257e+20
2014.12.09_05:36:00_TAI,24.4,7.480241e+20
2014.12.09_05:48:00_TAI,24.6,7.319993e+20
2014.12.09_06:24:00_TAI,25.2,7.144456e+20
2014.12.09_06:36:00_TAI,25.4,7.056794e+20
2014.12.09_06:48:00_TAI,25.6,7.102249e+20
2014.12.09_07:00:00_TAI,25.8,7.310033e+20
2014.12.09_07:12:00_TAI,26.0,7.231396e+20
2014.12.09_07:24:00_TAI,26.2,7.719360e+20
2014.12.09_07:36:00_TAI,26.4,7.448972e+20
2014.12.09_07:48:00_TAI,26.6,7.632709e+20
2014.12.09_08:00:00_TAI,26.8,7.776104e+20
