true_time,time,unsigned_flux,free energy,potential inversion line flux,area
2016.12.11_14:00:00_TAI,0.0,1.842205e+20,7.792131e+20,2.946,9.814023
2016.12.11_14:12:00_TAI,0.2,1.857037e+20,7.277511e+20,2.801,9.722609
2016.12.11_14:24:00_TAI,0.4,2.253541e+20,9.247561e+20,2.801,10.956695
2016.12.11_14:36:00_TAI,0.6,4.053507e+20,2.419276e+21,2.825,15.485038
2016.12.11_14:48:00_TAI,0.8,5.409969e+20,3.509630e+21,3.036,16.558359
2016.12.11_15:00:00_TAI,1.0,5.951274e+20,4.389275e+21,2.879,21.816868
2016.12.11_15:12:00_TAI,1.2,6.956180e+20,3.981499e+21,2.929,23.935171
2016.12.11_15:24:00_TAI,1.4,8.089478e+20,4.952873e+21,2.697,30.662575
2016.12.11_15:36:00_TAI,1.6,8.395192e+20,5.208787e+21,2.887,29.370388
2016.12.11_15:48:00_TAI,1.8,8.669956e+20,5.764471e+21,3.024,29.998821
2016.12.11_16:00:00_TAI,2.0,9.010744e+20,6.684409e+21,2.907,33.163155
2016.12.11_16:12:00_TAI,2.2,9.389005e+20,6.686391e+21,2.816,33.181889
2016.12.11_16:24:00_TAI,2.4,9.712283e+20,7.081560e+21,3.142,36.497555
2016.12.11_16:36:00_TAI,2.6,1.039461e+21,7.202151e+21,2.865,36.295769
2016.12.11_16:48:00_TAI,2.8,1.133821e+21,8.183361e+21,2.892,40.011234
2016.12.11_17:00:00_TAI,3.0,1.142529e+21,8.463883e+21,2.886,41.402515
2016.12.11_17:12:00_TAI,3.2,1.236122e+21,8.297626e+21,3.331,44.950264
2016.12.11_17:24:00_TAI,3.4,1.296298e+21,8.947944e+21,3.312,44.339985
2016.12.11_17:36:00_TAI,3.6,1.337649e+21,9.916795e+21,3.173,46.091843
2016.12.11_17:48:00_TAI,3.8,1.329526e+21,9.119100e+21,3.173,41.874706
2016.12.11_18:12:00_TAI,4.2,1.403254e+21,1.111748e+22,3.310,48.773407
2016.12.11_18:24:00_TAI,4.4,1.512440e+21,1.125185e+22,3.298,49.900162
2016.12.11_18:36:00_TAI,4.6,1.580946e+21,1.237369e+22,3.480,49.499069
2016.12.11_18:48:00_TAI,4.8,1.621376e+21,1.257395e+22,3.442,50.297276
2016.12.11_19:00:00_TAI,5.0,1.711210e+21,1.204141e+22,3.287,52.264408
2016.12.11_19:12:00_TAI,5.2,1.675069e+21,1.266347e+22,3.392,49.543118
2016.12.11_19:24:00_TAI,5.4,1.682096e+21,1.231428e+22,3.285,47.765285
2016.12.11_19:36:00_TAI,5.6,1.691609e+21,1.214120e+22,3.172,49.406216
2016.12.11_19:48:00_TAI,5.8,1.679723e+21,1.280346e+22,3.053,47.917084
2016.12.11_20:00:00_TAI,6.0,1.686549e+21,1.200991e+22,3.215,50.305122
2016.12.11_20:12:00_TAI,6.2,1.749621e+21,1.261881e+22,3.004,49.804420
2016.12.11_20:24:00_TAI,6.4,1.719291e+21,1.296571e+22,2.299,50.836777
2016.12.11_20:36:00_TAI,6.6,1.653248e+21,1.275809e+22,3.066,47.705914
2016.12.11_20:48:00_TAI,6.8,1.719101e+21,1.290923e+22,3.264,47.767891
2016.12.11_21:00:00_TAI,7.0,1.725090e+21,1.299144e+22,3.317,48.252052
2016.12.11_21:12:00_TAI,7.2,1.716649e+21,1.351602e+22,3.176,49.894417
2016.12.11_21:24:00_TAI,7.4,1.682707e+21,1.346820e+22,3.201,49.102852
2016.12.11_21:36:00_TAI,7.6,1.738442e+21,1.382786e+22,3.237,50.301823
2016.12.11_21:48:00_TAI,7.8,1.776946e+21,1.435087e+22,2.984,50.834690
2016.12.11_22:00:00_TAI,8.0,1.763873e+21,1.390368e+22,3.067,52.016094
2016.12.11_22:12:00_TAI,8.2,1.790682e+21,1.536456e+22,2.980,51.486385
2016.12.11_22:24:00_TAI,8.4,1.843414e+21,1.505820e+22,2.985,53.157520
2016.12.11_22:36:00_TAI,8.6,1.928972e+21,1.542392e+22,2.933,52.172054
2016.12.11_22:48:00_TAI,8.8,1.932968e+21,1.503529e+22,2.870,48.946232
2016.12.11_23:00:00_TAI,9.0,1.985791e+21,1.547890e+22,2.541,51.972015
2016.12.11_23:12:00_TAI,9.2,1.953446e+21,1.524568e+22,2.519,49.817146
2016.12.11_23:24:00_TAI,9.4,1.899742e+21,1.447323e+22,2.080,49.776379
2016.12.11_23:36:00_TAI,9.6,1.935521e+21,1.574396e+22,2.624,53.125381
2016.12.11_23:48:00_TAI,9.8,2.009180e+21,1.503920e+22,2.072,54.223217
2016.12.12_00:00:00_TAI,10.0,2.026031e+21,1.575311e+22,3.106,55.705879
2016.12.12_00:12:00_TAI,10.2,2.021397e+21,1.649814e+22,2.915,52.820621
2016.12.12_00:24:00_TAI,10.4,2.005228e+21,1.612312e+22,2.783,52.723999
2016.12.12_00:36:00_TAI,10.6,2.039391e+21,1.644823e+22,3.275,53.342262
2016.12.12_00:48:00_TAI,10.8,2.044290e+21,1.659991e+22,2.806,51.133049
2016.12.12_01:00:00_TAI,11.0,2.077683e+21,1.709342e+22,2.885,53.173512
2016.12.12_01:12:00_TAI,11.2,2.088242e+21,1.654989e+22,0.000,52.674419
2016.12.12_01:24:00_TAI,11.4,2.018308e+21,1.635074e+22,2.968,53.235317
2016.12.12_01:36:00_TAI,11.6,2.040089e+21,1.647369e+22,2.736,53.141098
2016.12.12_01:48:00_TAI,11.8,2.007190e+21,1.699844e+22,3.139,53.236008
2016.12.12_02:00:00_TAI,12.0,2.062528e+21,1.683547e+22,3.136,56.817719
2016.12.12_02:12:00_TAI,12.2,2.083884e+21,1.750889e+22,2.930,58.884155
2016.12.12_02:24:00_TAI,12.4,2.104299e+21,1.683043e+22,2.944,58.821865
2016.12.12_02:36:00_TAI,12.6,2.070061e+21,1.760812e+22,3.063,58.746086
2016.12.12_02:48:00_TAI,12.8,2.138201e+21,1.877123e+22,3.119,60.307190
2016.12.12_03:00:00_TAI,13.0,2.151393e+21,1.808727e+22,3.051,57.905704
2016.12.12_03:12:00_TAI,13.2,2.153356e+21,1.698175e+22,2.643,56.238770
2016.12.12_03:24:00_TAI,13.4,2.136284e+21,1.709834e+22,3.070,56.068707
2016.12.12_03:36:00_TAI,13.6,2.151329e+21,1.760768e+22,3.117,54.979641
2016.12.12_03:48:00_TAI,13.8,2.108816e+21,1.778750e+22,3.180,56.631302
2016.12.12_04:00:00_TAI,14.0,2.167028e+21,1.691224e+22,3.140,59.877563
2016.12.12_04:12:00_TAI,14.2,2.207469e+21,1.746887e+22,3.206,60.035038
2016.12.12_04:24:00_TAI,14.4,2.140766e+21,1.747044e+22,3.167,58.447220
2016.12.12_04:36:00_TAI,14.6,2.155824e+21,1.729871e+22,3.106,57.666500
2016.12.12_04:48:00_TAI,14.8,2.176557e+21,1.773421e+22,3.096,56.206516
2016.12.12_05:00:00_TAI,15.0,2.173818e+21,1.817459e+22,3.189,57.492115
2016.12.12_05:12:00_TAI,15.2,2.220268e+21,1.834895e+22,3.114,59.278625
2016.12.12_05:24:00_TAI,15.4,2.223417e+21,1.759837e+22,3.006,56.410648
