true_time,time,unsigned_flux,free energy,potential inversion line flux,area
2015.09.10_22:36:00_TAI,0.0,0.000000e+00,0.000000e+00,2.376,0.000000
2015.09.10_22:48:00_TAI,0.2,8.822779e+19,1.062282e+21,2.783,4.155999
2015.09.10_23:00:00_TAI,0.4,2.647915e+20,1.907317e+21,2.546,12.330230
2015.09.10_23:12:00_TAI,0.6,3.634716e+20,2.401460e+21,2.533,20.524485
2015.09.10_23:24:00_TAI,0.8,3.744873e+20,2.462592e+21,2.218,23.527386
2015.09.10_23:36:00_TAI,1.0,3.841401e+20,2.893100e+21,0.000,23.544950
2015.09.10_23:48:00_TAI,1.2,3.925961e+20,3.168129e+21,0.000,24.183403
2015.09.11_00:00:00_TAI,1.4,4.134417e+20,3.162155e+21,2.666,24.926144
2015.09.11_00:12:00_TAI,1.6,4.164357e+20,2.893037e+21,2.424,23.969128
2015.09.11_00:24:00_TAI,1.8,4.335163e+20,3.409812e+21,2.934,24.352179
2015.09.11_00:36:00_TAI,2.0,4.467617e+20,2.602546e+21,0.000,24.009991
2015.09.11_00:48:00_TAI,2.2,4.709148e+20,4.431396e+21,2.335,24.760124
2015.09.11_01:00:00_TAI,2.4,4.890971e+20,4.658679e+21,2.053,25.300602
2015.09.11_01:12:00_TAI,2.6,4.978856e+20,4.991140e+21,2.779,26.257996
2015.09.11_01:24:00_TAI,2.8,5.149800e+20,5.749053e+21,2.767,27.892405
2015.09.11_01:36:00_TAI,3.0,5.490916e+20,5.872563e+21,3.036,28.489788
2015.09.11_01:48:00_TAI,3.2,5.517053e+20,5.830974e+21,2.783,29.136980
2015.09.11_02:00:00_TAI,3.4,5.677511e+20,6.302284e+21,2.979,29.424524
2015.09.11_02:12:00_TAI,3.6,5.649576e+20,6.240108e+21,2.801,30.961653
2015.09.11_02:24:00_TAI,3.8,5.883300e+20,7.323423e+21,2.944,32.193150
2015.09.11_02:36:00_TAI,4.0,5.836119e+20,8.166749e+21,2.953,33.210629
2015.09.11_02:48:00_TAI,4.2,5.922607e+20,8.316097e+21,3.021,33.919712
2015.09.11_03:00:00_TAI,4.4,6.566952e+20,7.355140e+21,3.028,33.689716
2015.09.11_03:12:00_TAI,4.6,6.397479e+20,7.215516e+21,2.981,35.187969
2015.09.11_03:24:00_TAI,4.8,6.475712e+20,7.175477e+21,2.991,33.545498
2015.09.11_03:36:00_TAI,5.0,6.839351e+20,7.345175e+21,3.042,35.463120
2015.09.11_03:48:00_TAI,5.2,7.066424e+20,7.471122e+21,3.053,34.759151
2015.09.11_04:00:00_TAI,5.4,7.130867e+20,7.378869e+21,3.063,35.318508
2015.09.11_04:12:00_TAI,5.6,7.442412e+20,6.723633e+21,3.068,36.194134
2015.09.11_04:24:00_TAI,5.8,7.600717e+20,7.287253e+21,3.071,36.070309
2015.09.11_04:36:00_TAI,6.0,7.623499e+20,7.200267e+21,3.071,36.786343
2015.09.11_04:48:00_TAI,6.2,7.519909e+20,7.172229e+21,3.070,37.937435
2015.09.11_05:00:00_TAI,6.4,7.958103e+20,7.298731e+21,3.074,36.540165
2015.09.11_05:12:00_TAI,6.6,7.900433e+20,7.244573e+21,3.075,38.003223
2015.09.11_05:24:00_TAI,6.8,7.855524e+20,7.264413e+21,3.078,38.090752
2015.09.11_05:36:00_TAI,7.0,8.354775e+20,6.831840e+21,3.112,40.420238
2015.09.11_05:48:00_TAI,7.2,8.397781e+20,7.093358e+21,3.118,39.607594
2015.09.11_08:36:00_TAI,10.0,8.178632e+20,5.395948e+21,2.640,36.566029
2015.09.11_08:48:00_TAI,10.2,8.048813e+20,5.480993e+21,2.646,36.929134
2015.09.11_09:12:00_TAI,10.6,8.021002e+20,5.271224e+21,2.638,36.894302
2015.09.11_09:24:00_TAI,10.8,8.186097e+20,5.671105e+21,2.176,34.069851
2015.09.11_09:36:00_TAI,11.0,8.225095e+20,5.859091e+21,2.482,34.813400
2015.09.11_09:48:00_TAI,11.2,8.230045e+20,6.063581e+21,2.634,35.556042
2015.09.11_10:00:00_TAI,11.4,8.117023e+20,5.793977e+21,2.631,36.420940
2015.09.11_10:12:00_TAI,11.6,7.972342e+20,5.841867e+21,2.431,36.955490
2015.09.11_10:24:00_TAI,11.8,8.031531e+20,5.873402e+21,2.602,35.897484
2015.09.11_10:36:00_TAI,12.0,8.232037e+20,6.048066e+21,2.119,36.378563
2015.09.11_10:48:00_TAI,12.2,8.034539e+20,5.992921e+21,3.064,35.757824
2015.09.11_11:00:00_TAI,12.4,7.981841e+20,6.207994e+21,3.065,34.936577
2015.09.11_11:12:00_TAI,12.6,8.118101e+20,6.393577e+21,3.010,35.310299
2015.09.11_11:24:00_TAI,12.8,7.716744e+20,6.154538e+21,3.062,35.289635
2015.09.11_11:36:00_TAI,13.0,7.706397e+20,6.043722e+21,2.102,34.012463
2015.09.11_11:48:00_TAI,13.2,7.615177e+20,6.625214e+21,0.000,34.978722
2015.09.11_12:00:00_TAI,13.4,7.683642e+20,6.369671e+21,2.137,34.795177
2015.09.11_12:12:00_TAI,13.6,7.910598e+20,6.802130e+21,2.145,33.508614
2015.09.11_12:24:00_TAI,13.8,7.623882e+20,6.605248e+21,3.103,34.034904
2015.09.11_13:12:00_TAI,14.6,7.736374e+20,6.952925e+21,2.854,34.242752
2015.09.11_13:24:00_TAI,14.8,7.686847e+20,6.670471e+21,2.754,32.188709
2015.09.11_13:36:00_TAI,15.0,7.567922e+20,6.118587e+21,2.836,32.273743
2015.09.11_13:48:00_TAI,15.2,7.422496e+20,5.807186e+21,2.051,30.588312
2015.09.11_14:00:00_TAI,15.4,7.595695e+20,5.971310e+21,2.044,30.179209
2015.09.11_14:12:00_TAI,15.6,7.360604e+20,5.864636e+21,2.047,29.605274
2015.09.11_14:24:00_TAI,15.8,7.420768e+20,6.094312e+21,2.044,31.242628
2015.09.11_14:36:00_TAI,16.0,7.309786e+20,5.653864e+21,2.032,30.829805
2015.09.11_14:48:00_TAI,16.2,7.500190e+20,5.430060e+21,2.030,30.036324
2015.09.11_15:00:00_TAI,16.4,7.104442e+20,5.464417e+21,2.029,30.241364
2015.09.11_15:12:00_TAI,16.6,7.318108e+20,5.511768e+21,2.032,30.893467
2015.09.11_15:24:00_TAI,16.8,7.360948e+20,5.281973e+21,0.000,30.766336
2015.09.11_15:36:00_TAI,17.0,7.552834e+20,4.815865e+21,0.000,31.594769
2015.09.11_15:48:00_TAI,17.2,7.190609e+20,4.932260e+21,0.000,31.804504
2015.09.11_16:00:00_TAI,17.4,7.142900e+20,4.455780e+21,0.000,31.163635
2015.09.11_16:12:00_TAI,17.6,7.312057e+20,4.445040e+21,0.000,30.368122
2015.09.11_16:24:00_TAI,17.8,7.440479e+20,4.522142e+21,0.000,30.288448
2015.09.11_16:36:00_TAI,18.0,7.410796e+20,3.992613e+21,0.000,31.514933
2015.09.11_16:48:00_TAI,18.2,7.140867e+20,4.135795e+21,0.000,32.516586
2015.09.11_17:00:00_TAI,18.4,7.077035e+20,4.031176e+21,2.800,33.455105
2015.09.11_17:12:00_TAI,18.6,7.290617e+20,4.203593e+21,2.808,33.944199
2015.09.11_17:24:00_TAI,18.8,7.401293e+20,4.208938e+21,2.058,34.196247
2015.09.11_17:36:00_TAI,19.0,7.259666e+20,3.919799e+21,2.364,33.782364
2015.09.11_17:48:00_TAI,19.2,7.117380e+20,3.815162e+21,2.360,34.557827
2015.09.11_18:24:00_TAI,19.8,7.889434e+20,4.548148e+21,2.407,31.203150
2015.09.11_18:36:00_TAI,20.0,7.535215e+20,4.185996e+21,2.638,30.905928
2015.09.11_18:48:00_TAI,20.2,7.956547e+20,4.421510e+21,2.399,31.507246
2015.09.11_19:00:00_TAI,20.4,7.734345e+20,4.404357e+21,2.564,30.003208
2015.09.11_19:12:00_TAI,20.6,7.773517e+20,4.570846e+21,2.343,30.949224
2015.09.11_19:24:00_TAI,20.8,7.466893e+20,4.472841e+21,2.338,31.451822
2015.09.11_19:36:00_TAI,21.0,7.352727e+20,4.314933e+21,2.011,30.634937
2015.09.11_19:48:00_TAI,21.2,7.424547e+20,4.372747e+21,2.515,30.968321
2015.09.11_20:00:00_TAI,21.4,7.692431e+20,4.603529e+21,2.334,30.098038
2015.09.11_20:12:00_TAI,21.6,7.652845e+20,4.551888e+21,2.020,29.794102
2015.09.11_20:24:00_TAI,21.8,7.502409e+20,4.403458e+21,2.310,30.464058
2015.09.11_20:36:00_TAI,22.0,7.695810e+20,4.612602e+21,1.973,29.105314
2015.09.11_20:48:00_TAI,22.2,7.568166e+20,4.605572e+21,2.483,29.091261
2015.09.11_21:00:00_TAI,22.4,7.539904e+20,4.459824e+21,2.477,29.817146
2015.09.11_21:12:00_TAI,22.6,7.014556e+20,4.293703e+21,2.589,30.153437
2015.09.11_21:24:00_TAI,22.8,7.279038e+20,4.375225e+21,2.672,29.615826
2015.09.11_21:36:00_TAI,23.0,7.373589e+20,4.193286e+21,0.000,29.417097
2015.09.11_21:48:00_TAI,23.2,7.281437e+20,4.148060e+21,0.000,28.184006
2015.09.11_22:00:00_TAI,23.4,7.385945e+20,4.178609e+21,0.000,28.462763
2015.09.11_22:12:00_TAI,23.6,7.548234e+20,4.091260e+21,0.000,29.326155
2015.09.11_22:24:00_TAI,23.8,7.234105e+20,4.150278e+21,0.000,28.366423
2015.09.11_22:36:00_TAI,24.0,7.311892e+20,4.241500e+21,0.000,27.993446
2015.09.11_22:48:00_TAI,24.2,7.089878e+20,4.077910e+21,0.000,27.971207
2015.09.11_23:00:00_TAI,24.4,7.314922e+20,4.049496e+21,0.000,26.673656
2015.09.11_23:12:00_TAI,24.6,7.161666e+20,3.950699e+21,0.000,27.476591
2015.09.11_23:24:00_TAI,24.8,7.261218e+20,3.962869e+21,0.000,27.570469
2015.09.11_23:36:00_TAI,25.0,7.301136e+20,4.289048e+21,0.000,27.211554
2015.09.11_23:48:00_TAI,25.2,7.070207e+20,3.961737e+21,0.000,25.430868
2015.09.12_00:00:00_TAI,25.4,7.482373e+20,4.274318e+21,0.000,27.180176
2015.09.12_00:12:00_TAI,25.6,7.431515e+20,4.451745e+21,0.000,26.448671
2015.09.12_00:24:00_TAI,25.8,7.540808e+20,4.540590e+21,0.000,26.257542
2015.09.12_00:36:00_TAI,26.0,7.751648e+20,4.527933e+21,2.472,26.603958
2015.09.12_00:48:00_TAI,26.2,7.868541e+20,4.652068e+21,0.000,26.045656
2015.09.12_01:00:00_TAI,26.4,7.847698e+20,4.530896e+21,0.000,27.226225
2015.09.12_01:12:00_TAI,26.6,7.787275e+20,4.516426e+21,0.000,27.337929
2015.09.12_01:24:00_TAI,26.8,7.760543e+20,4.565939e+21,0.000,27.933100
2015.09.12_01:36:00_TAI,27.0,7.620344e+20,4.452286e+21,0.000,28.474096
2015.09.12_01:48:00_TAI,27.2,7.636995e+20,4.263416e+21,0.000,27.486774
2015.09.12_02:00:00_TAI,27.4,7.515126e+20,4.497313e+21,0.000,26.689426
2015.09.12_02:12:00_TAI,27.6,7.386227e+20,4.616733e+21,0.000,26.909813
2015.09.12_02:24:00_TAI,27.8,7.483575e+20,4.588037e+21,0.000,26.707403
2015.09.12_02:36:00_TAI,28.0,7.447157e+20,4.390760e+21,0.000,26.632210
2015.09.12_02:48:00_TAI,28.2,7.229647e+20,4.133834e+21,0.000,26.978689
2015.09.12_03:00:00_TAI,28.4,7.004441e+20,3.923899e+21,0.000,25.988398
2015.09.12_03:12:00_TAI,28.6,6.972752e+20,3.785804e+21,0.000,26.221388
2015.09.12_03:24:00_TAI,28.8,7.180741e+20,4.302783e+21,0.000,26.250662
2015.09.12_03:36:00_TAI,29.0,7.077829e+20,4.006635e+21,0.000,26.907658
2015.09.12_03:48:00_TAI,29.2,6.904343e+20,4.076026e+21,0.000,27.123484
2015.09.12_04:00:00_TAI,29.4,7.103310e+20,3.890615e+21,0.000,26.450539
2015.09.12_04:12:00_TAI,29.6,7.215644e+20,4.040207e+21,2.684,26.496710
2015.09.12_04:24:00_TAI,29.8,7.118487e+20,3.938661e+21,0.000,27.148785
2015.09.12_04:36:00_TAI,30.0,6.928716e+20,3.847269e+21,2.617,26.028770
2015.09.12_04:48:00_TAI,30.2,7.019084e+20,3.561813e+21,0.000,24.961424
2015.09.12_05:00:00_TAI,30.4,7.265190e+20,3.982650e+21,2.516,24.758020
2015.09.12_05:12:00_TAI,30.6,7.249456e+20,3.796290e+21,0.000,24.853937
2015.09.12_05:24:00_TAI,30.8,7.260177e+20,3.585991e+21,0.000,24.281727
2015.09.12_05:36:00_TAI,31.0,7.171752e+20,3.574758e+21,0.000,24.338762
2015.09.12_05:48:00_TAI,31.2,7.084396e+20,3.544499e+21,0.000,24.372847
2015.09.12_08:36:00_TAI,34.0,5.146950e+20,2.442826e+21,0.000,18.203602
2015.09.12_08:48:00_TAI,34.2,5.375104e+20,2.359842e+21,0.000,18.101826
2015.09.12_09:12:00_TAI,34.6,5.304893e+20,2.454105e+21,0.000,18.055988
2015.09.12_09:24:00_TAI,34.8,5.573964e+20,2.449295e+21,0.000,17.488924
2015.09.12_09:36:00_TAI,35.0,5.494954e+20,2.469188e+21,0.000,16.929865
2015.09.12_09:48:00_TAI,35.2,5.253199e+20,2.357259e+21,0.000,17.426281
2015.09.12_10:00:00_TAI,35.4,5.598865e+20,2.621110e+21,0.000,15.455815
2015.09.12_10:12:00_TAI,35.6,5.250092e+20,2.450704e+21,0.000,15.227856
2015.09.12_10:24:00_TAI,35.8,5.279902e+20,2.368370e+21,0.000,15.318819
2015.09.12_10:36:00_TAI,36.0,5.348219e+20,2.508178e+21,0.000,15.595412
2015.09.12_10:48:00_TAI,36.2,5.237711e+20,2.403385e+21,0.000,15.755670
2015.09.12_11:00:00_TAI,36.4,5.560635e+20,2.585783e+21,0.000,15.770189
2015.09.12_11:12:00_TAI,36.6,5.351339e+20,2.569659e+21,0.000,14.964665
2015.09.12_11:24:00_TAI,36.8,5.332805e+20,2.734906e+21,2.554,15.819368
2015.09.12_11:36:00_TAI,37.0,5.500617e+20,2.769538e+21,2.363,14.807878
2015.09.12_13:12:00_TAI,38.6,5.314099e+20,2.588543e+21,0.000,15.329446
2015.09.12_16:48:00_TAI,42.2,4.252614e+20,2.362002e+21,0.000,12.834229
2015.09.12_17:00:00_TAI,42.4,4.085767e+20,2.255715e+21,0.000,11.969489
2015.09.12_17:12:00_TAI,42.6,4.023049e+20,2.219510e+21,0.000,10.054839
2015.09.12_17:24:00_TAI,42.8,3.802650e+20,2.272094e+21,0.000,8.901341
2015.09.12_17:36:00_TAI,43.0,3.745918e+20,2.242796e+21,0.000,7.881957
2015.09.12_18:24:00_TAI,43.8,3.463741e+20,2.050049e+21,0.000,7.095415
2015.09.12_18:36:00_TAI,44.0,3.020850e+20,1.743787e+21,0.000,6.847346
2015.09.12_18:48:00_TAI,44.2,2.694405e+20,1.556051e+21,0.000,5.481867
