true_time,time,unsigned_flux,free energy,potential inversion line flux,area
2016.02.25_18:48:00_TAI,0.0,5.568489e+17,5.595245e+19,0.000,0.000000
2016.02.25_19:00:00_TAI,0.2,1.828473e+19,4.345893e+20,2.653,0.130641
2016.02.25_19:12:00_TAI,0.4,1.777509e+20,2.074882e+21,0.000,3.827055
2016.02.25_19:24:00_TAI,0.6,3.653800e+20,4.481090e+21,0.000,8.769154
2016.02.25_19:36:00_TAI,0.8,5.031679e+20,5.597330e+21,0.000,12.539989
2016.02.25_19:48:00_TAI,1.0,6.401386e+20,8.488910e+21,2.677,18.835377
2016.02.25_20:00:00_TAI,1.2,6.752268e+20,9.098997e+21,2.964,18.341560
2016.02.25_20:12:00_TAI,1.4,7.123417e+20,8.924831e+21,2.925,19.316017
2016.02.25_20:24:00_TAI,1.6,7.739708e+20,8.986126e+21,2.949,21.569086
2016.02.25_20:36:00_TAI,1.8,8.419881e+20,1.001282e+22,3.035,25.164993
2016.02.25_20:48:00_TAI,2.0,9.293331e+20,1.050246e+22,2.807,27.405987
2016.02.25_21:00:00_TAI,2.2,1.034099e+21,1.127975e+22,2.819,30.832464
2016.02.25_21:12:00_TAI,2.4,1.133891e+21,1.236926e+22,2.823,28.659157
2016.02.25_21:24:00_TAI,2.6,1.213550e+21,1.384285e+22,2.831,29.758717
2016.02.25_21:36:00_TAI,2.8,1.229383e+21,1.682211e+22,2.761,30.685612
2016.02.25_21:48:00_TAI,3.0,1.314858e+21,1.886151e+22,2.850,35.037113
2016.02.25_22:00:00_TAI,3.2,1.391019e+21,1.920775e+22,2.851,35.199970
2016.02.25_22:12:00_TAI,3.4,1.450080e+21,2.031675e+22,2.861,37.885906
2016.02.25_22:24:00_TAI,3.6,1.485308e+21,2.088424e+22,3.187,38.845295
2016.02.25_22:36:00_TAI,3.8,1.571371e+21,2.087884e+22,2.949,39.230900
2016.02.25_22:48:00_TAI,4.0,1.638448e+21,2.047892e+22,2.879,40.216518
2016.02.25_23:00:00_TAI,4.2,1.661832e+21,2.184924e+22,2.879,42.043484
2016.02.25_23:12:00_TAI,4.4,1.711115e+21,2.198607e+22,2.882,40.851383
2016.02.25_23:24:00_TAI,4.6,1.799164e+21,2.136217e+22,3.146,44.872837
2016.02.25_23:36:00_TAI,4.8,1.838283e+21,2.265869e+22,2.835,47.258739
2016.02.25_23:48:00_TAI,5.0,1.920429e+21,2.211485e+22,2.829,45.753216
2016.02.26_00:00:00_TAI,5.2,1.957771e+21,2.169004e+22,2.693,46.877800
2016.02.26_00:12:00_TAI,5.4,1.985002e+21,2.171600e+22,0.000,46.653816
2016.02.26_00:24:00_TAI,5.6,1.995259e+21,2.101044e+22,0.000,46.121387
2016.02.26_00:36:00_TAI,5.8,2.047227e+21,2.099986e+22,0.000,47.196316
2016.02.26_00:48:00_TAI,6.0,2.099713e+21,1.999447e+22,0.000,49.968159
2016.02.26_01:00:00_TAI,6.2,2.156352e+21,1.931797e+22,0.000,52.496811
2016.02.26_01:12:00_TAI,6.4,2.184993e+21,1.909751e+22,0.000,54.676388
2016.02.26_01:24:00_TAI,6.6,2.227730e+21,1.928695e+22,2.758,54.443001
2016.02.26_01:36:00_TAI,6.8,2.267545e+21,1.913480e+22,2.644,54.369083
2016.02.26_01:48:00_TAI,7.0,2.321274e+21,1.886125e+22,0.000,56.396400
2016.02.26_02:00:00_TAI,7.2,2.293099e+21,1.859630e+22,0.000,54.701160
2016.02.26_02:12:00_TAI,7.4,2.342880e+21,1.869869e+22,2.564,54.192932
2016.02.26_02:24:00_TAI,7.6,2.380378e+21,1.810861e+22,0.000,54.369236
2016.02.26_02:36:00_TAI,7.8,2.459839e+21,1.796023e+22,0.000,54.990055
2016.02.26_02:48:00_TAI,8.0,2.410203e+21,1.797952e+22,1.968,56.539520
2016.02.26_03:00:00_TAI,8.2,2.448892e+21,1.827165e+22,0.000,55.385517
2016.02.26_03:12:00_TAI,8.4,2.460482e+21,1.920112e+22,0.000,55.514664
2016.02.26_03:24:00_TAI,8.6,2.496203e+21,1.911098e+22,2.372,55.917450
2016.02.26_03:36:00_TAI,8.8,2.493858e+21,1.816841e+22,0.000,54.973282
2016.02.26_03:48:00_TAI,9.0,2.499063e+21,1.901373e+22,0.000,53.249107
2016.02.26_04:00:00_TAI,9.2,2.554294e+21,1.918106e+22,0.000,53.743233
2016.02.26_04:12:00_TAI,9.4,2.555354e+21,1.969988e+22,0.000,55.229160
2016.02.26_04:24:00_TAI,9.6,2.550982e+21,1.918038e+22,2.593,54.702995
2016.02.26_04:36:00_TAI,9.8,2.573877e+21,1.955530e+22,0.000,59.293114
2016.02.26_04:48:00_TAI,10.0,2.531138e+21,2.061397e+22,0.000,58.936619
2016.02.26_05:00:00_TAI,10.2,2.574327e+21,2.093236e+22,3.246,59.072384
2016.02.26_05:12:00_TAI,10.4,2.591350e+21,2.018489e+22,3.061,60.324097
2016.02.26_05:24:00_TAI,10.6,2.513978e+21,2.114372e+22,3.127,61.766430
2016.02.26_05:36:00_TAI,10.8,2.484723e+21,2.126033e+22,3.226,61.653214
2016.02.26_05:48:00_TAI,11.0,2.478915e+21,2.118765e+22,3.348,61.218136
2016.02.26_06:24:00_TAI,11.6,2.569810e+21,2.111409e+22,3.208,60.859898
2016.02.26_09:12:00_TAI,14.4,2.909248e+21,2.146856e+22,2.728,74.006462
2016.02.26_09:24:00_TAI,14.6,2.856270e+21,2.083103e+22,2.807,70.296349
2016.02.26_10:00:00_TAI,15.2,2.837973e+21,2.069789e+22,2.717,73.902794
2016.02.26_10:12:00_TAI,15.4,2.854557e+21,2.158559e+22,2.580,72.931572
2016.02.26_10:24:00_TAI,15.6,2.834614e+21,2.217222e+22,2.767,73.892303
2016.02.26_10:36:00_TAI,15.8,2.866164e+21,2.152821e+22,2.396,69.987839
2016.02.26_10:48:00_TAI,16.0,2.903179e+21,2.122613e+22,0.000,70.269157
2016.02.26_11:00:00_TAI,16.2,2.937382e+21,2.096929e+22,0.000,70.452400
2016.02.26_11:12:00_TAI,16.4,2.909354e+21,2.151328e+22,2.674,70.485695
2016.02.26_11:24:00_TAI,16.6,2.869174e+21,2.121744e+22,2.775,72.510429
2016.02.26_11:36:00_TAI,16.8,2.912667e+21,2.104974e+22,2.775,69.750969
2016.02.26_11:48:00_TAI,17.0,2.966940e+21,2.129269e+22,2.783,73.694023
2016.02.26_12:00:00_TAI,17.2,3.018941e+21,2.065449e+22,0.000,75.265503
2016.02.26_12:12:00_TAI,17.4,3.031269e+21,2.079655e+22,2.843,73.850639
2016.02.26_12:24:00_TAI,17.6,3.110566e+21,2.069783e+22,0.000,78.549225
2016.02.26_12:36:00_TAI,17.8,3.185540e+21,2.094634e+22,0.000,80.698692
2016.02.26_12:48:00_TAI,18.0,3.199589e+21,2.129473e+22,0.000,77.654381
2016.02.26_13:00:00_TAI,18.2,3.248966e+21,2.116139e+22,0.000,81.332573
2016.02.26_13:12:00_TAI,18.4,3.246077e+21,2.156844e+22,2.788,81.309692
2016.02.26_13:24:00_TAI,18.6,3.318086e+21,2.165295e+22,0.000,84.394646
2016.02.26_13:36:00_TAI,18.8,3.351198e+21,2.156549e+22,2.834,82.701805
