time,unsigned_flux
0.0,5.646922e+20
0.2,1.117438e+21
0.4,1.763368e+21
0.6,1.834774e+21
0.8,2.359715e+21
1.0,2.808508e+21
1.2,3.083655e+21
1.4,3.241987e+21
1.6,3.219514e+21
1.8,3.445608e+21
2.0,3.580313e+21
2.2,3.833055e+21
2.4,3.875007e+21
2.6,4.126252e+21
2.8,4.213251e+21
3.0,4.417148e+21
3.2,4.469649e+21
3.4,4.706269e+21
3.6,4.673676e+21
3.8,4.937691e+21
4.0,4.787617e+21
4.2,4.935182e+21
4.4,5.096107e+21
4.6,5.014778e+21
4.8,4.947222e+21
5.0,5.048911e+21
5.2,5.011088e+21
5.4,4.922539e+21
5.6,4.801247e+21
5.8,4.938132e+21
6.0,4.921222e+21
6.2,5.022216e+21
6.4,4.967414e+21
6.6,4.952296e+21
6.8,4.850685e+21
7.0,5.01962e+21
7.2,4.817177e+21
7.4,4.64934e+21
7.6,4.851087e+21
7.8,4.714119e+21
8.0,4.556108e+21
8.2,4.482486e+21
8.4,4.590568e+21
8.6,4.486555e+21
8.8,4.309854e+21
9.0,4.220631e+21
9.2,4.21781e+21
9.4,4.054451e+21
9.6,4.046581e+21
9.8,4.133054e+21
10.0,3.987831e+21
10.2,3.921297e+21
10.4,3.877591e+21
10.6,3.853638e+21
10.8,3.619182e+21
11.0,3.717435e+21
11.2,3.532152e+21
11.4,3.557895e+21
11.6,3.465657e+21
11.8,3.411866e+21
