true_time,time,unsigned_flux,free energy,potential inversion line flux,area
2017.09.27_01:12:00_TAI,53.4,1.647270e+22,4.762690e+23,3.954,478.019226
2017.09.27_01:24:00_TAI,53.6,1.635860e+22,4.774971e+23,3.982,471.635986
2017.09.27_01:36:00_TAI,53.8,1.640368e+22,4.760627e+23,4.010,474.425201
2017.09.27_01:48:00_TAI,54.0,1.637349e+22,4.754390e+23,4.115,472.916016
2017.09.27_02:00:00_TAI,54.2,1.613657e+22,4.769196e+23,4.090,469.253845
2017.09.27_02:12:00_TAI,54.4,1.622219e+22,4.739784e+23,4.062,474.467285
2017.09.27_02:24:00_TAI,54.6,1.609668e+22,4.702160e+23,4.010,476.166748
2017.09.27_02:36:00_TAI,54.8,1.650211e+22,4.708709e+23,4.115,489.012726
2017.09.27_02:48:00_TAI,55.0,1.647679e+22,4.703756e+23,4.078,489.990753
2017.09.27_03:00:00_TAI,55.2,1.657926e+22,4.670548e+23,4.094,498.608643
2017.09.27_03:12:00_TAI,55.4,1.652628e+22,4.660508e+23,4.072,487.933319
2017.09.27_03:24:00_TAI,55.6,1.634694e+22,4.634684e+23,4.024,491.753723
2017.09.27_03:36:00_TAI,55.8,1.650137e+22,4.650185e+23,4.086,498.509552
2017.09.27_03:48:00_TAI,56.0,1.643166e+22,4.602084e+23,4.073,489.227509
2017.09.27_04:00:00_TAI,56.2,1.647191e+22,4.595783e+23,4.123,490.677826
2017.09.27_04:12:00_TAI,56.4,1.632350e+22,4.588813e+23,4.080,491.653107
2017.09.27_04:24:00_TAI,56.6,1.639961e+22,4.570734e+23,4.067,490.657318
2017.09.27_04:36:00_TAI,56.8,1.636573e+22,4.579912e+23,4.077,493.788605
2017.09.27_04:48:00_TAI,57.0,1.624871e+22,4.571518e+23,4.107,493.327911
2017.09.27_05:00:00_TAI,57.2,1.612643e+22,4.565687e+23,4.136,491.326721
2017.09.27_05:12:00_TAI,57.4,1.614013e+22,4.576413e+23,4.041,492.964661
2017.09.27_05:24:00_TAI,57.6,1.616542e+22,4.604487e+23,3.983,492.041016
2017.09.27_05:36:00_TAI,57.8,1.613988e+22,4.645999e+23,4.041,494.646057
2017.09.27_05:48:00_TAI,58.0,1.615758e+22,4.662101e+23,4.029,492.215820
2017.09.27_06:12:00_TAI,58.4,1.621179e+22,4.648234e+23,4.084,488.396179
2017.09.27_06:24:00_TAI,58.6,1.622215e+22,4.680010e+23,4.058,489.362671
2017.09.27_06:36:00_TAI,58.8,1.635695e+22,4.679301e+23,4.102,489.433594
2017.09.27_06:48:00_TAI,59.0,1.636137e+22,4.673863e+23,4.113,495.360626
2017.09.27_07:00:00_TAI,59.2,1.634061e+22,4.655003e+23,4.115,488.268311
2017.09.27_07:12:00_TAI,59.4,1.625527e+22,4.661728e+23,4.090,488.218109
2017.09.27_07:24:00_TAI,59.6,1.604619e+22,4.644309e+23,4.072,488.928741
2017.09.27_07:36:00_TAI,59.8,1.595513e+22,4.617724e+23,4.193,484.472504
2017.09.27_07:48:00_TAI,60.0,1.576393e+22,4.610880e+23,4.115,487.346130
2017.09.27_08:00:00_TAI,60.2,1.564989e+22,4.593097e+23,4.169,485.996918
2017.09.27_08:12:00_TAI,60.4,1.564020e+22,4.591976e+23,4.223,489.876953
2017.09.27_08:24:00_TAI,60.6,1.549005e+22,4.584766e+23,4.172,488.829132
2017.09.27_08:36:00_TAI,60.8,1.537048e+22,4.591356e+23,4.214,488.140747
2017.09.27_08:48:00_TAI,61.0,1.530881e+22,4.606254e+23,4.175,487.402191
2017.09.27_09:00:00_TAI,61.2,1.534622e+22,4.587737e+23,4.142,488.743286
2017.09.27_09:12:00_TAI,61.4,1.534820e+22,4.566213e+23,4.120,487.476501
2017.09.27_09:24:00_TAI,61.6,1.554462e+22,4.566337e+23,4.089,490.935333
2017.09.27_09:36:00_TAI,61.8,1.562380e+22,4.553479e+23,4.112,484.709930
2017.09.27_09:48:00_TAI,62.0,1.566400e+22,4.543668e+23,4.050,487.092224
2017.09.27_10:00:00_TAI,62.2,1.579210e+22,4.537545e+23,4.043,481.222870
2017.09.27_10:12:00_TAI,62.4,1.574936e+22,4.528564e+23,4.120,479.567169
2017.09.27_10:24:00_TAI,62.6,1.637502e+22,4.519212e+23,4.088,495.285095
2017.09.27_10:36:00_TAI,62.8,1.696733e+22,4.553052e+23,4.087,503.138428
2017.09.27_10:48:00_TAI,63.0,1.698466e+22,4.595370e+23,4.101,503.638550
2017.09.27_11:00:00_TAI,63.2,1.704662e+22,4.602016e+23,4.024,506.086060
2017.09.27_11:12:00_TAI,63.4,1.720287e+22,4.608460e+23,4.019,498.071381
2017.09.27_11:24:00_TAI,63.6,1.718838e+22,4.583873e+23,3.969,500.037231
2017.09.27_11:36:00_TAI,63.8,1.731317e+22,4.605476e+23,3.955,497.487885
2017.09.27_11:48:00_TAI,64.0,1.740601e+22,4.582720e+23,4.041,501.191223
2017.09.27_12:00:00_TAI,64.2,1.782722e+22,4.553794e+23,4.118,498.932556
2017.09.27_12:12:00_TAI,64.4,1.775381e+22,4.548154e+23,4.068,491.607178
2017.09.27_12:24:00_TAI,64.6,1.778178e+22,4.533899e+23,4.110,489.336121
