true_time,time,unsigned_flux
2010.05.01_00:12:00_TAI,0.0,1.958395e+21
2010.05.01_00:24:00_TAI,0.2,2.026080e+21
2010.05.01_00:36:00_TAI,0.4,2.033101e+21
2010.05.01_00:48:00_TAI,0.6,2.126112e+21
2010.05.01_01:00:00_TAI,0.8,2.148988e+21
2010.05.01_01:12:00_TAI,1.0,2.129119e+21
2010.05.01_01:24:00_TAI,1.2,2.113567e+21
2010.05.01_01:36:00_TAI,1.4,2.133536e+21
2010.05.01_01:48:00_TAI,1.6,2.113227e+21
2010.05.01_02:00:00_TAI,1.8,2.129255e+21
2010.05.01_02:12:00_TAI,2.0,2.117875e+21
2010.05.01_02:24:00_TAI,2.2,2.097199e+21
2010.05.01_02:36:00_TAI,2.4,2.097819e+21
2010.05.01_02:48:00_TAI,2.6,2.045689e+21
2010.05.01_03:00:00_TAI,2.8,2.078951e+21
2010.05.01_03:12:00_TAI,3.0,2.073735e+21
2010.05.01_03:24:00_TAI,3.2,2.066109e+21
2010.05.01_03:36:00_TAI,3.4,2.040479e+21
2010.05.01_03:48:00_TAI,3.6,2.062848e+21
2010.05.01_04:00:00_TAI,3.8,2.037684e+21
2010.05.01_04:12:00_TAI,4.0,2.060321e+21
2010.05.01_04:24:00_TAI,4.2,2.092962e+21
2010.05.01_04:36:00_TAI,4.4,2.113841e+21
2010.05.01_04:48:00_TAI,4.6,2.108934e+21
2010.05.01_05:00:00_TAI,4.8,2.045478e+21
2010.05.01_05:12:00_TAI,5.0,2.006616e+21
2010.05.01_05:24:00_TAI,5.2,1.952382e+21
2010.05.01_05:36:00_TAI,5.4,1.898273e+21
2010.05.01_05:48:00_TAI,5.6,1.790512e+21
2010.05.01_06:24:00_TAI,6.2,1.629776e+21
2010.05.01_06:36:00_TAI,6.4,1.599998e+21
2010.05.01_06:48:00_TAI,6.6,1.590423e+21
2010.05.01_07:00:00_TAI,6.8,1.613674e+21
2010.05.01_07:12:00_TAI,7.0,1.584046e+21
2010.05.01_07:24:00_TAI,7.2,1.627128e+21
2010.05.01_07:36:00_TAI,7.4,1.620578e+21
2010.05.01_07:48:00_TAI,7.6,1.571008e+21
2010.05.01_08:00:00_TAI,7.8,1.594067e+21
2010.05.01_08:12:00_TAI,8.0,1.574352e+21
2010.05.01_08:24:00_TAI,8.2,1.571270e+21
2010.05.01_08:36:00_TAI,8.4,1.557380e+21
2010.05.01_08:48:00_TAI,8.6,1.532886e+21
2010.05.01_09:00:00_TAI,8.8,1.529365e+21
2010.05.01_09:12:00_TAI,9.0,1.537944e+21
2010.05.01_09:24:00_TAI,9.2,1.524934e+21
2010.05.01_09:36:00_TAI,9.4,1.509264e+21
2010.05.01_09:48:00_TAI,9.6,1.527628e+21
2010.05.01_10:00:00_TAI,9.8,1.557270e+21
2010.05.01_10:12:00_TAI,10.0,1.524917e+21
2010.05.01_10:24:00_TAI,10.2,1.542296e+21
2010.05.01_10:36:00_TAI,10.4,1.474535e+21
2010.05.01_10:48:00_TAI,10.6,1.400535e+21
2010.05.01_11:00:00_TAI,10.8,1.368622e+21
2010.05.01_11:12:00_TAI,11.0,1.355338e+21
2010.05.01_11:24:00_TAI,11.2,1.318866e+21
2010.05.01_11:36:00_TAI,11.4,1.254265e+21
2010.05.01_11:48:00_TAI,11.6,1.256428e+21
2010.05.01_12:00:00_TAI,11.8,1.230051e+21
2010.05.01_12:12:00_TAI,12.0,1.195852e+21
2010.05.01_12:24:00_TAI,12.2,1.223908e+21
2010.05.01_12:36:00_TAI,12.4,1.208209e+21
2010.05.01_12:48:00_TAI,12.6,1.201912e+21
2010.05.01_13:00:00_TAI,12.8,1.206612e+21
2010.05.01_13:12:00_TAI,13.0,1.170966e+21
2010.05.01_13:24:00_TAI,13.2,1.192368e+21
2010.05.01_13:36:00_TAI,13.4,1.166501e+21
2010.05.01_13:48:00_TAI,13.6,1.139139e+21
2010.05.01_14:00:00_TAI,13.8,1.181704e+21
2010.05.01_14:12:00_TAI,14.0,1.177785e+21
2010.05.01_14:24:00_TAI,14.2,1.209895e+21
2010.05.01_14:36:00_TAI,14.4,1.183412e+21
2010.05.01_14:48:00_TAI,14.6,1.143640e+21
2010.05.01_15:00:00_TAI,14.8,1.094484e+21
2010.05.01_15:12:00_TAI,15.0,1.108610e+21
2010.05.01_15:24:00_TAI,15.2,1.092364e+21
2010.05.01_15:36:00_TAI,15.4,1.058136e+21
2010.05.01_15:48:00_TAI,15.6,1.073597e+21
2010.05.01_16:00:00_TAI,15.8,1.066852e+21
2010.05.01_16:12:00_TAI,16.0,1.065854e+21
2010.05.01_16:24:00_TAI,16.2,1.045263e+21
2010.05.01_16:36:00_TAI,16.4,1.062258e+21
2010.05.01_16:48:00_TAI,16.6,1.050727e+21
2010.05.01_17:00:00_TAI,16.8,1.041779e+21
2010.05.01_17:12:00_TAI,17.0,1.047792e+21
2010.05.01_17:24:00_TAI,17.2,1.016784e+21
2010.05.01_17:36:00_TAI,17.4,1.020353e+21
2010.05.01_17:48:00_TAI,17.6,1.017540e+21
2010.05.01_18:24:00_TAI,18.2,1.180653e+21
2010.05.01_18:36:00_TAI,18.4,1.220454e+21
2010.05.01_18:48:00_TAI,18.6,1.287505e+21
2010.05.01_19:00:00_TAI,18.8,1.248976e+21
2010.05.01_20:00:00_TAI,19.8,1.087446e+21
2010.05.01_20:12:00_TAI,20.0,1.046233e+21
2010.05.01_20:24:00_TAI,20.2,1.019777e+21
2010.05.01_20:36:00_TAI,20.4,9.903920e+20
2010.05.01_20:48:00_TAI,20.6,9.740286e+20
2010.05.01_21:00:00_TAI,20.8,9.436975e+20
2010.05.01_21:12:00_TAI,21.0,9.445232e+20
2010.05.01_21:24:00_TAI,21.2,9.145855e+20
2010.05.01_21:36:00_TAI,21.4,9.182225e+20
2010.05.01_21:48:00_TAI,21.6,9.086430e+20
2010.05.01_22:00:00_TAI,21.8,8.893968e+20
2010.05.01_22:12:00_TAI,22.0,8.476969e+20
2010.05.01_22:24:00_TAI,22.2,8.789073e+20
2010.05.01_22:36:00_TAI,22.4,8.604826e+20
2010.05.01_22:48:00_TAI,22.6,8.481284e+20
2010.05.01_23:00:00_TAI,22.8,8.286938e+20
2010.05.01_23:12:00_TAI,23.0,8.455484e+20
2010.05.01_23:24:00_TAI,23.2,8.510537e+20
2010.05.01_23:36:00_TAI,23.4,8.135266e+20
2010.05.01_23:48:00_TAI,23.6,7.739207e+20
2010.05.02_00:00:00_TAI,23.8,7.577038e+20
2010.05.02_00:12:00_TAI,24.0,7.824949e+20
2010.05.02_00:24:00_TAI,24.2,7.468445e+20
2010.05.02_00:36:00_TAI,24.4,7.346612e+20
2010.05.02_00:48:00_TAI,24.6,7.409903e+20
2010.05.02_01:00:00_TAI,24.8,6.918437e+20
2010.05.02_01:12:00_TAI,25.0,7.070993e+20
2010.05.02_01:24:00_TAI,25.2,6.867238e+20
2010.05.02_01:36:00_TAI,25.4,6.679642e+20
2010.05.02_01:48:00_TAI,25.6,6.744272e+20
2010.05.02_02:00:00_TAI,25.8,7.099899e+20
2010.05.02_02:12:00_TAI,26.0,6.647817e+20
2010.05.02_02:24:00_TAI,26.2,6.436564e+20
2010.05.02_02:36:00_TAI,26.4,6.310079e+20
2010.05.02_02:48:00_TAI,26.6,6.296986e+20
2010.05.02_03:00:00_TAI,26.8,6.231754e+20
2010.05.02_03:12:00_TAI,27.0,6.382080e+20
2010.05.02_03:24:00_TAI,27.2,6.520554e+20
2010.05.02_03:36:00_TAI,27.4,6.387835e+20
2010.05.02_03:48:00_TAI,27.6,6.247227e+20
2010.05.02_04:00:00_TAI,27.8,6.365543e+20
2010.05.02_04:12:00_TAI,28.0,6.364928e+20
2010.05.02_04:24:00_TAI,28.2,6.598343e+20
2010.05.02_04:36:00_TAI,28.4,7.221355e+20
2010.05.02_04:48:00_TAI,28.6,7.293912e+20
2010.05.02_05:00:00_TAI,28.8,7.330784e+20
2010.05.02_05:12:00_TAI,29.0,7.487506e+20
2010.05.02_05:24:00_TAI,29.2,7.289440e+20
2010.05.02_05:36:00_TAI,29.4,7.431084e+20
2010.05.02_05:48:00_TAI,29.6,7.106871e+20
2010.05.02_06:24:00_TAI,30.2,6.066136e+20
2010.05.02_06:36:00_TAI,30.4,5.819827e+20
2010.05.02_06:48:00_TAI,30.6,5.702567e+20
2010.05.02_07:00:00_TAI,30.8,5.998386e+20
2010.05.02_07:12:00_TAI,31.0,5.993601e+20
2010.05.02_07:24:00_TAI,31.2,6.006608e+20
2010.05.02_07:36:00_TAI,31.4,5.858880e+20
2010.05.02_07:48:00_TAI,31.6,5.797346e+20
2010.05.02_08:00:00_TAI,31.8,5.731517e+20
2010.05.02_08:12:00_TAI,32.0,5.502451e+20
2010.05.02_08:24:00_TAI,32.2,5.489516e+20
2010.05.02_08:36:00_TAI,32.4,5.422026e+20
2010.05.02_08:48:00_TAI,32.6,5.587162e+20
2010.05.02_09:00:00_TAI,32.8,5.704171e+20
2010.05.02_09:12:00_TAI,33.0,5.819893e+20
2010.05.02_09:24:00_TAI,33.2,5.803479e+20
2010.05.02_09:36:00_TAI,33.4,6.112983e+20
2010.05.02_09:48:00_TAI,33.6,5.787035e+20
2010.05.02_10:00:00_TAI,33.8,5.891171e+20
2010.05.02_10:12:00_TAI,34.0,5.752772e+20
2010.05.02_10:24:00_TAI,34.2,5.894996e+20
2010.05.02_10:36:00_TAI,34.4,5.665888e+20
2010.05.02_10:48:00_TAI,34.6,5.460415e+20
2010.05.02_11:00:00_TAI,34.8,5.483250e+20
2010.05.02_11:12:00_TAI,35.0,5.541788e+20
2010.05.02_11:24:00_TAI,35.2,5.574578e+20
2010.05.02_11:36:00_TAI,35.4,5.956221e+20
2010.05.02_11:48:00_TAI,35.6,6.034824e+20
2010.05.02_12:00:00_TAI,35.8,5.602466e+20
2010.05.02_12:12:00_TAI,36.0,5.723197e+20
2010.05.02_12:24:00_TAI,36.2,5.651013e+20
2010.05.02_12:36:00_TAI,36.4,5.470031e+20
2010.05.02_12:48:00_TAI,36.6,5.635457e+20
2010.05.02_13:00:00_TAI,36.8,5.728130e+20
2010.05.02_13:12:00_TAI,37.0,5.835073e+20
2010.05.02_13:24:00_TAI,37.2,6.118225e+20
2010.05.02_13:36:00_TAI,37.4,5.984010e+20
2010.05.02_13:48:00_TAI,37.6,5.521751e+20
2010.05.02_14:00:00_TAI,37.8,5.741287e+20
2010.05.02_14:12:00_TAI,38.0,6.189838e+20
2010.05.02_14:24:00_TAI,38.2,6.197189e+20
2010.05.02_14:36:00_TAI,38.4,6.281256e+20
2010.05.02_14:48:00_TAI,38.6,6.059654e+20
2010.05.02_15:00:00_TAI,38.8,5.806564e+20
2010.05.02_15:12:00_TAI,39.0,6.033711e+20
2010.05.02_15:24:00_TAI,39.2,5.909995e+20
2010.05.02_15:36:00_TAI,39.4,5.515311e+20
2010.05.02_15:48:00_TAI,39.6,5.595427e+20
2010.05.02_16:00:00_TAI,39.8,5.617094e+20
2010.05.02_16:12:00_TAI,40.0,5.435796e+20
2010.05.02_16:24:00_TAI,40.2,5.403891e+20
2010.05.02_16:36:00_TAI,40.4,5.215064e+20
2010.05.02_16:48:00_TAI,40.6,4.955353e+20
2010.05.02_17:00:00_TAI,40.8,4.997991e+20
2010.05.02_17:12:00_TAI,41.0,4.904283e+20
2010.05.02_17:24:00_TAI,41.2,4.905924e+20
2010.05.02_18:36:00_TAI,42.4,5.909436e+20
2010.05.02_18:48:00_TAI,42.6,5.315485e+20
2010.05.02_19:00:00_TAI,42.8,4.974588e+20
2010.05.02_19:12:00_TAI,43.0,4.653206e+20
2010.05.02_19:24:00_TAI,43.2,4.993428e+20
2010.05.02_19:36:00_TAI,43.4,4.416744e+20
2010.05.02_19:48:00_TAI,43.6,4.555543e+20
2010.05.02_20:00:00_TAI,43.8,4.387061e+20
2010.05.02_20:12:00_TAI,44.0,4.741849e+20
2010.05.02_20:24:00_TAI,44.2,4.699325e+20
2010.05.02_20:36:00_TAI,44.4,4.503312e+20
2010.05.02_20:48:00_TAI,44.6,4.488456e+20
2010.05.02_21:00:00_TAI,44.8,4.609358e+20
2010.05.02_21:12:00_TAI,45.0,4.430657e+20
2010.05.02_21:24:00_TAI,45.2,4.397678e+20
2010.05.02_21:36:00_TAI,45.4,4.528763e+20
2010.05.02_21:48:00_TAI,45.6,4.605745e+20
2010.05.02_22:00:00_TAI,45.8,4.247773e+20
2010.05.02_22:12:00_TAI,46.0,4.665222e+20
2010.05.02_22:24:00_TAI,46.2,4.768489e+20
2010.05.02_22:36:00_TAI,46.4,4.639272e+20
2010.05.02_22:48:00_TAI,46.6,4.594314e+20
2010.05.02_23:00:00_TAI,46.8,5.063957e+20
2010.05.02_23:12:00_TAI,47.0,4.937950e+20
2010.05.02_23:24:00_TAI,47.2,4.422720e+20
2010.05.02_23:36:00_TAI,47.4,4.685236e+20
2010.05.02_23:48:00_TAI,47.6,4.664249e+20
2010.05.03_00:12:00_TAI,48.0,4.299092e+20
2010.05.03_00:24:00_TAI,48.2,4.172943e+20
2010.05.03_00:36:00_TAI,48.4,4.344935e+20
2010.05.03_00:48:00_TAI,48.6,3.768436e+20
2010.05.03_01:00:00_TAI,48.8,4.157795e+20
