true_time,time,unsigned_flux,free energy,potential inversion line flux,area
2014.11.24_11:48:00_TAI,44.0,2.985817e+22,3.369390e+23,4.258,794.295105
2014.11.24_12:00:00_TAI,44.2,2.973949e+22,3.388184e+23,4.281,800.890137
2014.11.24_12:12:00_TAI,44.4,3.002973e+22,3.428187e+23,4.263,803.886108
2014.11.24_12:24:00_TAI,44.6,3.007799e+22,3.394683e+23,4.288,804.550537
2014.11.24_12:36:00_TAI,44.8,3.009611e+22,3.410002e+23,4.265,801.588562
2014.11.24_12:48:00_TAI,45.0,3.033944e+22,3.415980e+23,4.218,808.899841
2014.11.24_13:00:00_TAI,45.2,3.020016e+22,3.432693e+23,4.179,807.385803
2014.11.24_13:12:00_TAI,45.4,3.023860e+22,3.423456e+23,4.228,811.025330
2014.11.24_13:24:00_TAI,45.6,3.043871e+22,3.409207e+23,4.163,815.946472
2014.11.24_13:36:00_TAI,45.8,3.050533e+22,3.404682e+23,4.165,811.981812
2014.11.24_13:48:00_TAI,46.0,3.068996e+22,3.449041e+23,4.195,821.045227
2014.11.24_14:00:00_TAI,46.2,3.081352e+22,3.453404e+23,4.183,814.050110
2014.11.24_14:12:00_TAI,46.4,3.107332e+22,3.464265e+23,4.173,811.486206
2014.11.24_14:24:00_TAI,46.6,3.114531e+22,3.497172e+23,4.250,819.507385
2014.11.24_14:36:00_TAI,46.8,3.140494e+22,3.497891e+23,4.275,818.791626
2014.11.24_14:48:00_TAI,47.0,3.634208e+22,3.827312e+23,4.307,821.247498
2014.11.24_15:00:00_TAI,47.2,3.212777e+22,3.544234e+23,4.297,817.767029
2014.11.24_15:12:00_TAI,47.4,3.245367e+22,3.562845e+23,4.262,819.028076
2014.11.24_15:24:00_TAI,47.6,3.258459e+22,3.565671e+23,4.273,799.693298
2014.11.24_15:36:00_TAI,47.8,3.280131e+22,3.608566e+23,4.362,801.579895
2014.11.24_15:48:00_TAI,48.0,3.297570e+22,3.633808e+23,4.299,804.604004
2014.11.24_16:00:00_TAI,48.2,3.348489e+22,3.650802e+23,4.286,814.164429
2014.11.24_16:12:00_TAI,48.4,3.388218e+22,3.684969e+23,4.297,809.443909
2014.11.24_16:24:00_TAI,48.6,3.392932e+22,3.716823e+23,4.309,816.726990
2014.11.24_16:36:00_TAI,48.8,3.412900e+22,3.710055e+23,4.334,814.591553
2014.11.24_16:48:00_TAI,49.0,3.424114e+22,3.712970e+23,4.329,815.523682
2014.11.24_17:00:00_TAI,49.2,3.421744e+22,3.672517e+23,4.275,804.969910
2014.11.24_17:12:00_TAI,49.4,3.431059e+22,3.689682e+23,4.258,810.247070
2014.11.24_17:24:00_TAI,49.6,3.417033e+22,3.664356e+23,4.285,799.934387
2014.11.24_17:36:00_TAI,49.8,3.398096e+22,3.644019e+23,4.260,815.979126
