true_time,time,unsigned_flux,free energy,potential inversion line flux,area
2016.01.07_06:24:00_TAI,0.0,1.108635e+20,1.401543e+21,2.611,5.260612
2016.01.07_06:36:00_TAI,0.2,1.661523e+20,1.391646e+21,0.000,7.280350
2016.01.07_06:48:00_TAI,0.4,1.941172e+20,1.697446e+21,0.000,7.992044
2016.01.07_07:00:00_TAI,0.6,2.188753e+20,1.642298e+21,0.000,8.004004
2016.01.07_07:12:00_TAI,0.8,5.146849e+20,2.972541e+21,1.983,15.724342
2016.01.07_07:24:00_TAI,1.0,5.648828e+20,3.267687e+21,2.738,17.766445
2016.01.07_07:36:00_TAI,1.2,6.248846e+20,3.703536e+21,2.559,17.301159
2016.01.07_07:48:00_TAI,1.4,7.445792e+20,4.592154e+21,2.998,23.191887
2016.01.07_08:00:00_TAI,1.6,8.766266e+20,5.824767e+21,3.134,29.629145
2016.01.07_08:12:00_TAI,1.8,9.037145e+20,6.363612e+21,3.305,30.253006
2016.01.07_08:24:00_TAI,2.0,9.860998e+20,6.603198e+21,3.203,30.898729
2016.01.07_08:36:00_TAI,2.2,1.047313e+21,7.544138e+21,3.084,35.405560
2016.01.07_08:48:00_TAI,2.4,1.144943e+21,7.004579e+21,2.996,35.488121
2016.01.07_09:00:00_TAI,2.6,1.185035e+21,8.322691e+21,3.174,43.071514
2016.01.07_09:12:00_TAI,2.8,1.247600e+21,8.690764e+21,3.269,47.021053
2016.01.07_09:24:00_TAI,3.0,1.287884e+21,8.546115e+21,3.242,41.689739
2016.01.07_09:36:00_TAI,3.2,1.349540e+21,8.816895e+21,3.249,43.972897
2016.01.07_09:48:00_TAI,3.4,1.352829e+21,9.371797e+21,3.385,48.098606
2016.01.07_10:00:00_TAI,3.6,1.420934e+21,9.742401e+21,3.428,48.461948
2016.01.07_10:12:00_TAI,3.8,1.457186e+21,1.102259e+22,3.369,50.367500
2016.01.07_10:24:00_TAI,4.0,1.481432e+21,1.226542e+22,3.427,53.681255
2016.01.07_10:36:00_TAI,4.2,1.576655e+21,1.245187e+22,3.507,58.013889
2016.01.07_10:48:00_TAI,4.4,1.602205e+21,1.435460e+22,3.643,59.150745
2016.01.07_11:00:00_TAI,4.6,1.709626e+21,1.459213e+22,3.528,60.279137
2016.01.07_11:12:00_TAI,4.8,1.814796e+21,1.659102e+22,3.555,62.851662
2016.01.07_11:24:00_TAI,5.0,1.899785e+21,1.546409e+22,3.687,65.039635
2016.01.07_11:36:00_TAI,5.2,1.897376e+21,1.593694e+22,3.632,59.648491
2016.01.07_11:48:00_TAI,5.4,2.021306e+21,1.543571e+22,3.687,65.216194
2016.01.07_12:00:00_TAI,5.6,2.106918e+21,1.489493e+22,3.673,64.266380
2016.01.07_12:12:00_TAI,5.8,2.101251e+21,1.659597e+22,3.718,67.628403
2016.01.07_12:24:00_TAI,6.0,2.197736e+21,1.652267e+22,3.737,68.833282
2016.01.07_12:36:00_TAI,6.2,2.220736e+21,1.747709e+22,3.695,72.984291
2016.01.07_12:48:00_TAI,6.4,2.189607e+21,1.822624e+22,3.765,73.284813
2016.01.07_13:00:00_TAI,6.6,2.203834e+21,1.884831e+22,3.686,72.602463
2016.01.07_13:12:00_TAI,6.8,2.352872e+21,1.839507e+22,3.647,76.345413
2016.01.07_13:24:00_TAI,7.0,2.412570e+21,2.099014e+22,3.741,79.992928
2016.01.07_13:36:00_TAI,7.2,2.479697e+21,2.018744e+22,3.644,78.177025
2016.01.07_13:48:00_TAI,7.4,2.533144e+21,2.054623e+22,3.687,80.094452
2016.01.07_14:00:00_TAI,7.6,2.649421e+21,2.049394e+22,3.622,81.868088
2016.01.07_14:12:00_TAI,7.8,2.583232e+21,2.118654e+22,3.760,77.929054
2016.01.07_14:24:00_TAI,8.0,2.708335e+21,2.156297e+22,3.714,83.493156
2016.01.07_14:36:00_TAI,8.2,2.775572e+21,2.159847e+22,3.734,81.677734
2016.01.07_14:48:00_TAI,8.4,2.800424e+21,2.163613e+22,3.632,83.176338
2016.01.07_15:00:00_TAI,8.6,2.892229e+21,2.292791e+22,3.700,87.472115
2016.01.07_15:12:00_TAI,8.8,2.941014e+21,2.369682e+22,3.783,89.760078
2016.01.07_15:24:00_TAI,9.0,3.030332e+21,2.658794e+22,3.806,98.928787
2016.01.07_15:36:00_TAI,9.2,3.124783e+21,2.730668e+22,3.881,93.436455
2016.01.07_15:48:00_TAI,9.4,3.135666e+21,2.769478e+22,3.893,97.039345
2016.01.07_16:00:00_TAI,9.6,3.251428e+21,2.823720e+22,3.851,101.540298
2016.01.07_16:12:00_TAI,9.8,3.209159e+21,3.048244e+22,3.907,103.247475
2016.01.07_16:24:00_TAI,10.0,3.282372e+21,3.160016e+22,3.950,110.737854
2016.01.07_16:36:00_TAI,10.2,3.330510e+21,3.241804e+22,3.950,111.105087
2016.01.07_16:48:00_TAI,10.4,3.422906e+21,3.415877e+22,3.899,112.445427
2016.01.07_17:00:00_TAI,10.6,3.542577e+21,3.702039e+22,3.905,116.459908
2016.01.07_17:36:00_TAI,11.2,3.863163e+21,4.275053e+22,3.975,125.306404
2016.01.07_17:48:00_TAI,11.4,3.903196e+21,4.466353e+22,4.023,127.825050
2016.01.07_18:24:00_TAI,12.0,4.312739e+21,4.562294e+22,4.041,128.209213
2016.01.07_18:36:00_TAI,12.2,4.291947e+21,5.089658e+22,3.969,134.202606
2016.01.07_18:48:00_TAI,12.4,4.407797e+21,5.263354e+22,4.018,138.046585
2016.01.07_19:00:00_TAI,12.6,4.665024e+21,4.876908e+22,4.030,139.329056
2016.01.07_19:12:00_TAI,12.8,4.474393e+21,5.401518e+22,3.946,137.369873
2016.01.07_19:24:00_TAI,13.0,4.626114e+21,5.512535e+22,3.906,138.346359
2016.01.07_19:36:00_TAI,13.2,4.774226e+21,5.294356e+22,3.958,142.207291
2016.01.07_19:48:00_TAI,13.4,4.804105e+21,5.279125e+22,4.045,141.512314
2016.01.07_20:00:00_TAI,13.6,4.964353e+21,5.131847e+22,4.060,144.858978
2016.01.07_20:12:00_TAI,13.8,5.019004e+21,5.210933e+22,4.107,144.394470
2016.01.07_20:24:00_TAI,14.0,5.031661e+21,5.362691e+22,4.054,143.681503
2016.01.07_20:36:00_TAI,14.2,5.005057e+21,5.681393e+22,4.033,150.045853
2016.01.07_20:48:00_TAI,14.4,4.909424e+21,5.882601e+22,4.080,152.231308
2016.01.07_21:00:00_TAI,14.6,5.200617e+21,5.607298e+22,4.010,152.435089
2016.01.07_21:12:00_TAI,14.8,5.259570e+21,5.408021e+22,4.039,154.100021
2016.01.07_21:24:00_TAI,15.0,5.269183e+21,5.455785e+22,4.050,151.850876
2016.01.07_21:36:00_TAI,15.2,5.328583e+21,5.602073e+22,4.081,148.617722
2016.01.07_21:48:00_TAI,15.4,5.432221e+21,5.783010e+22,3.998,151.698456
2016.01.07_22:00:00_TAI,15.6,5.483039e+21,5.964583e+22,4.017,156.198685
2016.01.07_22:12:00_TAI,15.8,5.453140e+21,5.976041e+22,4.087,156.213623
2016.01.07_22:24:00_TAI,16.0,5.492940e+21,6.078558e+22,3.960,158.873688
2016.01.07_22:36:00_TAI,16.2,5.575999e+21,6.147738e+22,4.075,164.857132
2016.01.07_22:48:00_TAI,16.4,5.479689e+21,6.054171e+22,4.072,165.517792
2016.01.07_23:00:00_TAI,16.6,5.619361e+21,6.189144e+22,3.984,162.436966
2016.01.07_23:12:00_TAI,16.8,5.700475e+21,6.223434e+22,3.930,157.951263
2016.01.07_23:24:00_TAI,17.0,5.791352e+21,6.292043e+22,3.876,160.631836
2016.01.07_23:36:00_TAI,17.2,5.797283e+21,6.443395e+22,3.909,165.589340
2016.01.07_23:48:00_TAI,17.4,5.835758e+21,6.560769e+22,3.909,170.924973
2016.01.08_00:00:00_TAI,17.6,5.998596e+21,6.268096e+22,3.947,167.900452
2016.01.08_00:12:00_TAI,17.8,6.233071e+21,6.197680e+22,4.009,178.511169
2016.01.08_00:24:00_TAI,18.0,6.134603e+21,6.597744e+22,3.946,177.357635
2016.01.08_00:36:00_TAI,18.2,6.274599e+21,6.513277e+22,3.959,179.868454
2016.01.08_00:48:00_TAI,18.4,6.264089e+21,6.888740e+22,3.905,188.347824
2016.01.08_01:00:00_TAI,18.6,6.414747e+21,7.016351e+22,3.968,189.667374
2016.01.08_01:12:00_TAI,18.8,6.452293e+21,6.980396e+22,3.986,191.711975
2016.01.08_01:24:00_TAI,19.0,6.551668e+21,7.274285e+22,4.056,198.554184
2016.01.08_01:36:00_TAI,19.2,6.741004e+21,7.166946e+22,4.012,198.605927
2016.01.08_01:48:00_TAI,19.4,6.810900e+21,7.482839e+22,4.048,201.225021
2016.01.08_02:00:00_TAI,19.6,6.888215e+21,7.650711e+22,3.965,196.687424
2016.01.08_02:12:00_TAI,19.8,6.918610e+21,7.951171e+22,3.973,202.652786
2016.01.08_02:24:00_TAI,20.0,6.974637e+21,8.039343e+22,4.103,213.266037
2016.01.08_02:36:00_TAI,20.2,7.002543e+21,8.041665e+22,3.987,211.285034
2016.01.08_02:48:00_TAI,20.4,7.144381e+21,8.102344e+22,4.002,209.779037
2016.01.08_03:00:00_TAI,20.6,7.076485e+21,8.572315e+22,4.058,211.826584
2016.01.08_03:12:00_TAI,20.8,7.017306e+21,9.116826e+22,3.976,223.761658
2016.01.08_03:24:00_TAI,21.0,7.224014e+21,8.907441e+22,4.051,224.480789
2016.01.08_03:36:00_TAI,21.2,7.197553e+21,9.068591e+22,4.076,231.421600
2016.01.08_03:48:00_TAI,21.4,7.348261e+21,9.391954e+22,4.110,233.387100
2016.01.08_04:00:00_TAI,21.6,7.413997e+21,9.736476e+22,4.019,233.825989
2016.01.08_04:12:00_TAI,21.8,7.411217e+21,9.762627e+22,4.062,228.873138
2016.01.08_04:24:00_TAI,22.0,7.398317e+21,1.038488e+23,4.054,226.750092
2016.01.08_04:36:00_TAI,22.2,7.501724e+21,1.027564e+23,4.056,241.716629
2016.01.08_05:12:00_TAI,22.8,7.346614e+21,1.117720e+23,4.061,243.352005
2016.01.08_05:24:00_TAI,23.0,7.364015e+21,1.117705e+23,4.122,253.550690
2016.01.08_05:36:00_TAI,23.2,7.507915e+21,1.142874e+23,4.101,254.070419
2016.01.08_05:48:00_TAI,23.4,7.611011e+21,1.152668e+23,4.069,250.888672
2016.01.08_06:24:00_TAI,24.0,7.759635e+21,1.203164e+23,4.143,261.148041
2016.01.08_06:36:00_TAI,24.2,7.840629e+21,1.222774e+23,4.122,270.924286
2016.01.08_06:48:00_TAI,24.4,7.920761e+21,1.227881e+23,4.159,272.247040
2016.01.08_07:00:00_TAI,24.6,8.013200e+21,1.274148e+23,4.133,274.579559
2016.01.08_07:12:00_TAI,24.8,8.084873e+21,1.285202e+23,4.119,282.287445
2016.01.08_07:24:00_TAI,25.0,8.234188e+21,1.322635e+23,4.178,278.832275
2016.01.08_07:36:00_TAI,25.2,8.401131e+21,1.386402e+23,4.202,289.948639
2016.01.08_07:48:00_TAI,25.4,8.422214e+21,1.417845e+23,4.142,290.454651
2016.01.08_08:00:00_TAI,25.6,8.785081e+21,1.393248e+23,4.225,298.167694
2016.01.08_08:12:00_TAI,25.8,8.998638e+21,1.367307e+23,4.224,303.438080
2016.01.08_08:24:00_TAI,26.0,8.955925e+21,1.396843e+23,4.236,307.172455
2016.01.08_08:36:00_TAI,26.2,8.935624e+21,1.447266e+23,4.259,316.260620
2016.01.08_08:48:00_TAI,26.4,9.230937e+21,1.464023e+23,4.245,323.617676
2016.01.08_09:00:00_TAI,26.6,9.224943e+21,1.526078e+23,4.256,323.868378
2016.01.08_09:12:00_TAI,26.8,9.341037e+21,1.532234e+23,4.234,318.510376
2016.01.08_09:24:00_TAI,27.0,9.279577e+21,1.558771e+23,4.169,328.147064
2016.01.08_09:36:00_TAI,27.2,9.428427e+21,1.546997e+23,4.236,337.650940
2016.01.08_09:48:00_TAI,27.4,9.471949e+21,1.590565e+23,4.271,347.448883
2016.01.08_10:00:00_TAI,27.6,9.452050e+21,1.595698e+23,4.225,350.577301
2016.01.08_10:12:00_TAI,27.8,9.483768e+21,1.594998e+23,4.227,352.013367
2016.01.08_10:24:00_TAI,28.0,9.693440e+21,1.634943e+23,4.149,353.168427
2016.01.08_10:36:00_TAI,28.2,9.671381e+21,1.660719e+23,4.225,357.730835
2016.01.08_10:48:00_TAI,28.4,9.760757e+21,1.678264e+23,4.305,358.191772
2016.01.08_11:00:00_TAI,28.6,9.907500e+21,1.730167e+23,4.274,371.743164
2016.01.08_11:12:00_TAI,28.8,9.871408e+21,1.734383e+23,4.284,374.848175
2016.01.08_11:24:00_TAI,29.0,1.012767e+22,1.777686e+23,4.300,378.836182
2016.01.08_11:36:00_TAI,29.2,1.016015e+22,1.807023e+23,4.299,382.405975
2016.01.08_11:48:00_TAI,29.4,1.034740e+22,1.796964e+23,4.202,387.034271
2016.01.08_12:00:00_TAI,29.6,1.020457e+22,1.815016e+23,4.189,391.959320
2016.01.08_12:12:00_TAI,29.8,1.039339e+22,1.858027e+23,4.174,390.778595
2016.01.08_12:24:00_TAI,30.0,1.024547e+22,1.842618e+23,4.192,390.152893
2016.01.08_12:36:00_TAI,30.2,1.038107e+22,1.798994e+23,4.191,395.483673
2016.01.08_12:48:00_TAI,30.4,1.029822e+22,1.811585e+23,4.273,394.643616
