true_time,time,unsigned_flux,free energy,potential inversion line flux,area
2014.07.18_09:36:00_TAI,0.0,3.896788e+18,3.227069e+19,2.270,0.000000
2014.07.18_09:48:00_TAI,0.2,3.078036e+18,1.380486e+20,0.000,0.000000
2014.07.18_10:00:00_TAI,0.4,1.264993e+19,4.864373e+20,0.000,0.332800
2014.07.18_10:12:00_TAI,0.6,2.303271e+19,4.863783e+20,0.000,0.498799
2014.07.18_10:24:00_TAI,0.8,3.663346e+19,3.739356e+20,0.000,0.885895
2014.07.18_10:36:00_TAI,1.0,5.389353e+19,5.745897e+20,0.000,1.106326
2014.07.18_10:48:00_TAI,1.2,4.867985e+19,5.136590e+20,0.000,1.603798
2014.07.18_11:00:00_TAI,1.4,1.585173e+20,2.035107e+21,2.508,6.504679
2014.07.18_11:12:00_TAI,1.6,3.588706e+20,2.882825e+21,2.107,16.973055
2014.07.18_11:24:00_TAI,1.8,3.740245e+20,2.761526e+21,2.113,18.280113
2014.07.18_11:36:00_TAI,2.0,4.034215e+20,3.327451e+21,2.130,18.264254
2014.07.18_11:48:00_TAI,2.2,5.374336e+20,4.596393e+21,2.764,23.658766
2014.07.18_12:00:00_TAI,2.4,6.386233e+20,5.061002e+21,2.756,27.456047
2014.07.18_12:12:00_TAI,2.6,6.796112e+20,5.939466e+21,2.679,28.098877
2014.07.18_12:24:00_TAI,2.8,6.926222e+20,5.426762e+21,0.000,29.288860
2014.07.18_12:36:00_TAI,3.0,7.017334e+20,5.412065e+21,0.000,28.711485
2014.07.18_12:48:00_TAI,3.2,6.822257e+20,5.338337e+21,0.000,30.218470
2014.07.18_13:00:00_TAI,3.4,7.384474e+20,5.924691e+21,0.000,31.235348
2014.07.18_13:12:00_TAI,3.6,7.145929e+20,5.790769e+21,0.000,32.087559
2014.07.18_13:24:00_TAI,3.8,7.365380e+20,6.444998e+21,2.264,32.282837
2014.07.18_13:36:00_TAI,4.0,7.951320e+20,6.281811e+21,0.000,33.730927
2014.07.18_13:48:00_TAI,4.2,8.241245e+20,6.378135e+21,0.000,34.194553
2014.07.18_14:00:00_TAI,4.4,8.295823e+20,6.807296e+21,0.000,36.355679
2014.07.18_14:12:00_TAI,4.6,8.686060e+20,7.659294e+21,2.280,38.832512
2014.07.18_14:24:00_TAI,4.8,9.275059e+20,7.958717e+21,2.442,40.333557
2014.07.18_14:36:00_TAI,5.0,8.985037e+20,7.456627e+21,2.291,40.029369
2014.07.18_14:48:00_TAI,5.2,9.252182e+20,7.240134e+21,2.628,40.487797
2014.07.18_15:00:00_TAI,5.4,9.493991e+20,7.556428e+21,2.486,40.716068
2014.07.18_15:12:00_TAI,5.6,9.293502e+20,7.504671e+21,2.666,40.774200
2014.07.18_15:24:00_TAI,5.8,9.366793e+20,7.578281e+21,2.852,41.660625
2014.07.18_15:36:00_TAI,6.0,9.620059e+20,8.457524e+21,2.678,43.414719
2014.07.18_15:48:00_TAI,6.2,9.949625e+20,8.369337e+21,2.714,43.759075
2014.07.18_16:00:00_TAI,6.4,1.018245e+21,7.548559e+21,2.012,44.307743
2014.07.18_16:12:00_TAI,6.6,9.954277e+20,7.763024e+21,0.000,44.223339
2014.07.18_16:24:00_TAI,6.8,1.000594e+21,8.302942e+21,0.000,45.602428
2014.07.18_16:36:00_TAI,7.0,1.019895e+21,7.845506e+21,0.000,45.295773
2014.07.18_16:48:00_TAI,7.2,1.002873e+21,7.974314e+21,0.000,44.766434
2014.07.18_17:00:00_TAI,7.4,9.970212e+20,7.858023e+21,0.000,46.182102
2014.07.18_17:12:00_TAI,7.6,1.004775e+21,8.082010e+21,2.306,46.465961
2014.07.18_17:24:00_TAI,7.8,1.034659e+21,7.999299e+21,0.000,48.042896
2014.07.18_17:36:00_TAI,8.0,1.030284e+21,8.210358e+21,0.000,49.078724
2014.07.18_17:48:00_TAI,8.2,1.052041e+21,8.717138e+21,0.000,50.216629
2014.07.18_18:24:00_TAI,8.8,1.107769e+21,8.942806e+21,0.000,55.638680
2014.07.18_18:36:00_TAI,9.0,1.121809e+21,8.882738e+21,0.000,57.725960
2014.07.18_18:48:00_TAI,9.2,1.144364e+21,9.068336e+21,0.000,59.504181
2014.07.18_19:00:00_TAI,9.4,1.165347e+21,9.231772e+21,0.000,61.648201
2014.07.18_19:12:00_TAI,9.6,1.219889e+21,9.502300e+21,0.000,61.770271
2014.07.18_19:24:00_TAI,9.8,1.251179e+21,1.103214e+22,0.000,63.277462
2014.07.18_19:36:00_TAI,10.0,1.227816e+21,1.142370e+22,2.835,62.070812
2014.07.18_19:48:00_TAI,10.2,1.263672e+21,1.086527e+22,2.837,60.688728
2014.07.18_20:00:00_TAI,10.4,1.304620e+21,1.133537e+22,3.143,62.616001
2014.07.18_20:12:00_TAI,10.6,1.330256e+21,1.211251e+22,2.608,62.263382
2014.07.18_20:24:00_TAI,10.8,1.358699e+21,1.308595e+22,0.000,66.845284
2014.07.18_20:36:00_TAI,11.0,1.387854e+21,1.276404e+22,0.000,66.966324
2014.07.18_20:48:00_TAI,11.2,1.442998e+21,1.263717e+22,2.705,69.044144
2014.07.18_21:00:00_TAI,11.4,1.431511e+21,1.258253e+22,0.000,70.327629
2014.07.18_21:12:00_TAI,11.6,1.464984e+21,1.299905e+22,2.576,72.417259
2014.07.18_21:24:00_TAI,11.8,1.497506e+21,1.414870e+22,2.891,73.359344
2014.07.18_21:36:00_TAI,12.0,1.535541e+21,1.461280e+22,2.895,72.156631
2014.07.18_21:48:00_TAI,12.2,1.569657e+21,1.444030e+22,2.741,74.200241
2014.07.18_22:00:00_TAI,12.4,1.594466e+21,1.430757e+22,2.747,74.035866
2014.07.18_22:12:00_TAI,12.6,1.547603e+21,1.495807e+22,2.737,75.005447
2014.07.18_22:24:00_TAI,12.8,1.572626e+21,1.469811e+22,3.085,75.457970
