true_time,time,unsigned_flux,free energy,potential inversion line flux,area
2011.11.11_08:48:00_TAI,0.0,4.370928e+19,9.209064e+19,0.000,2.745106
2011.11.11_09:00:00_TAI,0.2,4.771724e+19,1.210198e+20,0.000,3.131610
2011.11.11_09:12:00_TAI,0.4,5.720777e+19,1.385351e+20,0.000,3.320911
2011.11.11_09:24:00_TAI,0.6,5.789103e+19,1.185441e+20,0.000,3.639403
2011.11.11_09:36:00_TAI,0.8,5.867578e+19,1.047440e+20,0.000,3.761726
2011.11.11_09:48:00_TAI,1.0,6.241752e+19,1.184313e+20,0.000,3.754384
2011.11.11_10:00:00_TAI,1.2,6.343661e+19,1.235740e+20,0.000,3.553081
2011.11.11_10:12:00_TAI,1.4,7.324534e+19,1.604685e+20,0.000,3.869797
2011.11.11_10:24:00_TAI,1.6,6.839651e+19,1.539970e+20,0.000,4.055271
2011.11.11_10:36:00_TAI,1.8,7.757086e+19,1.659252e+20,0.000,5.140668
2011.11.11_10:48:00_TAI,2.0,6.986603e+19,1.816457e+20,0.000,5.132171
2011.11.11_11:00:00_TAI,2.2,6.926519e+19,1.752773e+20,0.000,5.315279
2011.11.11_11:12:00_TAI,2.4,8.368394e+19,2.742895e+20,0.000,4.858628
2011.11.11_11:24:00_TAI,2.6,8.959508e+19,2.527499e+20,0.000,4.976120
2011.11.11_11:36:00_TAI,2.8,9.057395e+19,2.590621e+20,0.000,5.412848
2011.11.11_11:48:00_TAI,3.0,9.205166e+19,2.328315e+20,0.000,5.784598
2011.11.11_12:00:00_TAI,3.2,9.552148e+19,2.306670e+20,0.000,5.266486
2011.11.11_12:12:00_TAI,3.4,1.333745e+20,3.467437e+20,0.000,7.726511
2011.11.11_12:24:00_TAI,3.6,1.632134e+20,5.052261e+20,0.000,7.968987
2011.11.11_12:36:00_TAI,3.8,1.495456e+20,4.395476e+20,0.000,8.523480
2011.11.11_12:48:00_TAI,4.0,1.638116e+20,5.085849e+20,0.000,8.629976
