true_time,time,unsigned_flux,free energy,potential inversion line flux,area
2015.12.22_09:36:00_TAI,0.0,1.191977e+19,4.151342e+19,0.000,0.000000
2015.12.22_09:48:00_TAI,0.2,2.256193e+19,7.406792e+19,0.000,0.000000
2015.12.22_10:00:00_TAI,0.4,2.543816e+19,8.086327e+19,0.000,0.000000
2015.12.22_10:12:00_TAI,0.6,1.299507e+20,4.059304e+20,0.000,2.835749
2015.12.22_10:24:00_TAI,0.8,1.457893e+20,4.454960e+20,0.000,3.729156
2015.12.22_10:36:00_TAI,1.0,1.577429e+20,5.001033e+20,0.000,3.657032
2015.12.22_10:48:00_TAI,1.2,1.553666e+20,5.198318e+20,0.000,4.096660
2015.12.22_11:00:00_TAI,1.4,1.607352e+20,5.277939e+20,0.000,4.725884
2015.12.22_11:12:00_TAI,1.6,2.460518e+20,8.408304e+20,0.000,7.260447
2015.12.22_11:24:00_TAI,1.8,2.727119e+20,8.638639e+20,0.000,8.872811
2015.12.22_11:36:00_TAI,2.0,2.814014e+20,9.061744e+20,0.000,8.335120
2015.12.22_11:48:00_TAI,2.2,2.978528e+20,9.739924e+20,0.000,9.411224
2015.12.22_12:00:00_TAI,2.4,2.742449e+20,8.990015e+20,0.000,10.209013
2015.12.22_12:12:00_TAI,2.6,2.865293e+20,9.541586e+20,0.000,11.329523
2015.12.22_12:24:00_TAI,2.8,2.875959e+20,9.412925e+20,0.000,11.944053
2015.12.22_12:36:00_TAI,3.0,2.989702e+20,9.138203e+20,0.000,12.428928
2015.12.22_12:48:00_TAI,3.2,3.365601e+20,9.807393e+20,0.000,14.215493
2015.12.22_13:00:00_TAI,3.4,3.649069e+20,1.073369e+21,0.000,15.383777
2015.12.22_13:12:00_TAI,3.6,3.723224e+20,1.091395e+21,0.000,14.779411
2015.12.22_13:24:00_TAI,3.8,3.705884e+20,1.074506e+21,0.000,15.322199
2015.12.22_13:36:00_TAI,4.0,3.778337e+20,1.056958e+21,0.000,17.808910
2015.12.22_13:48:00_TAI,4.2,5.007577e+20,1.491260e+21,0.000,24.006369
2015.12.22_14:00:00_TAI,4.4,5.044135e+20,1.467654e+21,0.000,23.226448
2015.12.22_14:12:00_TAI,4.6,5.149361e+20,1.600780e+21,0.000,24.526363
2015.12.22_14:24:00_TAI,4.8,5.232034e+20,1.597764e+21,0.000,24.868797
2015.12.22_14:36:00_TAI,5.0,5.185749e+20,1.543593e+21,0.000,25.140209
2015.12.22_14:48:00_TAI,5.2,5.314744e+20,1.657705e+21,0.000,23.397926
2015.12.22_15:00:00_TAI,5.4,5.213332e+20,1.550001e+21,0.000,23.155481
2015.12.22_15:12:00_TAI,5.6,6.892793e+20,2.125770e+21,0.000,30.395424
2015.12.22_15:24:00_TAI,5.8,7.430112e+20,2.251859e+21,0.000,32.146095
2015.12.22_15:36:00_TAI,6.0,7.617446e+20,2.325381e+21,0.000,31.689888
2015.12.22_15:48:00_TAI,6.2,7.960872e+20,2.409294e+21,0.000,33.631702
2015.12.22_16:00:00_TAI,6.4,8.278936e+20,2.615303e+21,0.000,33.351757
2015.12.22_16:12:00_TAI,6.6,8.212975e+20,2.644162e+21,0.000,33.273731
