true_time,time,unsigned_flux
2013.01.16_10:48:00_TAI,0.0,4.364618e+19
2013.01.16_11:00:00_TAI,0.2,7.944094e+19
2013.01.16_11:12:00_TAI,0.4,2.676424e+20
2013.01.16_11:24:00_TAI,0.6,2.784185e+20
2013.01.16_11:36:00_TAI,0.8,3.023745e+20
2013.01.16_11:48:00_TAI,1.0,3.187641e+20
2013.01.16_12:00:00_TAI,1.2,3.535809e+20
2013.01.16_12:12:00_TAI,1.4,3.581602e+20
2013.01.16_12:24:00_TAI,1.6,3.843099e+20
2013.01.16_12:36:00_TAI,1.8,3.833280e+20
2013.01.16_12:48:00_TAI,2.0,3.874582e+20
2013.01.16_13:00:00_TAI,2.2,4.174843e+20
2013.01.16_13:12:00_TAI,2.4,4.171535e+20
2013.01.16_13:24:00_TAI,2.6,4.519026e+20
2013.01.16_13:36:00_TAI,2.8,4.751576e+20
2013.01.16_13:48:00_TAI,3.0,4.881884e+20
2013.01.16_14:00:00_TAI,3.2,5.066748e+20
