true_time,time,unsigned_flux,free energy,potential inversion line flux,area
2018.09.29_13:36:00_TAI,0.0,1.084017e+18,1.358120e+20,2.901,0.000000
2018.09.29_13:48:00_TAI,0.2,1.319144e+20,1.950879e+21,3.043,10.385542
2018.09.29_14:00:00_TAI,0.4,2.257596e+20,3.668139e+21,3.135,17.270878
2018.09.29_14:12:00_TAI,0.6,2.875506e+20,3.440265e+21,3.095,19.288662
2018.09.29_14:24:00_TAI,0.8,3.457172e+20,4.174640e+21,3.037,22.361452
2018.09.29_14:36:00_TAI,1.0,4.323202e+20,5.826024e+21,3.031,26.445150
2018.09.29_14:48:00_TAI,1.2,4.916152e+20,6.350043e+21,3.015,28.778791
2018.09.29_15:00:00_TAI,1.4,5.184232e+20,6.770526e+21,3.263,30.975626
2018.09.29_15:12:00_TAI,1.6,5.724774e+20,6.563230e+21,2.916,31.383873
2018.09.29_15:36:00_TAI,2.0,6.379241e+20,7.608923e+21,3.178,33.577255
2018.09.29_15:48:00_TAI,2.2,6.481666e+20,7.917227e+21,3.178,34.764412
2018.09.29_16:00:00_TAI,2.4,6.431285e+20,7.620201e+21,2.974,35.310585
2018.09.29_16:12:00_TAI,2.6,6.460121e+20,7.598288e+21,2.810,34.984364
2018.09.29_16:24:00_TAI,2.8,6.774942e+20,8.635797e+21,2.837,35.438404
2018.09.29_16:36:00_TAI,3.0,7.163666e+20,9.072972e+21,3.187,35.891918
2018.09.29_16:48:00_TAI,3.2,7.425389e+20,8.734323e+21,3.089,36.802998
2018.09.29_17:00:00_TAI,3.4,7.506190e+20,8.923014e+21,2.962,36.982059
2018.09.29_17:12:00_TAI,3.6,7.713161e+20,8.949153e+21,2.969,38.672863
2018.09.29_17:24:00_TAI,3.8,8.023630e+20,9.152362e+21,2.758,38.853062
2018.09.29_17:36:00_TAI,4.0,8.405193e+20,1.078769e+22,3.225,41.233051
2018.09.29_17:48:00_TAI,4.2,8.695394e+20,1.097529e+22,2.757,42.970852
2018.09.29_18:12:00_TAI,4.6,9.494011e+20,1.233926e+22,2.983,49.161575
2018.09.29_18:24:00_TAI,4.8,1.002327e+21,1.328526e+22,3.105,51.637745
2018.09.29_18:36:00_TAI,5.0,1.028307e+21,1.288338e+22,3.124,53.835140
2018.09.29_18:48:00_TAI,5.2,1.065320e+21,1.254306e+22,2.873,54.518742
2018.09.29_19:00:00_TAI,5.4,1.112651e+21,1.319136e+22,2.932,55.382965
2018.09.29_19:12:00_TAI,5.6,1.152392e+21,1.410765e+22,3.092,56.843384
2018.09.29_19:24:00_TAI,5.8,1.194378e+21,1.607138e+22,3.088,57.939724
2018.09.29_19:36:00_TAI,6.0,1.246002e+21,1.764845e+22,3.090,58.667675
2018.09.29_19:48:00_TAI,6.2,1.284206e+21,1.843615e+22,3.491,60.454502
2018.09.29_20:00:00_TAI,6.4,1.283432e+21,1.907719e+22,3.472,62.883610
2018.09.29_20:12:00_TAI,6.6,1.317244e+21,1.863902e+22,2.220,65.219559
2018.09.29_20:24:00_TAI,6.8,1.371183e+21,1.935387e+22,2.793,65.764885
2018.09.29_20:36:00_TAI,7.0,1.408777e+21,2.005270e+22,3.396,68.328148
2018.09.29_20:48:00_TAI,7.2,1.451315e+21,2.265625e+22,2.994,71.347450
2018.09.29_21:00:00_TAI,7.4,1.497843e+21,2.412754e+22,3.075,71.664673
2018.09.29_21:12:00_TAI,7.6,1.495613e+21,2.438713e+22,3.065,73.674683
2018.09.29_21:24:00_TAI,7.8,1.513447e+21,2.318979e+22,3.353,75.512169
2018.09.29_21:36:00_TAI,8.0,1.549635e+21,2.318744e+22,3.397,77.113808
2018.09.29_21:48:00_TAI,8.2,1.587436e+21,2.436213e+22,3.548,77.570732
2018.09.29_22:00:00_TAI,8.4,1.564166e+21,2.469334e+22,3.607,77.027290
2018.09.29_22:12:00_TAI,8.6,1.608501e+21,2.471151e+22,3.565,77.121117
2018.09.29_22:24:00_TAI,8.8,1.625735e+21,2.441839e+22,3.312,77.858040
2018.09.29_22:36:00_TAI,9.0,1.649044e+21,2.248358e+22,2.920,77.493507
2018.09.29_22:48:00_TAI,9.2,1.686691e+21,2.454108e+22,3.086,79.791016
2018.09.29_23:00:00_TAI,9.4,1.663539e+21,2.394657e+22,3.193,80.761658
2018.09.29_23:12:00_TAI,9.6,1.745982e+21,2.536345e+22,3.363,80.582756
2018.09.29_23:24:00_TAI,9.8,1.766332e+21,2.480403e+22,3.054,81.045746
2018.09.29_23:36:00_TAI,10.0,1.769599e+21,2.440973e+22,2.838,82.108330
2018.09.29_23:48:00_TAI,10.2,1.766769e+21,2.410808e+22,2.782,83.575775
2018.09.30_00:00:00_TAI,10.4,1.803453e+21,2.525438e+22,2.786,87.707146
2018.09.30_00:12:00_TAI,10.6,1.853453e+21,2.558891e+22,3.358,88.717270
2018.09.30_00:24:00_TAI,10.8,1.877473e+21,2.492063e+22,2.960,88.906006
2018.09.30_00:36:00_TAI,11.0,1.900071e+21,2.605399e+22,3.457,88.864105
2018.09.30_00:48:00_TAI,11.2,1.895797e+21,2.537793e+22,3.465,87.453064
2018.09.30_01:00:00_TAI,11.4,1.917259e+21,2.690373e+22,3.387,90.398941
