true_time,time,unsigned_flux
2012.05.10_00:00:00_TAI,50.8,1.229580e+22
2012.05.10_00:12:00_TAI,51.0,1.238709e+22
2012.05.10_00:24:00_TAI,51.2,1.237030e+22
2012.05.10_00:36:00_TAI,51.4,1.244014e+22
2012.05.10_00:48:00_TAI,51.6,1.242243e+22
2012.05.10_01:00:00_TAI,51.8,1.241376e+22
2012.05.10_01:12:00_TAI,52.0,1.247982e+22
2012.05.10_01:24:00_TAI,52.2,1.268910e+22
2012.05.10_01:36:00_TAI,52.4,1.269417e+22
2012.05.10_01:48:00_TAI,52.6,1.283100e+22
2012.05.10_02:00:00_TAI,52.8,1.295619e+22
2012.05.10_02:12:00_TAI,53.0,1.293140e+22
2012.05.10_02:24:00_TAI,53.2,1.291757e+22
2012.05.10_02:36:00_TAI,53.4,1.291583e+22
2012.05.10_02:48:00_TAI,53.6,1.285997e+22
2012.05.10_03:00:00_TAI,53.8,1.295601e+22
2012.05.10_03:12:00_TAI,54.0,1.281839e+22
2012.05.10_03:24:00_TAI,54.2,1.292575e+22
2012.05.10_03:36:00_TAI,54.4,1.279256e+22
2012.05.10_03:48:00_TAI,54.6,1.256917e+22
2012.05.10_04:00:00_TAI,54.8,1.245943e+22
2012.05.10_04:12:00_TAI,55.0,1.229873e+22
2012.05.10_04:24:00_TAI,55.2,1.212276e+22
2012.05.10_04:36:00_TAI,55.4,1.201690e+22
2012.05.10_04:48:00_TAI,55.6,1.193013e+22
2012.05.10_05:00:00_TAI,55.8,1.190415e+22
2012.05.10_05:12:00_TAI,56.0,1.173777e+22
2012.05.10_05:24:00_TAI,56.2,1.177093e+22
2012.05.10_05:36:00_TAI,56.4,1.185480e+22
2012.05.10_05:48:00_TAI,56.6,1.182705e+22
2012.05.10_06:24:00_TAI,57.2,1.213616e+22
2012.05.10_06:36:00_TAI,57.4,1.223687e+22
2012.05.10_06:48:00_TAI,57.6,1.228405e+22
2012.05.10_07:00:00_TAI,57.8,1.224819e+22
2012.05.10_07:12:00_TAI,58.0,1.243041e+22
2012.05.10_07:24:00_TAI,58.2,1.265262e+22
2012.05.10_07:36:00_TAI,58.4,1.269861e+22
2012.05.10_07:48:00_TAI,58.6,1.277964e+22
2012.05.10_08:00:00_TAI,58.8,1.277114e+22
2012.05.10_08:12:00_TAI,59.0,1.293342e+22
2012.05.10_08:24:00_TAI,59.2,1.289672e+22
2012.05.10_08:36:00_TAI,59.4,1.285872e+22
2012.05.10_08:48:00_TAI,59.6,1.300713e+22
2012.05.10_09:00:00_TAI,59.8,1.301047e+22
2012.05.10_09:12:00_TAI,60.0,1.317189e+22
2012.05.10_09:24:00_TAI,60.2,1.305864e+22
2012.05.10_09:36:00_TAI,60.4,1.302819e+22
2012.05.10_09:48:00_TAI,60.6,1.304648e+22
2012.05.10_10:00:00_TAI,60.8,1.292564e+22
2012.05.10_10:12:00_TAI,61.0,1.267472e+22
2012.05.10_10:24:00_TAI,61.2,1.253438e+22
2012.05.10_10:36:00_TAI,61.4,1.252531e+22
2012.05.10_10:48:00_TAI,61.6,1.252970e+22
2012.05.10_11:00:00_TAI,61.8,1.233599e+22
2012.05.10_11:12:00_TAI,62.0,1.228791e+22
2012.05.10_11:24:00_TAI,62.2,1.221116e+22
2012.05.10_11:36:00_TAI,62.4,1.211499e+22
2012.05.10_11:48:00_TAI,62.6,1.205081e+22
2012.05.10_12:00:00_TAI,62.8,1.221422e+22
2012.05.10_12:12:00_TAI,63.0,1.212243e+22
2012.05.10_12:24:00_TAI,63.2,1.218911e+22
2012.05.10_12:36:00_TAI,63.4,1.207234e+22
2012.05.10_12:48:00_TAI,63.6,1.216906e+22
2012.05.10_13:00:00_TAI,63.8,1.216861e+22
2012.05.10_13:12:00_TAI,64.0,1.234579e+22
2012.05.10_13:24:00_TAI,64.2,1.236604e+22
2012.05.10_13:36:00_TAI,64.4,1.250465e+22
2012.05.10_13:48:00_TAI,64.6,1.256301e+22
2012.05.10_14:00:00_TAI,64.8,1.264224e+22
2012.05.10_14:12:00_TAI,65.0,1.273919e+22
2012.05.10_14:24:00_TAI,65.2,1.271268e+22
2012.05.10_14:36:00_TAI,65.4,1.288423e+22
2012.05.10_14:48:00_TAI,65.6,1.288336e+22
2012.05.10_15:00:00_TAI,65.8,1.294636e+22
2012.05.10_15:12:00_TAI,66.0,1.302851e+22
2012.05.10_15:24:00_TAI,66.2,1.307271e+22
2012.05.10_15:36:00_TAI,66.4,1.303189e+22
2012.05.10_15:48:00_TAI,66.6,1.300188e+22
2012.05.10_16:00:00_TAI,66.8,1.304583e+22
2012.05.10_16:12:00_TAI,67.0,1.284996e+22
2012.05.10_16:24:00_TAI,67.2,1.281438e+22
2012.05.10_16:36:00_TAI,67.4,1.275057e+22
2012.05.10_16:48:00_TAI,67.6,1.267194e+22
2012.05.10_17:00:00_TAI,67.8,1.260723e+22
2012.05.10_17:12:00_TAI,68.0,1.251554e+22
2012.05.10_17:24:00_TAI,68.2,1.244135e+22
2012.05.10_17:36:00_TAI,68.4,1.235276e+22
2012.05.10_17:48:00_TAI,68.6,1.229488e+22
2012.05.10_18:24:00_TAI,69.2,1.201463e+22
2012.05.10_18:36:00_TAI,69.4,1.205762e+22
2012.05.10_18:48:00_TAI,69.6,1.202283e+22
2012.05.10_19:00:00_TAI,69.8,1.212901e+22
2012.05.10_19:12:00_TAI,70.0,1.220740e+22
2012.05.10_19:24:00_TAI,70.2,1.222254e+22
2012.05.10_19:36:00_TAI,70.4,1.224524e+22
2012.05.10_19:48:00_TAI,70.6,1.250002e+22
2012.05.10_20:00:00_TAI,70.8,1.258125e+22
2012.05.10_20:12:00_TAI,71.0,1.268349e+22
2012.05.10_20:24:00_TAI,71.2,1.273274e+22
2012.05.10_20:36:00_TAI,71.4,1.283830e+22
2012.05.10_20:48:00_TAI,71.6,1.286106e+22
2012.05.10_21:00:00_TAI,71.8,1.288803e+22
2012.05.10_21:12:00_TAI,72.0,1.298340e+22
2012.05.10_21:24:00_TAI,72.2,1.293708e+22
2012.05.10_21:36:00_TAI,72.4,1.315878e+22
2012.05.10_21:48:00_TAI,72.6,1.317805e+22
2012.05.10_22:00:00_TAI,72.8,1.324247e+22
2012.05.10_22:12:00_TAI,73.0,1.321843e+22
2012.05.10_22:24:00_TAI,73.2,1.314356e+22
2012.05.10_22:36:00_TAI,73.4,1.311428e+22
2012.05.10_22:48:00_TAI,73.6,1.315038e+22
2012.05.10_23:00:00_TAI,73.8,1.328509e+22
2012.05.10_23:24:00_TAI,74.2,1.324637e+22
2012.05.10_23:36:00_TAI,74.4,1.323805e+22
2012.05.10_23:48:00_TAI,74.6,1.328315e+22
2012.05.11_00:00:00_TAI,74.8,1.323999e+22
2012.05.11_00:12:00_TAI,75.0,1.329177e+22
2012.05.11_00:24:00_TAI,75.2,1.333094e+22
2012.05.11_00:36:00_TAI,75.4,1.333164e+22
2012.05.11_00:48:00_TAI,75.6,1.338084e+22
2012.05.11_01:00:00_TAI,75.8,1.324254e+22
2012.05.11_01:12:00_TAI,76.0,1.328008e+22
2012.05.11_01:24:00_TAI,76.2,1.326514e+22
2012.05.11_01:36:00_TAI,76.4,1.327705e+22
2012.05.11_01:48:00_TAI,76.6,1.330663e+22
2012.05.11_02:00:00_TAI,76.8,1.332006e+22
2012.05.11_02:12:00_TAI,77.0,1.320658e+22
2012.05.11_02:24:00_TAI,77.2,1.327515e+22
2012.05.11_02:36:00_TAI,77.4,1.328293e+22
2012.05.11_02:48:00_TAI,77.6,1.326113e+22
2012.05.11_03:00:00_TAI,77.8,1.317267e+22
2012.05.11_03:12:00_TAI,78.0,1.333204e+22
2012.05.11_03:24:00_TAI,78.2,1.318357e+22
2012.05.11_03:36:00_TAI,78.4,1.310050e+22
2012.05.11_03:48:00_TAI,78.6,1.301982e+22
2012.05.11_04:00:00_TAI,78.8,1.288720e+22
2012.05.11_04:12:00_TAI,79.0,1.274088e+22
2012.05.11_04:24:00_TAI,79.2,1.259177e+22
2012.05.11_04:36:00_TAI,79.4,1.243439e+22
2012.05.11_04:48:00_TAI,79.6,1.236487e+22
2012.05.11_05:00:00_TAI,79.8,1.218321e+22
2012.05.11_05:12:00_TAI,80.0,1.219984e+22
2012.05.11_05:24:00_TAI,80.2,1.214251e+22
2012.05.11_05:36:00_TAI,80.4,1.215488e+22
2012.05.11_05:48:00_TAI,80.6,1.231884e+22
2012.05.11_06:24:00_TAI,81.2,1.247401e+22
2012.05.11_06:36:00_TAI,81.4,1.244619e+22
2012.05.11_06:48:00_TAI,81.6,1.253870e+22
2012.05.11_07:00:00_TAI,81.8,1.261775e+22
2012.05.11_07:12:00_TAI,82.0,1.264494e+22
2012.05.11_07:24:00_TAI,82.2,1.272190e+22
2012.05.11_07:36:00_TAI,82.4,1.283839e+22
2012.05.11_07:48:00_TAI,82.6,1.283159e+22
2012.05.11_08:00:00_TAI,82.8,1.297940e+22
2012.05.11_08:12:00_TAI,83.0,1.298777e+22
2012.05.11_08:24:00_TAI,83.2,1.307727e+22
2012.05.11_08:36:00_TAI,83.4,1.312059e+22
2012.05.11_08:48:00_TAI,83.6,1.302810e+22
2012.05.11_09:00:00_TAI,83.8,1.297423e+22
2012.05.11_09:12:00_TAI,84.0,1.295732e+22
2012.05.11_09:24:00_TAI,84.2,1.295648e+22
2012.05.11_09:36:00_TAI,84.4,1.288719e+22
2012.05.11_09:48:00_TAI,84.6,1.282902e+22
2012.05.11_10:00:00_TAI,84.8,1.260901e+22
2012.05.11_10:12:00_TAI,85.0,1.260537e+22
2012.05.11_10:24:00_TAI,85.2,1.257092e+22
2012.05.11_10:36:00_TAI,85.4,1.245685e+22
2012.05.11_10:48:00_TAI,85.6,1.247481e+22
2012.05.11_11:00:00_TAI,85.8,1.235310e+22
2012.05.11_11:12:00_TAI,86.0,1.229837e+22
2012.05.11_11:24:00_TAI,86.2,1.218461e+22
2012.05.11_11:36:00_TAI,86.4,1.220131e+22
2012.05.11_11:48:00_TAI,86.6,1.207738e+22
2012.05.11_12:00:00_TAI,86.8,1.197866e+22
2012.05.11_12:12:00_TAI,87.0,1.195844e+22
2012.05.11_12:24:00_TAI,87.2,1.201691e+22
2012.05.11_12:36:00_TAI,87.4,1.215379e+22
2012.05.11_12:48:00_TAI,87.6,1.209121e+22
2012.05.11_13:00:00_TAI,87.8,1.202485e+22
2012.05.11_13:12:00_TAI,88.0,1.214360e+22
2012.05.11_13:24:00_TAI,88.2,1.209549e+22
2012.05.11_13:36:00_TAI,88.4,1.208640e+22
2012.05.11_13:48:00_TAI,88.6,1.214715e+22
2012.05.11_14:00:00_TAI,88.8,1.227224e+22
2012.05.11_14:12:00_TAI,89.0,1.234643e+22
2012.05.11_14:24:00_TAI,89.2,1.237105e+22
2012.05.11_14:36:00_TAI,89.4,1.246704e+22
2012.05.11_14:48:00_TAI,89.6,1.248702e+22
2012.05.11_15:00:00_TAI,89.8,1.250611e+22
2012.05.11_15:12:00_TAI,90.0,1.250486e+22
2012.05.11_15:24:00_TAI,90.2,1.242089e+22
2012.05.11_15:36:00_TAI,90.4,1.239055e+22
2012.05.11_15:48:00_TAI,90.6,1.234328e+22
2012.05.11_16:00:00_TAI,90.8,1.223068e+22
2012.05.11_16:12:00_TAI,91.0,1.215257e+22
2012.05.11_16:24:00_TAI,91.2,1.212441e+22
2012.05.11_16:36:00_TAI,91.4,1.206428e+22
2012.05.11_16:48:00_TAI,91.6,1.203401e+22
2012.05.11_17:00:00_TAI,91.8,1.196894e+22
2012.05.11_17:12:00_TAI,92.0,1.188792e+22
2012.05.11_17:24:00_TAI,92.2,1.181388e+22
2012.05.11_17:36:00_TAI,92.4,1.173657e+22
