true_time,time,unsigned_flux,free energy,potential inversion line flux,area
2012.10.16_16:36:00_TAI,0.0,7.337086e+20,2.884004e+21,0.000,103.761932
2012.10.16_16:48:00_TAI,0.2,7.344296e+20,2.980884e+21,0.000,102.565048
2012.10.16_17:00:00_TAI,0.4,7.122783e+20,2.988996e+21,0.000,102.523621
2012.10.16_17:12:00_TAI,0.6,7.109803e+20,2.920737e+21,0.000,103.495880
2012.10.16_17:24:00_TAI,0.8,7.010053e+20,2.850286e+21,0.000,103.828079
2012.10.16_17:36:00_TAI,1.0,6.947733e+20,2.796850e+21,0.000,104.579384
2012.10.16_17:48:00_TAI,1.2,6.990936e+20,2.571480e+21,0.000,102.043747
2012.10.16_18:24:00_TAI,1.8,6.662955e+20,2.322721e+21,0.000,99.195549
2012.10.16_18:36:00_TAI,2.0,6.467002e+20,2.164554e+21,0.000,99.523178
2012.10.16_18:48:00_TAI,2.2,6.917042e+20,2.386085e+21,0.000,97.543640
2012.10.16_19:24:00_TAI,2.8,8.363211e+20,2.867330e+21,0.000,96.739754
2012.10.16_19:36:00_TAI,3.0,8.844947e+20,3.112493e+21,0.000,98.173195
2012.10.16_19:48:00_TAI,3.2,8.756621e+20,3.162545e+21,0.000,99.303322
2012.10.16_20:00:00_TAI,3.4,8.575780e+20,3.084565e+21,0.000,98.479576
2012.10.16_20:12:00_TAI,3.6,7.839569e+20,2.705051e+21,0.000,99.124283
2012.10.16_20:24:00_TAI,3.8,7.715071e+20,2.614706e+21,0.000,96.234085
2012.10.16_20:36:00_TAI,4.0,7.829752e+20,2.692037e+21,0.000,94.910469
2012.10.16_20:48:00_TAI,4.2,7.392486e+20,2.634295e+21,0.000,93.674995
2012.10.16_21:00:00_TAI,4.4,7.277485e+20,2.526576e+21,0.000,94.056877
2012.10.16_21:12:00_TAI,4.6,7.362086e+20,2.646661e+21,0.000,93.881584
2012.10.16_21:24:00_TAI,4.8,6.835594e+20,2.457281e+21,0.000,93.112404
2012.10.16_21:36:00_TAI,5.0,7.025850e+20,2.558619e+21,0.000,92.794037
2012.10.16_21:48:00_TAI,5.2,7.179030e+20,2.559290e+21,0.000,91.235985
2012.10.16_22:00:00_TAI,5.4,6.488806e+20,2.365592e+21,0.000,90.972588
2012.10.16_22:12:00_TAI,5.6,6.255574e+20,2.235259e+21,0.000,93.074013
2012.10.16_22:24:00_TAI,5.8,6.359910e+20,2.270169e+21,0.000,90.961716
2012.10.16_22:36:00_TAI,6.0,5.881966e+20,2.086883e+21,0.000,91.766289
2012.10.16_22:48:00_TAI,6.2,5.872668e+20,2.101539e+21,0.000,92.627434
2012.10.16_23:00:00_TAI,6.4,5.921807e+20,2.131563e+21,0.000,91.347786
2012.10.16_23:12:00_TAI,6.6,6.133386e+20,2.245818e+21,0.000,94.367378
2012.10.16_23:24:00_TAI,6.8,6.117952e+20,2.235663e+21,0.000,93.918343
2012.10.16_23:36:00_TAI,7.0,6.223655e+20,2.188353e+21,0.000,95.174126
2012.10.16_23:48:00_TAI,7.2,6.099372e+20,2.136097e+21,0.000,96.619789
2012.10.17_00:00:00_TAI,7.4,6.383796e+20,2.182936e+21,0.000,96.307602
2012.10.17_00:12:00_TAI,7.6,6.347042e+20,2.262359e+21,0.000,97.661285
2012.10.17_00:24:00_TAI,7.8,6.478261e+20,2.259126e+21,0.000,96.209213
2012.10.17_00:36:00_TAI,8.0,6.538023e+20,2.245795e+21,0.000,97.974014
2012.10.17_00:48:00_TAI,8.2,6.806835e+20,2.422200e+21,0.000,96.701775
2012.10.17_01:00:00_TAI,8.4,6.553047e+20,2.224196e+21,0.000,95.933098
2012.10.17_01:12:00_TAI,8.6,6.631334e+20,2.313523e+21,0.000,93.971146
2012.10.17_01:24:00_TAI,8.8,6.836904e+20,2.325937e+21,0.000,95.019096
2012.10.17_01:36:00_TAI,9.0,6.783218e+20,2.438402e+21,0.000,93.601585
2012.10.17_01:48:00_TAI,9.2,6.983201e+20,2.452437e+21,0.000,93.943306
2012.10.17_02:00:00_TAI,9.4,6.821460e+20,2.367723e+21,0.000,95.506287
2012.10.17_02:12:00_TAI,9.6,6.877959e+20,2.389806e+21,0.000,92.094780
2012.10.17_02:24:00_TAI,9.8,6.919852e+20,2.517714e+21,0.000,93.504288
2012.10.17_02:36:00_TAI,10.0,6.853603e+20,2.408642e+21,0.000,92.782013
2012.10.17_02:48:00_TAI,10.2,7.124707e+20,2.710279e+21,0.000,92.525185
2012.10.17_03:00:00_TAI,10.4,7.077065e+20,2.659871e+21,0.000,92.963066
2012.10.17_03:12:00_TAI,10.6,6.986593e+20,2.629015e+21,0.000,91.640091
2012.10.17_03:24:00_TAI,10.8,6.978455e+20,2.445629e+21,0.000,92.173454
2012.10.17_03:36:00_TAI,11.0,7.410366e+20,2.491261e+21,0.000,92.382034
2012.10.17_03:48:00_TAI,11.2,7.168324e+20,2.463786e+21,0.000,93.513580
2012.10.17_04:00:00_TAI,11.4,7.091863e+20,2.512912e+21,0.000,94.235367
2012.10.17_04:12:00_TAI,11.6,7.429947e+20,2.575904e+21,2.095,96.770752
2012.10.17_04:36:00_TAI,12.0,7.924325e+20,2.931413e+21,0.000,93.840561
2012.10.17_04:48:00_TAI,12.2,7.672962e+20,2.887945e+21,0.000,91.399078
2012.10.17_05:00:00_TAI,12.4,7.221166e+20,2.652524e+21,0.000,94.673286
2012.10.17_05:12:00_TAI,12.6,7.273578e+20,2.767928e+21,0.000,97.727036
2012.10.17_05:24:00_TAI,12.8,6.097185e+20,2.239913e+21,0.000,98.030762
2012.10.17_05:36:00_TAI,13.0,5.741385e+20,2.025384e+21,0.000,97.723923
