true_time,time,unsigned_flux,free energy,potential inversion line flux,area
2011.06.28_10:48:00_TAI,28.2,1.051163e+22,3.851603e+22,3.351,114.947174
2011.06.28_11:00:00_TAI,28.4,1.044546e+22,3.763873e+22,3.280,112.785309
2011.06.28_11:12:00_TAI,28.6,1.035937e+22,4.694566e+22,3.422,114.883446
2011.06.28_11:24:00_TAI,28.8,1.030372e+22,4.796517e+22,3.315,118.333351
2011.06.28_11:36:00_TAI,29.0,1.029416e+22,4.699473e+22,3.413,118.833900
2011.06.28_11:48:00_TAI,29.2,1.026632e+22,4.879355e+22,3.414,114.006195
2011.06.28_12:00:00_TAI,29.4,1.021572e+22,4.847830e+22,3.350,113.288567
2011.06.28_12:12:00_TAI,29.6,1.031074e+22,4.575666e+22,3.308,110.719955
2011.06.28_12:24:00_TAI,29.8,1.031922e+22,4.716624e+22,3.278,120.787621
2011.06.28_12:36:00_TAI,30.0,1.019320e+22,4.655671e+22,3.315,122.754211
2011.06.28_12:48:00_TAI,30.2,1.032217e+22,4.599311e+22,3.455,136.656052
2011.06.28_13:00:00_TAI,30.4,1.038933e+22,4.509025e+22,3.537,139.201172
2011.06.28_13:12:00_TAI,30.6,1.079758e+22,3.601183e+22,3.430,138.328888
2011.06.28_13:24:00_TAI,30.8,1.074545e+22,3.536371e+22,3.435,138.205688
2011.06.28_13:36:00_TAI,31.0,1.073096e+22,4.532449e+22,3.424,138.657455
2011.06.28_13:48:00_TAI,31.2,1.112011e+22,4.612797e+22,3.263,138.612411
2011.06.28_14:00:00_TAI,31.4,1.125732e+22,3.697682e+22,3.512,138.581085
2011.06.28_14:12:00_TAI,31.6,1.135670e+22,3.775593e+22,3.446,140.082367
2011.06.28_14:24:00_TAI,31.8,1.140072e+22,3.796974e+22,3.490,143.891205
2011.06.28_14:36:00_TAI,32.0,1.154733e+22,3.808596e+22,3.462,154.841080
2011.06.28_14:48:00_TAI,32.2,1.179053e+22,3.875569e+22,3.430,154.957947
2011.06.28_15:00:00_TAI,32.4,1.208132e+22,3.864640e+22,3.384,158.689026
2011.06.28_15:12:00_TAI,32.6,1.226470e+22,3.977735e+22,3.364,158.892487
2011.06.28_15:24:00_TAI,32.8,1.281663e+22,4.102794e+22,3.372,170.304367
2011.06.28_15:36:00_TAI,33.0,1.314536e+22,4.122611e+22,3.361,171.942398
2011.06.28_15:48:00_TAI,33.2,1.326571e+22,4.089407e+22,3.288,173.182251
2011.06.28_16:00:00_TAI,33.4,1.320901e+22,4.020795e+22,3.255,173.793137
2011.06.28_16:12:00_TAI,33.6,1.344064e+22,4.043927e+22,3.230,185.382568
2011.06.28_16:24:00_TAI,33.8,1.354027e+22,4.039157e+22,3.377,183.000717
2011.06.28_16:36:00_TAI,34.0,1.353411e+22,3.982900e+22,3.256,184.113449
2011.06.28_16:48:00_TAI,34.2,1.348781e+22,3.928366e+22,3.316,185.111191
2011.06.28_17:00:00_TAI,34.4,1.371910e+22,3.976065e+22,3.392,191.193558
2011.06.28_17:12:00_TAI,34.6,1.364240e+22,3.898464e+22,3.316,197.855164
2011.06.28_17:24:00_TAI,34.8,1.377417e+22,3.883735e+22,3.312,199.571915
2011.06.28_17:36:00_TAI,35.0,1.369308e+22,3.895459e+22,3.304,198.961487
2011.06.28_17:48:00_TAI,35.2,1.357972e+22,3.896175e+22,3.256,204.606659
2011.06.28_18:24:00_TAI,35.8,1.338348e+22,3.766151e+22,3.330,209.189392
2011.06.28_18:36:00_TAI,36.0,1.335574e+22,3.765036e+22,3.329,204.662216
2011.06.28_18:48:00_TAI,36.2,1.327027e+22,3.687723e+22,3.288,211.539230
2011.06.28_19:24:00_TAI,36.8,1.312218e+22,3.599256e+22,3.238,216.620178
2011.06.28_19:36:00_TAI,37.0,1.304869e+22,3.652888e+22,3.333,222.411835
2011.06.28_19:48:00_TAI,37.2,1.299880e+22,3.635716e+22,3.332,222.246429
2011.06.28_20:00:00_TAI,37.4,1.294970e+22,3.601939e+22,3.314,216.374573
2011.06.28_20:12:00_TAI,37.6,1.300057e+22,3.747168e+22,3.347,220.012665
2011.06.28_20:24:00_TAI,37.8,1.303164e+22,3.752907e+22,3.325,227.585037
2011.06.28_20:36:00_TAI,38.0,1.298921e+22,3.752961e+22,3.264,218.901642
2011.06.28_20:48:00_TAI,38.2,1.311183e+22,3.849681e+22,3.232,223.111557
2011.06.28_21:00:00_TAI,38.4,1.303184e+22,3.790172e+22,3.202,222.537598
2011.06.28_21:12:00_TAI,38.6,1.314078e+22,3.932666e+22,3.276,226.450806
2011.06.28_21:24:00_TAI,38.8,1.319916e+22,3.993517e+22,3.311,233.385788
2011.06.28_21:36:00_TAI,39.0,1.347089e+22,4.148606e+22,3.289,229.698792
2011.06.28_21:48:00_TAI,39.2,1.353797e+22,4.221789e+22,3.327,229.567154
2011.06.28_22:00:00_TAI,39.4,1.386888e+22,4.402500e+22,3.384,232.828751
2011.06.28_22:12:00_TAI,39.6,1.407577e+22,4.528622e+22,3.444,234.997131
2011.06.28_22:24:00_TAI,39.8,1.418873e+22,4.604727e+22,3.378,238.772339
2011.06.28_22:36:00_TAI,40.0,1.429467e+22,4.636315e+22,3.387,239.355240
2011.06.28_22:48:00_TAI,40.2,1.451904e+22,4.721287e+22,3.423,242.453156
2011.06.28_23:00:00_TAI,40.4,1.477858e+22,4.745451e+22,3.512,258.927124
2011.06.28_23:12:00_TAI,40.6,1.498772e+22,4.842368e+22,3.524,258.388031
2011.06.28_23:24:00_TAI,40.8,1.529437e+22,4.964959e+22,3.475,266.419556
2011.06.28_23:36:00_TAI,41.0,1.552630e+22,5.060105e+22,3.493,274.762665
2011.06.28_23:48:00_TAI,41.2,1.561148e+22,4.978578e+22,3.478,269.587250
2011.06.29_00:00:00_TAI,41.4,1.539258e+22,4.966809e+22,3.560,271.654968
2011.06.29_00:12:00_TAI,41.6,1.574707e+22,4.997060e+22,3.495,277.749023
2011.06.29_00:24:00_TAI,41.8,1.571420e+22,4.919628e+22,3.463,281.088654
2011.06.29_00:36:00_TAI,42.0,1.581459e+22,5.057648e+22,3.535,286.552948
2011.06.29_00:48:00_TAI,42.2,1.599274e+22,5.001146e+22,3.533,284.554932
2011.06.29_01:00:00_TAI,42.4,1.592294e+22,5.153284e+22,3.541,286.128387
2011.06.29_01:12:00_TAI,42.6,1.592714e+22,5.288915e+22,3.502,281.483307
2011.06.29_01:24:00_TAI,42.8,1.593010e+22,5.372853e+22,3.483,286.645599
2011.06.29_01:36:00_TAI,43.0,1.590893e+22,5.438281e+22,3.679,295.082794
2011.06.29_01:48:00_TAI,43.2,1.603123e+22,5.485457e+22,3.608,291.033905
2011.06.29_02:00:00_TAI,43.4,1.606036e+22,5.432807e+22,3.611,300.415924
2011.06.29_02:12:00_TAI,43.6,1.609386e+22,5.456892e+22,3.583,296.055725
2011.06.29_02:24:00_TAI,43.8,1.608202e+22,5.438273e+22,3.511,306.500427
2011.06.29_02:36:00_TAI,44.0,1.608331e+22,5.475920e+22,3.633,309.693604
2011.06.29_02:48:00_TAI,44.2,1.590937e+22,5.457539e+22,3.558,305.933167
2011.06.29_03:00:00_TAI,44.4,1.599996e+22,5.607825e+22,3.552,315.480103
2011.06.29_03:12:00_TAI,44.6,1.585403e+22,5.542956e+22,3.676,325.132874
2011.06.29_03:24:00_TAI,44.8,1.588223e+22,5.610260e+22,3.726,320.433044
2011.06.29_03:36:00_TAI,45.0,1.576463e+22,5.676795e+22,3.729,331.492523
2011.06.29_03:48:00_TAI,45.2,1.568118e+22,5.763487e+22,3.773,326.979095
2011.06.29_04:00:00_TAI,45.4,1.569638e+22,5.882842e+22,3.638,326.108551
2011.06.29_04:12:00_TAI,45.6,1.549399e+22,5.831408e+22,3.720,329.666870
2011.06.29_04:24:00_TAI,45.8,1.533744e+22,5.717218e+22,3.702,327.346741
2011.06.29_04:36:00_TAI,46.0,1.517632e+22,5.643703e+22,3.586,332.118286
2011.06.29_04:48:00_TAI,46.2,1.520072e+22,5.577270e+22,3.564,321.755005
2011.06.29_05:00:00_TAI,46.4,1.499908e+22,5.388142e+22,3.594,318.216766
2011.06.29_05:12:00_TAI,46.6,1.478671e+22,5.546665e+22,3.536,325.276611
2011.06.29_05:24:00_TAI,46.8,1.466871e+22,5.432556e+22,3.489,321.291962
2011.06.29_05:36:00_TAI,47.0,1.468961e+22,5.328656e+22,3.490,322.659058
2011.06.29_05:48:00_TAI,47.2,1.486102e+22,5.499487e+22,3.623,328.988525
2011.06.29_06:24:00_TAI,47.8,1.505325e+22,5.738793e+22,3.502,320.724396
2011.06.29_06:36:00_TAI,48.0,1.507739e+22,5.881713e+22,3.629,324.633789
2011.06.29_06:48:00_TAI,48.2,1.523358e+22,6.011794e+22,3.566,321.419525
2011.06.29_07:00:00_TAI,48.4,1.525089e+22,6.052710e+22,3.469,312.724335
2011.06.29_07:12:00_TAI,48.6,1.530598e+22,6.156631e+22,3.465,309.227112
2011.06.29_07:24:00_TAI,48.8,1.527433e+22,6.275958e+22,3.535,308.055695
2011.06.29_07:36:00_TAI,49.0,1.540329e+22,6.334965e+22,3.348,308.526001
2011.06.29_07:48:00_TAI,49.2,1.543140e+22,6.491699e+22,3.479,310.898895
2011.06.29_08:00:00_TAI,49.4,1.554552e+22,6.427564e+22,3.317,300.756897
