true_time,time,unsigned_flux,free energy,potential inversion line flux,area
2013.07.02_00:12:00_TAI,0.0,3.546015e+20,3.600541e+21,2.601,12.478354
2013.07.02_00:24:00_TAI,0.2,3.753983e+20,3.561092e+21,0.000,12.161446
2013.07.02_00:36:00_TAI,0.4,8.226105e+20,7.246744e+21,0.000,22.610525
2013.07.02_00:48:00_TAI,0.6,9.723275e+20,8.050817e+21,0.000,30.727718
2013.07.02_01:00:00_TAI,0.8,1.003703e+21,7.626887e+21,2.514,31.982412
2013.07.02_01:12:00_TAI,1.0,1.048680e+21,8.196217e+21,2.522,33.820694
2013.07.02_01:24:00_TAI,1.2,1.172895e+21,8.367291e+21,2.258,34.693359
2013.07.02_01:36:00_TAI,1.4,1.179481e+21,9.896337e+21,3.123,35.539341
2013.07.02_01:48:00_TAI,1.6,1.212118e+21,1.047315e+22,3.234,37.322044
2013.07.02_02:00:00_TAI,1.8,1.328398e+21,1.072787e+22,3.267,41.382759
2013.07.02_02:12:00_TAI,2.0,1.422158e+21,1.122489e+22,3.398,42.865814
2013.07.02_02:24:00_TAI,2.2,1.391468e+21,1.228341e+22,3.421,41.352509
2013.07.02_02:36:00_TAI,2.4,1.414313e+21,1.537753e+22,3.376,42.460575
2013.07.02_02:48:00_TAI,2.6,1.485928e+21,1.496824e+22,3.199,46.387512
2013.07.02_03:00:00_TAI,2.8,1.473195e+21,1.350540e+22,3.034,44.263752
2013.07.02_03:12:00_TAI,3.0,1.521611e+21,1.418062e+22,3.630,45.934750
2013.07.02_03:24:00_TAI,3.2,1.485044e+21,1.423111e+22,3.488,47.025955
2013.07.02_03:36:00_TAI,3.4,1.547912e+21,1.407859e+22,3.307,45.950256
2013.07.02_03:48:00_TAI,3.6,1.491729e+21,1.418526e+22,3.164,47.891914
2013.07.02_04:00:00_TAI,3.8,1.461804e+21,1.432923e+22,3.017,49.112598
2013.07.02_04:12:00_TAI,4.0,1.455663e+21,1.455046e+22,3.517,49.997307
2013.07.02_04:24:00_TAI,4.2,1.484033e+21,1.462753e+22,3.583,48.550346
2013.07.02_04:36:00_TAI,4.4,1.479247e+21,1.426121e+22,3.418,48.141903
2013.07.02_04:48:00_TAI,4.6,1.493155e+21,1.373592e+22,3.285,49.444588
2013.07.02_05:00:00_TAI,4.8,1.476561e+21,1.349632e+22,3.309,49.122482
2013.07.02_05:12:00_TAI,5.0,1.417943e+21,1.324400e+22,3.355,48.055031
2013.07.02_05:24:00_TAI,5.2,1.451784e+21,1.359588e+22,3.363,49.333130
2013.07.02_05:36:00_TAI,5.4,1.424821e+21,1.318571e+22,3.475,49.792458
2013.07.02_05:48:00_TAI,5.6,1.429324e+21,1.344763e+22,3.363,50.483311
2013.07.02_06:24:00_TAI,6.2,1.371112e+21,1.253550e+22,3.143,45.995682
2013.07.02_06:36:00_TAI,6.4,1.317578e+21,1.171627e+22,3.044,43.750210
2013.07.02_06:48:00_TAI,6.6,1.339247e+21,1.180727e+22,2.993,43.783134
2013.07.02_07:00:00_TAI,6.8,1.333938e+21,1.168863e+22,2.984,42.364796
2013.07.02_07:12:00_TAI,7.0,1.309189e+21,1.193434e+22,3.031,43.503910
2013.07.02_07:24:00_TAI,7.2,1.307526e+21,1.224669e+22,3.250,43.696079
2013.07.02_07:36:00_TAI,7.4,1.278878e+21,1.202608e+22,3.256,43.154694
2013.07.02_07:48:00_TAI,7.6,1.273437e+21,1.179955e+22,3.138,42.232773
2013.07.02_08:00:00_TAI,7.8,1.236534e+21,1.197927e+22,3.134,41.256557
2013.07.02_08:12:00_TAI,8.0,1.230987e+21,1.167043e+22,3.300,41.306675
2013.07.02_08:24:00_TAI,8.2,1.254129e+21,1.186293e+22,3.362,41.622692
2013.07.02_08:36:00_TAI,8.4,1.229070e+21,1.139281e+22,3.326,41.650383
2013.07.02_08:48:00_TAI,8.6,1.238743e+21,1.129837e+22,3.284,40.608120
2013.07.02_09:00:00_TAI,8.8,1.218046e+21,1.081839e+22,2.580,40.569149
2013.07.02_09:12:00_TAI,9.0,1.193584e+21,1.081835e+22,2.576,40.153725
2013.07.02_09:24:00_TAI,9.2,1.205468e+21,1.112509e+22,2.571,40.854221
2013.07.02_09:36:00_TAI,9.4,1.233978e+21,1.135877e+22,2.575,40.430012
2013.07.02_09:48:00_TAI,9.6,1.214947e+21,1.123482e+22,3.292,41.382809
2013.07.02_10:00:00_TAI,9.8,1.192031e+21,1.068199e+22,3.292,40.355862
2013.07.02_10:12:00_TAI,10.0,1.193540e+21,1.088427e+22,3.241,40.327690
2013.07.02_10:24:00_TAI,10.2,1.209080e+21,1.102498e+22,3.318,39.589348
2013.07.02_10:36:00_TAI,10.4,1.211599e+21,1.071319e+22,3.256,40.214497
2013.07.02_10:48:00_TAI,10.6,1.204433e+21,1.025202e+22,3.252,40.840130
2013.07.02_11:00:00_TAI,10.8,1.181270e+21,1.008857e+22,3.147,40.184673
2013.07.02_11:12:00_TAI,11.0,1.179568e+21,9.754129e+21,3.112,39.906010
2013.07.02_11:24:00_TAI,11.2,1.177577e+21,1.009712e+22,3.221,41.480995
2013.07.02_11:36:00_TAI,11.4,1.200134e+21,1.000352e+22,3.186,40.648331
2013.07.02_11:48:00_TAI,11.6,1.162915e+21,9.869320e+21,2.808,40.069187
2013.07.02_12:00:00_TAI,11.8,1.189515e+21,9.864158e+21,2.806,41.076717
2013.07.02_12:12:00_TAI,12.0,1.188385e+21,1.010152e+22,2.999,41.031292
2013.07.02_12:24:00_TAI,12.2,1.214739e+21,1.024934e+22,3.001,39.660976
2013.07.02_12:36:00_TAI,12.4,1.202480e+21,1.044001e+22,2.875,39.442383
2013.07.02_12:48:00_TAI,12.6,1.197322e+21,1.116166e+22,2.873,39.160908
2013.07.02_13:00:00_TAI,12.8,1.201566e+21,1.057544e+22,2.689,39.803864
2013.07.02_13:12:00_TAI,13.0,1.193318e+21,1.017608e+22,2.581,40.615765
2013.07.02_13:24:00_TAI,13.2,1.180402e+21,1.025976e+22,2.588,40.092869
2013.07.02_13:36:00_TAI,13.4,1.169756e+21,1.013737e+22,2.596,40.227989
2013.07.02_13:48:00_TAI,13.6,1.193160e+21,9.917286e+21,2.885,40.080906
2013.07.02_14:00:00_TAI,13.8,1.191798e+21,9.715425e+21,2.703,39.262539
2013.07.02_14:12:00_TAI,14.0,1.174151e+21,1.012235e+22,2.708,39.826450
2013.07.02_14:24:00_TAI,14.2,1.199300e+21,1.009537e+22,2.894,41.549919
2013.07.02_14:36:00_TAI,14.4,1.194495e+21,9.829347e+21,2.892,39.702045
2013.07.02_14:48:00_TAI,14.6,1.218079e+21,1.001021e+22,2.890,40.134815
2013.07.02_15:00:00_TAI,14.8,1.195876e+21,9.871986e+21,2.946,39.573376
2013.07.02_15:12:00_TAI,15.0,1.167398e+21,9.797119e+21,2.949,38.984276
2013.07.02_15:24:00_TAI,15.2,1.154273e+21,9.660136e+21,2.943,40.102570
2013.07.02_15:36:00_TAI,15.4,1.170971e+21,9.856552e+21,2.947,39.533512
2013.07.02_15:48:00_TAI,15.6,1.148015e+21,9.494717e+21,2.883,39.897648
2013.07.02_16:00:00_TAI,15.8,1.127501e+21,9.516472e+21,2.883,39.823036
2013.07.02_16:12:00_TAI,16.0,1.095808e+21,9.193712e+21,2.879,39.967091
2013.07.02_16:24:00_TAI,16.2,1.144730e+21,9.241942e+21,0.000,41.148273
2013.07.02_16:36:00_TAI,16.4,1.152231e+21,9.192734e+21,2.887,42.324020
2013.07.02_16:48:00_TAI,16.6,1.165731e+21,9.209246e+21,2.896,42.049709
2013.07.02_17:00:00_TAI,16.8,1.140301e+21,9.082253e+21,2.899,42.924664
2013.07.02_17:12:00_TAI,17.0,1.166411e+21,9.211358e+21,3.260,43.246235
2013.07.02_17:24:00_TAI,17.2,1.199921e+21,9.662920e+21,2.914,43.812588
2013.07.02_17:36:00_TAI,17.4,1.205671e+21,9.190831e+21,2.974,43.293453
2013.07.02_17:48:00_TAI,17.6,1.201903e+21,8.945118e+21,2.970,44.711552
2013.07.02_18:24:00_TAI,18.2,1.171228e+21,8.922090e+21,0.000,44.075203
2013.07.02_18:36:00_TAI,18.4,1.158891e+21,8.852466e+21,0.000,44.820282
2013.07.02_18:48:00_TAI,18.6,1.167007e+21,8.780110e+21,2.330,44.897980
2013.07.02_19:00:00_TAI,18.8,1.166062e+21,8.665203e+21,0.000,44.562668
2013.07.02_19:12:00_TAI,19.0,1.147345e+21,8.665533e+21,0.000,45.779606
2013.07.02_19:48:00_TAI,19.6,1.102720e+21,7.848703e+21,0.000,43.595371
2013.07.02_20:00:00_TAI,19.8,1.096830e+21,7.872373e+21,0.000,43.446438
2013.07.02_20:12:00_TAI,20.0,1.109906e+21,7.764669e+21,0.000,43.816471
2013.07.02_20:24:00_TAI,20.2,1.124778e+21,8.052753e+21,2.948,44.549397
2013.07.02_20:36:00_TAI,20.4,1.125837e+21,7.963635e+21,2.889,44.281349
2013.07.02_20:48:00_TAI,20.6,1.136783e+21,7.950760e+21,2.888,44.300003
2013.07.02_21:00:00_TAI,20.8,1.169822e+21,8.192440e+21,2.882,43.975628
2013.07.02_21:12:00_TAI,21.0,1.157747e+21,8.147589e+21,2.873,43.005165
2013.07.02_21:24:00_TAI,21.2,1.153139e+21,8.104732e+21,2.987,43.557613
2013.07.02_21:36:00_TAI,21.4,1.153655e+21,8.575910e+21,2.881,43.468861
2013.07.02_21:48:00_TAI,21.6,1.162088e+21,8.228324e+21,2.877,41.839359
