time,unsigned_flux
0.0,3.311879e+20
0.2,5.128842e+20
0.4,5.511905e+20
0.8,6.173237e+20
1.0,6.733055e+20
1.2,6.953871e+20
1.4,5.811438e+20
1.6,6.545731e+20
2.4,7.532772e+20
2.6,7.588642e+20
2.8,7.546418e+20
3.0,7.27939e+20
3.2,1.089235e+21
3.4,1.152935e+21
3.6,1.190715e+21
3.8,1.198909e+21
4.0,1.240745e+21
4.2,1.300824e+21
4.4,1.263866e+21
4.6,1.30239e+21
4.8,1.296267e+21
5.0,1.29807e+21
5.2,1.305668e+21
5.4,1.369665e+21
5.6,1.340226e+21
5.8,1.389809e+21
6.0,1.377197e+21
6.2,1.379916e+21
6.4,1.401842e+21
6.6,1.487759e+21
6.8,1.448389e+21
7.0,1.447065e+21
7.2,1.431973e+21
7.4,1.417854e+21
8.0,1.384083e+21
8.8,1.346298e+21
9.0,1.318791e+21
9.4,1.340837e+21
