true_time,time,unsigned_flux,free energy,potential inversion line flux,area
2013.10.14_22:36:00_TAI,0.0,0.000000e+00,0.000000e+00,2.110,0.000000
2013.10.14_22:48:00_TAI,0.2,9.462823e+18,1.812567e+20,2.261,0.278657
2013.10.14_23:00:00_TAI,0.4,1.269062e+19,2.397398e+20,2.835,0.511172
2013.10.14_23:12:00_TAI,0.6,1.503648e+19,2.384990e+20,2.665,0.651231
2013.10.14_23:24:00_TAI,0.8,9.150278e+18,2.006294e+20,2.715,0.652396
2013.10.14_23:36:00_TAI,1.0,1.275570e+19,2.290660e+20,2.801,1.493068
2013.10.14_23:48:00_TAI,1.2,1.436021e+19,2.387766e+20,2.739,1.493571
2013.10.15_00:00:00_TAI,1.4,1.748450e+19,3.267822e+20,2.622,1.495797
2013.10.15_00:12:00_TAI,1.6,2.012714e+19,3.293441e+20,2.743,1.778090
2013.10.15_00:24:00_TAI,1.8,2.667197e+19,4.156477e+20,2.747,2.857990
2013.10.15_00:36:00_TAI,2.0,4.398515e+19,8.544510e+20,2.753,3.985742
2013.10.15_00:48:00_TAI,2.2,5.984036e+19,1.061963e+21,2.990,4.833889
2013.10.15_01:00:00_TAI,2.4,7.184295e+19,9.894528e+20,2.786,5.635674
2013.10.15_01:12:00_TAI,2.6,8.054070e+19,1.027183e+21,2.935,6.532395
2013.10.15_01:24:00_TAI,2.8,8.443430e+19,1.140440e+21,2.823,7.147296
2013.10.15_01:36:00_TAI,3.0,9.098502e+19,1.589363e+21,2.134,7.152774
2013.10.15_01:48:00_TAI,3.2,1.330140e+20,2.631357e+21,2.621,9.189508
2013.10.15_02:00:00_TAI,3.4,1.428152e+20,2.629203e+21,2.682,9.339507
2013.10.15_02:12:00_TAI,3.6,1.536721e+20,2.187818e+21,2.610,8.967962
2013.10.15_02:24:00_TAI,3.8,1.549958e+20,2.256735e+21,2.145,9.306987
2013.10.15_02:36:00_TAI,4.0,1.478919e+20,2.212640e+21,2.605,9.595783
2013.10.15_02:48:00_TAI,4.2,1.462788e+20,2.211890e+21,2.793,9.982469
2013.10.15_03:00:00_TAI,4.4,1.591784e+20,2.258713e+21,2.737,11.589295
2013.10.15_03:12:00_TAI,4.6,1.772010e+20,2.593612e+21,2.220,11.411007
2013.10.15_03:24:00_TAI,4.8,1.777533e+20,2.531012e+21,2.375,12.463670
2013.10.15_03:36:00_TAI,5.0,1.767274e+20,2.150255e+21,2.580,11.905118
2013.10.15_03:48:00_TAI,5.2,1.745038e+20,1.815637e+21,2.208,13.899547
2013.10.15_04:00:00_TAI,5.4,2.181935e+20,1.981813e+21,2.220,15.802663
2013.10.15_04:12:00_TAI,5.6,2.292316e+20,1.941645e+21,2.215,15.864341
2013.10.15_04:24:00_TAI,5.8,2.373922e+20,1.976134e+21,2.206,16.587816
2013.10.15_04:36:00_TAI,6.0,3.778287e+20,2.672106e+21,2.205,23.717731
2013.10.15_04:48:00_TAI,6.2,4.021635e+20,2.791322e+21,0.000,24.072313
2013.10.15_05:00:00_TAI,6.4,4.273036e+20,3.111143e+21,0.000,26.965984
2013.10.15_05:12:00_TAI,6.6,4.525208e+20,2.960555e+21,0.000,26.463306
2013.10.15_05:24:00_TAI,6.8,4.496683e+20,2.898655e+21,0.000,26.632339
2013.10.15_05:36:00_TAI,7.0,4.535437e+20,2.815401e+21,0.000,27.996384
2013.10.15_05:48:00_TAI,7.2,4.422845e+20,2.797219e+21,0.000,26.779343
2013.10.15_06:24:00_TAI,7.8,4.265302e+20,2.572369e+21,2.715,26.667395
2013.10.15_06:36:00_TAI,8.0,4.472563e+20,2.442343e+21,2.672,27.168236
2013.10.15_06:48:00_TAI,8.2,4.084288e+20,2.229027e+21,0.000,26.428318
2013.10.15_07:00:00_TAI,8.4,4.228782e+20,2.437415e+21,2.578,26.023037
2013.10.15_07:12:00_TAI,8.6,4.315772e+20,2.498823e+21,0.000,26.960150
2013.10.15_07:24:00_TAI,8.8,4.451640e+20,2.519668e+21,0.000,27.613314
2013.10.15_07:36:00_TAI,9.0,4.565904e+20,2.632183e+21,0.000,28.214607
2013.10.15_07:48:00_TAI,9.2,4.480079e+20,2.566292e+21,0.000,27.181240
2013.10.15_08:00:00_TAI,9.4,4.489012e+20,2.520267e+21,0.000,27.205391
2013.10.15_08:12:00_TAI,9.6,4.593591e+20,2.511359e+21,0.000,26.847639
2013.10.15_08:24:00_TAI,9.8,4.386266e+20,2.322197e+21,0.000,26.821966
2013.10.15_08:36:00_TAI,10.0,4.362386e+20,2.260020e+21,0.000,27.770527
2013.10.15_08:48:00_TAI,10.2,4.686502e+20,2.518360e+21,0.000,28.764875
2013.10.15_09:00:00_TAI,10.4,4.862281e+20,2.536210e+21,0.000,30.591883
2013.10.15_09:12:00_TAI,10.6,4.861752e+20,2.666744e+21,0.000,30.285088
