true_time,time,unsigned_flux,free energy,potential inversion line flux,area
2014.11.16_18:48:00_TAI,31.6,1.910007e+21,1.204052e+22,2.489,21.031195
2014.11.16_19:00:00_TAI,31.8,1.865355e+21,1.214486e+22,2.487,21.531517
2014.11.16_19:12:00_TAI,32.0,1.874394e+21,1.208077e+22,2.489,20.991713
2014.11.16_19:24:00_TAI,32.2,1.860746e+21,1.196480e+22,2.636,22.946911
2014.11.16_19:36:00_TAI,32.4,1.841787e+21,1.165049e+22,2.633,23.635067
2014.11.16_19:48:00_TAI,32.6,1.789351e+21,1.139698e+22,2.632,23.866302
2014.11.16_20:00:00_TAI,32.8,1.749890e+21,1.149979e+22,2.634,23.026678
2014.11.16_20:12:00_TAI,33.0,1.745189e+21,1.139718e+22,2.496,23.215912
2014.11.16_20:24:00_TAI,33.2,1.669520e+21,1.121095e+22,0.000,23.618311
2014.11.16_20:36:00_TAI,33.4,1.732030e+21,1.131018e+22,0.000,22.466352
2014.11.16_20:48:00_TAI,33.6,1.735774e+21,1.133937e+22,0.000,23.502607
2014.11.16_21:00:00_TAI,33.8,1.737338e+21,1.170253e+22,0.000,25.703281
2014.11.16_21:12:00_TAI,34.0,1.664598e+21,1.159713e+22,0.000,25.878380
2014.11.16_21:24:00_TAI,34.2,1.663793e+21,1.171305e+22,0.000,26.061623
2014.11.16_21:36:00_TAI,34.4,1.655110e+21,1.203919e+22,0.000,26.921633
2014.11.16_21:48:00_TAI,34.6,1.635281e+21,1.193433e+22,0.000,25.533293
2014.11.16_22:00:00_TAI,34.8,1.640640e+21,1.181448e+22,0.000,26.567081
2014.11.16_22:12:00_TAI,35.0,1.631274e+21,1.226430e+22,2.148,25.692661
2014.11.16_22:24:00_TAI,35.2,1.633631e+21,1.219608e+22,0.000,25.983257
2014.11.16_22:36:00_TAI,35.4,1.649412e+21,1.216189e+22,0.000,25.886770
2014.11.16_22:48:00_TAI,35.6,1.660930e+21,1.214900e+22,0.000,25.137566
2014.11.16_23:00:00_TAI,35.8,1.671170e+21,1.192693e+22,0.000,25.021494
2014.11.16_23:12:00_TAI,36.0,1.671854e+21,1.168399e+22,0.000,25.640741
2014.11.16_23:24:00_TAI,36.2,1.672014e+21,1.148051e+22,0.000,25.938824
2014.11.16_23:36:00_TAI,36.4,1.720801e+21,1.169192e+22,0.000,25.151266
2014.11.16_23:48:00_TAI,36.6,1.695324e+21,1.155665e+22,2.538,25.201382
