true_time,time,unsigned_flux,free energy,potential inversion line flux,area
2015.07.13_16:24:00_TAI,0.0,3.695869e+18,4.388270e+18,0.000,3.064406
2015.07.13_16:36:00_TAI,0.2,3.023719e+18,1.789858e+18,0.000,4.551269
2015.07.13_16:48:00_TAI,0.4,2.317810e+18,9.377764e+17,0.000,5.249187
2015.07.13_17:00:00_TAI,0.6,8.487799e+17,7.474100e+17,0.000,6.086264
2015.07.13_17:12:00_TAI,0.8,7.964219e+18,1.334197e+19,0.000,7.342257
2015.07.13_17:24:00_TAI,1.0,3.934664e+18,4.318174e+18,0.000,7.809407
2015.07.13_17:36:00_TAI,1.2,9.885352e+18,6.760615e+18,0.000,7.857301
2015.07.13_17:48:00_TAI,1.4,1.175030e+19,1.705718e+19,0.000,9.581775
2015.07.13_18:24:00_TAI,2.0,1.587741e+19,1.554624e+19,0.000,11.266380
2015.07.13_18:36:00_TAI,2.2,2.982290e+19,3.226368e+19,0.000,11.830871
2015.07.13_18:48:00_TAI,2.4,2.478573e+19,4.328766e+19,0.000,12.067721
2015.07.13_19:00:00_TAI,2.6,2.853311e+19,2.556094e+19,0.000,13.422927
2015.07.13_19:12:00_TAI,2.8,2.793382e+19,3.463346e+19,0.000,13.753691
2015.07.13_19:24:00_TAI,3.0,2.843951e+19,5.846234e+19,0.000,14.459717
2015.07.13_19:36:00_TAI,3.2,3.258322e+19,4.266752e+19,0.000,14.324090
2015.07.13_19:48:00_TAI,3.4,5.050416e+19,9.467453e+19,0.000,14.468502
2015.07.13_20:00:00_TAI,3.6,3.293846e+19,4.352105e+19,0.000,13.866890
2015.07.13_20:12:00_TAI,3.8,4.040420e+19,6.764906e+19,0.000,13.965143
2015.07.13_20:24:00_TAI,4.0,3.935971e+19,5.817757e+19,0.000,14.436996
2015.07.13_20:36:00_TAI,4.2,3.749902e+19,6.689838e+19,0.000,15.845904
2015.07.13_20:48:00_TAI,4.4,4.295393e+19,5.987677e+19,0.000,15.477941
2015.07.13_21:00:00_TAI,4.6,3.842121e+19,5.919550e+19,0.000,15.061852
2015.07.13_21:12:00_TAI,4.8,4.049473e+19,6.711870e+19,0.000,15.396071
2015.07.13_21:24:00_TAI,5.0,3.259983e+19,5.683076e+19,0.000,15.260052
2015.07.13_21:36:00_TAI,5.2,3.605985e+19,7.278661e+19,0.000,15.733450
2015.07.13_21:48:00_TAI,5.4,2.578884e+19,5.509782e+19,0.000,15.083751
2015.07.13_22:00:00_TAI,5.6,2.294494e+19,4.497522e+19,0.000,14.993308
2015.07.13_22:12:00_TAI,5.8,3.613193e+19,7.171241e+19,0.000,15.701448
2015.07.13_22:24:00_TAI,6.0,2.629679e+19,5.954936e+19,0.000,15.661758
2015.07.13_22:36:00_TAI,6.2,2.293759e+19,3.640879e+19,0.000,15.806545
2015.07.13_22:48:00_TAI,6.4,2.879666e+19,7.162473e+19,0.000,16.332544
2015.07.13_23:00:00_TAI,6.6,3.893614e+19,9.996821e+19,2.377,15.399262
2015.07.13_23:12:00_TAI,6.8,3.338442e+19,1.478776e+20,2.529,14.464534
2015.07.13_23:24:00_TAI,7.0,4.724075e+19,1.688078e+20,0.000,14.657993
2015.07.13_23:36:00_TAI,7.2,3.129682e+19,1.368359e+20,0.000,14.003268
2015.07.13_23:48:00_TAI,7.4,2.841911e+19,8.705019e+19,0.000,14.197510
2015.07.14_00:00:00_TAI,7.6,2.393438e+19,5.999359e+19,0.000,15.331327
2015.07.14_00:12:00_TAI,7.8,2.210695e+19,7.067829e+19,0.000,15.057246
2015.07.14_00:24:00_TAI,8.0,2.799606e+19,6.528799e+19,2.547,14.544576
2015.07.14_00:36:00_TAI,8.2,2.982398e+19,1.032831e+20,2.578,14.884493
2015.07.14_00:48:00_TAI,8.4,3.090347e+19,8.710568e+19,1.271,14.846905
2015.07.14_01:00:00_TAI,8.6,3.285571e+19,9.145608e+19,1.241,15.368118
2015.07.14_01:12:00_TAI,8.8,3.329228e+19,6.857333e+19,1.502,14.624310
2015.07.14_01:24:00_TAI,9.0,3.747680e+19,8.167709e+19,0.000,14.821939
2015.07.14_01:36:00_TAI,9.2,2.906711e+19,1.183209e+20,0.000,14.356206
2015.07.14_01:48:00_TAI,9.4,4.094274e+19,1.691616e+20,1.512,14.362688
2015.07.14_02:00:00_TAI,9.6,3.136670e+19,5.407586e+19,0.000,16.074087
2015.07.14_02:12:00_TAI,9.8,3.192224e+19,7.897198e+19,2.005,15.231708
2015.07.14_02:24:00_TAI,10.0,3.386752e+19,8.556071e+19,0.000,14.626561
2015.07.14_02:36:00_TAI,10.2,2.264452e+19,5.121492e+19,1.942,13.210766
2015.07.14_02:48:00_TAI,10.4,1.995269e+19,7.125703e+19,0.000,13.217667
2015.07.14_03:00:00_TAI,10.6,2.086737e+19,4.451456e+19,0.000,12.943347
2015.07.14_03:12:00_TAI,10.8,3.241892e+19,8.037222e+19,0.000,12.710069
2015.07.14_03:24:00_TAI,11.0,2.921781e+19,7.986436e+19,0.000,12.812817
2015.07.14_03:36:00_TAI,11.2,4.064426e+19,8.136076e+19,1.624,13.529677
2015.07.14_03:48:00_TAI,11.4,4.173554e+19,1.142495e+20,0.000,12.346601
2015.07.14_04:00:00_TAI,11.6,4.072832e+19,1.060431e+20,0.000,12.443289
2015.07.14_04:12:00_TAI,11.8,4.127009e+19,1.035665e+20,0.000,11.735557
2015.07.14_04:24:00_TAI,12.0,2.961248e+19,5.633960e+19,0.000,12.506489
2015.07.14_04:36:00_TAI,12.2,3.756140e+19,7.858093e+19,0.000,12.132928
2015.07.14_04:48:00_TAI,12.4,3.689000e+19,5.718330e+19,0.000,11.993845
2015.07.14_05:00:00_TAI,12.6,4.433015e+19,8.031938e+19,0.000,11.426646
2015.07.14_05:12:00_TAI,12.8,4.342414e+19,7.249633e+19,0.000,11.910247
2015.07.14_05:24:00_TAI,13.0,4.713286e+19,8.137453e+19,0.000,11.155027
2015.07.14_05:36:00_TAI,13.2,5.733611e+19,1.183268e+20,0.000,11.541684
2015.07.14_05:48:00_TAI,13.4,6.156228e+19,1.422083e+20,0.000,11.835271
2015.07.14_06:24:00_TAI,14.0,6.554091e+19,1.654502e+20,0.000,12.093185
2015.07.14_06:36:00_TAI,14.2,7.344547e+19,1.734298e+20,0.000,12.531093
2015.07.14_06:48:00_TAI,14.4,8.164645e+19,2.434348e+20,0.000,12.730829
2015.07.14_07:00:00_TAI,14.6,7.397271e+19,1.823702e+20,0.000,12.352160
2015.07.14_07:12:00_TAI,14.8,9.593651e+19,2.962723e+20,0.000,12.885147
2015.07.14_07:24:00_TAI,15.0,8.999079e+19,2.026891e+20,0.000,11.790723
2015.07.14_07:36:00_TAI,15.2,1.052216e+20,2.711528e+20,0.000,12.615936
2015.07.14_07:48:00_TAI,15.4,8.893105e+19,2.628814e+20,0.000,13.440832
2015.07.14_08:00:00_TAI,15.6,9.524661e+19,2.944332e+20,0.000,12.966377
2015.07.14_08:12:00_TAI,15.8,1.038504e+20,3.169862e+20,0.000,13.454622
2015.07.14_08:24:00_TAI,16.0,9.675431e+19,2.544548e+20,0.000,12.545988
2015.07.14_08:36:00_TAI,16.2,9.975693e+19,2.998594e+20,0.000,12.362439
2015.07.14_08:48:00_TAI,16.4,8.187967e+19,2.550715e+20,0.000,12.029452
2015.07.14_09:00:00_TAI,16.6,8.930065e+19,2.699229e+20,0.000,13.143525
2015.07.14_09:12:00_TAI,16.8,9.009587e+19,3.937035e+20,0.000,12.234851
2015.07.14_09:24:00_TAI,17.0,9.699969e+19,3.838692e+20,0.000,13.104361
2015.07.14_09:36:00_TAI,17.2,7.534888e+19,2.591705e+20,0.000,13.255775
2015.07.14_09:48:00_TAI,17.4,7.332146e+19,2.470766e+20,0.000,13.794908
2015.07.14_10:00:00_TAI,17.6,7.820678e+19,3.229797e+20,0.000,13.898555
2015.07.14_10:12:00_TAI,17.8,8.022890e+19,2.856103e+20,0.000,12.891535
2015.07.14_10:24:00_TAI,18.0,8.915882e+19,3.659913e+20,0.000,12.850176
2015.07.14_10:36:00_TAI,18.2,8.601540e+19,3.254460e+20,0.000,13.443336
2015.07.14_10:48:00_TAI,18.4,9.009819e+19,3.424238e+20,0.000,13.641681
2015.07.14_11:00:00_TAI,18.6,9.470396e+19,4.832965e+20,0.000,14.131185
2015.07.14_11:12:00_TAI,18.8,1.336793e+20,7.149395e+20,0.000,17.357407
2015.07.14_11:24:00_TAI,19.0,1.724330e+20,7.674493e+20,0.000,21.648445
2015.07.14_11:36:00_TAI,19.2,1.652925e+20,6.426797e+20,2.551,22.232159
2015.07.14_11:48:00_TAI,19.4,1.784419e+20,8.158785e+20,2.165,24.257517
2015.07.14_12:00:00_TAI,19.6,1.996984e+20,7.714879e+20,2.190,27.451799
2015.07.14_12:12:00_TAI,19.8,2.201815e+20,8.093280e+20,2.209,30.264061
2015.07.14_12:24:00_TAI,20.0,2.100102e+20,6.742879e+20,2.491,30.277416
2015.07.14_12:36:00_TAI,20.2,2.139921e+20,7.130182e+20,2.169,29.768099
2015.07.14_12:48:00_TAI,20.4,1.997163e+20,6.670849e+20,2.170,29.601444
2015.07.14_13:00:00_TAI,20.6,2.177564e+20,7.106717e+20,1.661,29.289135
2015.07.14_13:12:00_TAI,20.8,1.783848e+20,5.288608e+20,0.000,27.953863
2015.07.14_13:24:00_TAI,21.0,1.984273e+20,7.190566e+20,2.253,28.458246
2015.07.14_13:36:00_TAI,21.2,1.873319e+20,6.176806e+20,2.263,28.580753
2015.07.14_13:48:00_TAI,21.4,1.921346e+20,7.506095e+20,2.555,27.434055
2015.07.14_14:00:00_TAI,21.6,1.842730e+20,7.158696e+20,1.957,28.863865
2015.07.14_14:12:00_TAI,21.8,1.837321e+20,6.756284e+20,2.362,27.617617
2015.07.14_14:24:00_TAI,22.0,1.788265e+20,7.489051e+20,2.363,29.300886
2015.07.14_14:36:00_TAI,22.2,1.746198e+20,6.991026e+20,2.330,30.049639
2015.07.14_14:48:00_TAI,22.4,1.725027e+20,6.663475e+20,2.074,29.140991
2015.07.14_15:00:00_TAI,22.6,2.004198e+20,8.276789e+20,2.050,29.566166
2015.07.14_15:12:00_TAI,22.8,2.144073e+20,7.803094e+20,2.369,29.633293
2015.07.14_15:24:00_TAI,23.0,2.105005e+20,7.094691e+20,0.000,30.050850
2015.07.14_15:36:00_TAI,23.2,2.195756e+20,7.412465e+20,2.473,30.518837
